hm,vol,volume,mean_r,n,vol_bp
1055,0.0005362666375557627,1372.3710499490317,2.4490616979874445e-05,981,5.362666375557628
1056,0.0005159499616590508,1272.8980632008154,-7.0787146487111835e-06,981,5.159499616590508
1057,0.000526115679288935,1211.9102956167176,-1.2041100497126998e-05,981,5.2611567928893495
1058,0.0005059412251464824,1185.61875637105,-1.165930602298589e-05,981,5.059412251464824
1059,0.0004888379969678667,1179.375127420999,3.280381262951101e-06,981,4.888379969678667
1100,0.0006710527904366846,1675.7798165137615,2.8486747916480655e-05,981,6.710527904366846
1101,0.0006067452944503147,1409.8990825688074,-1.0932941906726951e-05,981,6.067452944503147
1102,0.0005460091458430611,1309.8674821610603,1.7257766436214863e-05,981,5.460091458430611
1103,0.0005619518170948475,1231.4424057084607,-5.626596425762041e-06,981,5.619518170948475
1104,0.000493504602751514,1210.698267074414,3.5803746507028872e-06,981,4.93504602751514
1105,0.0005771836843303131,1293.4291539245667,-7.300401066524349e-07,981,5.771836843303131
1106,0.0005866659529368907,1251.2976554536187,5.1161875555660634e-05,981,5.866659529368907
1107,0.0005593636452813439,1210.875637104995,-1.5833157598285067e-06,981,5.593636452813438
1108,0.0005347698186079661,1155.9826707441387,7.694991911256764e-06,981,5.34769818607966
1109,0.0005476293423807976,1147.8175331294597,7.424011618847646e-06,981,5.476293423807976
1110,0.0005759417257766783,1251.9286442405707,-1.3419439730496737e-05,981,5.759417257766783
1111,0.0005513449179468033,1180.9459734964323,1.562162388297935e-05,981,5.513449179468033
1112,0.0005280349432833317,1167.6004077471966,-7.31307420287599e-07,981,5.280349432833317
1113,0.0005175985972309944,1142.9959225280327,-7.559085126452268e-06,981,5.175985972309944
1114,0.0004734289144027256,1085.4006116207952,4.367859693845811e-05,981,4.734289144027256
1115,0.0005578001229183234,1279.6880733944954,-2.6133524214074396e-05,981,5.578001229183235
1116,0.0005647860322980103,1192.533129459735,2.1983737513435893e-06,981,5.647860322980103
1117,0.0005211139385069464,1134.1070336391438,-1.515315373172714e-06,981,5.2111393850694645
1118,0.00047994357422337315,1095.3639143730886,1.956443212074292e-05,981,4.799435742233731
1119,0.00047450774440044503,1050.572884811417,9.093218663547343e-06,981,4.74507744400445
1120,0.0006145527466213436,1174.0224260958205,1.0383259114178275e-05,981,6.145527466213436
1121,0.000541052966032926,1097.7706422018348,1.3273606508274137e-06,981,5.410529660329261
1122,0.0004977936814631921,1062.2568807339449,-1.7931300985710217e-06,981,4.977936814631922
1123,0.0005125534744279017,1012.6289500509685,4.372195951704427e-06,981,5.125534744279017
1124,0.00045830903630068555,1005.8032619775739,-1.4244910820361867e-06,981,4.583090363006855
1125,0.000490165240921501,1109.249745158002,-1.268268562027803e-05,981,4.901652409215011
1126,0.0005306646380846847,1068.691131498471,3.209161419479999e-06,981,5.306646380846847
1127,0.0004738379390947194,1015.2609582059123,6.333205304738044e-06,981,4.738379390947194
1128,0.0004933506843831779,998.4974515800204,7.92500882315087e-06,981,4.933506843831779
1129,0.0004452238101917062,1037.091743119266,8.256427041365013e-06,981,4.452238101917062
1130,0.000552281496236459,1341.1987767584098,1.180228628791165e-05,981,5.52281496236459
1131,0.0005495420272967892,1184.4281345565748,-2.0959618119058007e-05,981,5.495420272967891
1132,0.0005050108819430978,1109.4169215086647,3.751165341100045e-06,981,5.050108819430978
1133,0.0005029380157190128,1057.0275229357799,8.671794553989731e-06,981,5.029380157190127
1134,0.000440468212743932,1039.1743119266055,1.4909775222575938e-05,981,4.404682127439321
1135,0.0004898318097003428,1131.5208970438327,1.8330791494022916e-05,981,4.898318097003428
1136,0.0005063388713335775,1043.5474006116208,1.2088623205273293e-05,981,5.063388713335775
1137,0.0005019594976157239,1020.6350662589194,-4.773587902967212e-06,981,5.019594976157238
1138,0.0005213245804371427,1010.4576962283385,-1.2184860743712717e-05,981,5.213245804371427
1139,0.0004376490578839109,964.1732925586136,1.1512253236514404e-05,981,4.376490578839109
1140,0.0005095259466042656,1062.3394495412845,3.16975746225432e-06,981,5.0952594660426564
1141,0.0005092470678686023,1015.0356778797146,-1.223977086569201e-05,981,5.092470678686023
1142,0.0004975058446161338,1022.1335372069317,-7.551933994387461e-06,981,4.975058446161339
1143,0.00046875693092885144,995.3588175331295,-2.115239055288213e-05,981,4.687569309288515
1144,0.00048099135335680297,974.3853211009174,5.688464798384808e-06,981,4.80991353356803
1145,0.0004934230761854155,1101.2507645259939,2.0120637997901607e-05,981,4.934230761854155
1146,0.0004884983677590414,1011.2415902140673,-6.829098207983332e-07,981,4.884983677590414
1147,0.00045315291000419045,959.2262996941896,7.859227999211506e-06,981,4.5315291000419045
1148,0.0004405005617098757,947.7645259938838,2.3370179114024968e-05,981,4.405005617098757
1149,0.0004240201944253717,886.8939857288481,-2.4982449990236194e-05,981,4.240201944253717
1150,0.00048726489919567306,1067.8899082568807,1.619839148535982e-05,981,4.872648991956731
1151,0.00047568015776535414,990.9571865443426,-4.592400650634993e-06,981,4.756801577653541
1152,0.0004575185686861314,975.3292558613659,3.3752961226063566e-05,981,4.575185686861314
1153,0.0004443219519012613,920.032619775739,1.2254342753691802e-05,981,4.4432195190126125
1154,0.00041844782078012563,907.638124362895,-4.971064091210712e-06,981,4.184478207801257
1155,0.00043406069721775467,985.5647298674821,1.3656915533449611e-05,981,4.340606972177547
1156,0.0004715424553543628,984.0693170234455,-7.616059622798334e-07,981,4.715424553543628
1157,0.0004427695215688271,930.6156982670744,1.2588710541836186e-05,981,4.427695215688271
1158,0.00044504062121557026,903.5973496432212,8.427923484692048e-06,981,4.450406212155703
1159,0.0003895688420624199,894.3343527013252,1.7643770129378004e-05,981,3.8956884206241993
1200,0.0004934786128030768,1209.5208970438327,-5.179068557594687e-05,981,4.934786128030768
1201,0.0005280140862903315,1047.0479102956167,2.01244450210455e-06,981,5.280140862903314
1202,0.000512327247559977,984.5606523955148,-1.6915970222960197e-05,981,5.12327247559977
1203,0.0004799431635412069,924.460754332314,-1.734053460389566e-05,981,4.799431635412069
1204,0.00041513920982591806,875.4352701325179,-1.74671519399792e-05,981,4.151392098259181
1205,0.0005041485600013363,962.3975535168196,-3.7042227223543e-05,981,5.041485600013362
1206,0.00046678258476841794,910.4576962283385,7.110348152609981e-06,981,4.667825847684179
1207,0.0004512569122545066,879.4128440366973,-2.1805638841623794e-06,981,4.512569122545066
1208,0.0004979720183889548,880.2579001019368,-5.262566944321753e-06,981,4.979720183889548
1209,0.00043396963643232934,854.6697247706422,-2.7732652735058426e-05,981,4.339696364323293
1210,0.0004754860028719073,938.3659531090724,1.8757674652643816e-05,981,4.754860028719073
1211,0.00043144906883276103,873.2945973496433,-1.535797733680438e-05,981,4.31449068832761
1212,0.00044312151758463703,850.8124362895005,3.846417361550812e-06,981,4.43121517584637
1213,0.00043825980562248575,818.3394495412844,1.0657735923426736e-05,981,4.382598056224857
1214,0.00039765638224191697,780.9062181447503,1.044781500936888e-05,981,3.9765638224191697
1215,0.0004738630775042973,914.8878695208971,9.81691849967983e-06,981,4.738630775042973
1216,0.0004596049985085377,854.2680937818552,-4.04156161690084e-06,981,4.596049985085377
1217,0.00043603542580391105,811.8022426095821,6.659680976982451e-06,981,4.36035425803911
1218,0.0004233581024403434,807.4179408766564,-6.991873413389831e-07,981,4.233581024403434
1219,0.00041697773445099857,792.8583078491336,1.8116485651822194e-05,981,4.169777344509986
1220,0.00046924953060066007,881.946992864424,-1.3233327518815581e-05,981,4.692495306006601
1221,0.00046159990673728756,867.5168195718654,-1.6445151360153597e-05,981,4.615999067372876
1222,0.0004389873422188993,827.5025484199796,-8.078767237504973e-06,981,4.389873422188994
1223,0.0004346949781072059,806.1732925586136,-8.798592611723626e-06,981,4.346949781072059
1224,0.0004098184460194232,808.34250764526,3.059243406687682e-05,981,4.098184460194232
1225,0.0004546470123614915,857.3302752293578,-7.533804603102167e-06,981,4.546470123614915
1226,0.00039059081562993426,798.6167176350663,8.265404087774902e-06,981,3.9059081562993425
1227,0.00042932454005082196,775.0937818552497,2.8544954990931993e-06,981,4.293245400508219
1228,0.0004015877268079719,785.3384301732925,8.888945985517656e-07,981,4.015877268079719
1229,0.0003808700398003344,752.0744138634047,2.7463287599896807e-05,981,3.808700398003344
1230,0.0004757962350381877,959.6870540265036,-2.2455351484832177e-05,981,4.757962350381877
1231,0.00046723832889239897,892.3853211009174,5.083971130501494e-06,981,4.67238328892399
1232,0.00041037538157278063,827.4984709480123,1.4867098887663278e-05,981,4.103753815727806
1233,0.0004566034134196563,798.1987767584097,7.221637637690581e-06,981,4.5660341341965625
1234,0.00039848411547580617,771.579001019368,1.3827119511692316e-05,981,3.9848411547580618
1235,0.00043494267553597873,831.2640163098879,-5.080377025716498e-07,981,4.349426755359787
1236,0.000440922873992815,793.9418960244649,-9.4283632712156e-06,981,4.40922873992815
1237,0.0004093168373757905,758.361875637105,-8.809930567870563e-06,981,4.093168373757905
1238,0.00040327717130958024,752.7726809378186,4.324101737655615e-06,981,4.032771713095802
1239,0.0003740293130031337,724.9398572884811,3.4307380169287867e-06,981,3.740293130031337
1240,0.0004312853361953743,791.0,-6.629087148054754e-06,981,4.312853361953743
1241,0.00042020783013145107,750.9877675840978,2.267727319706515e-07,981,4.20207830131451
1242,0.00044591106021791405,762.8807339449542,-9.216920428158336e-06,981,4.45911060217914
1243,0.0004098644081002253,733.4923547400612,3.5222262476502426e-06,981,4.098644081002253
1244,0.00039758329241571997,741.1406727828746,1.1466025950682777e-05,981,3.9758329241571997
1245,0.00046933813900461736,845.3312945973496,-9.334751508439675e-06,981,4.693381390046174
1246,0.0004047368618166739,783.0468909276249,-2.3566591498566186e-05,981,4.047368618166739
1247,0.00040387241841963824,767.7054026503567,-2.4608542845151584e-05,981,4.038724184196383
1248,0.0003865948941268769,754.9215086646279,1.006970732028103e-05,981,3.865948941268769
1249,0.00037990046131810423,723.1080530071356,1.0434996744172744e-05,981,3.7990046131810424
1250,0.0004461231383282917,852.4108053007136,3.950555917819128e-06,981,4.461231383282917
1251,0.00041525295907475377,790.6360856269113,-5.246983578893472e-06,981,4.1525295907475375
1252,0.00041310246396028685,766.9317023445464,2.281537569440974e-05,981,4.1310246396028685
1253,0.0004097070955949007,736.9959225280326,-2.1107832255915608e-05,981,4.097070955949007
1254,0.00037057157012431683,713.1936799184506,1.0592243152284753e-05,981,3.7057157012431685
1255,0.00038165404588641515,795.8511722731906,-7.907906462230735e-06,981,3.8165404588641514
1256,0.0003971355279023943,743.8277268093782,1.05176988758659e-05,981,3.971355279023943
1257,0.00042236531571037723,749.6279306829765,1.0239771064476685e-05,981,4.223653157103772
1258,0.0003792568933061863,730.5749235474007,4.686966736592502e-06,981,3.792568933061863
1259,0.0003552015441494458,752.3363914373089,3.728694619595617e-05,981,3.552015441494458
1300,0.0004899751726967289,1000.4215481171548,-4.916166357315787e-05,956,4.899751726967289
1301,0.0005270038454274741,968.8389121338912,-2.3451467599162315e-05,956,5.270038454274741
1302,0.0005180239535385065,1046.6600418410042,1.0098495116626677e-05,956,5.1802395353850645
1303,0.0004472237848972525,869.723849372385,-1.4384337347010174e-05,956,4.472237848972525
1304,0.0004492593298051872,845.1244769874477,-1.2879293961065435e-06,956,4.492593298051872
1305,0.0004550775098926367,893.4581589958159,-6.612961096866881e-06,956,4.550775098926367
1306,0.000492484492360921,882.755230125523,3.848917542413709e-05,956,4.92484492360921
1307,0.000443080024379416,824.4205020920502,1.343269659273154e-05,956,4.4308002437941605
1308,0.0003829138910596646,783.0502092050209,5.561668946714895e-07,956,3.829138910596646
1309,0.00037345232575145936,756.989539748954,6.505933431739366e-06,956,3.7345232575145935
1310,0.0004550188662896961,840.5407949790795,8.262077814832147e-06,956,4.550188662896961
1311,0.00044385944971545694,807.6213389121339,-6.70519519709969e-06,956,4.438594497154569
1312,0.00039445652587651676,758.5303347280335,4.754757172048238e-05,956,3.944565258765168
1313,0.0004042054567261785,736.5899581589958,-7.235173563710959e-06,956,4.042054567261785
1314,0.0003631059661058645,719.8054393305439,2.797052733037359e-06,956,3.6310596610586447
1315,0.00044483443795750665,856.4552160168598,-3.075563914700605e-05,949,4.448344379575066
1316,0.00043109209340529093,795.3814541622761,-6.4320939413489206e-06,949,4.310920934052909
1317,0.0004097581558078429,770.0674394099052,-2.0843418332404006e-05,949,4.097581558078429
1318,0.0004155586174466407,748.3645943097998,-9.463304622795354e-06,949,4.155586174466407
1319,0.00036981036097482196,732.6859852476291,-6.821699814200933e-06,949,3.6981036097482196
1320,0.0004338400291752936,849.8451001053741,-3.4106391801937544e-06,949,4.338400291752936
1321,0.0004498804463442346,819.3477344573236,-1.0729246675927994e-05,949,4.4988044634423465
1322,0.00040077479572632403,778.3572181243414,2.0653066226308214e-05,949,4.00774795726324
1323,0.0004129072371772519,748.2961011591149,-3.326422847056813e-05,949,4.129072371772519
1324,0.0003682146425820468,730.8451001053741,2.222554122477358e-06,949,3.682146425820468
1325,0.00041387935315133405,796.6164383561644,-2.2611168283189492e-07,949,4.138793531513341
1326,0.0004379459378558193,752.1485774499473,1.1876393923061889e-05,949,4.379459378558193
1327,0.00040195861031066643,750.6280295047418,-4.502493199173469e-06,949,4.019586103106664
1328,0.00045261301227496136,751.1443624868282,2.141062317889329e-05,949,4.526130122749613
1329,0.00039279034953651227,740.813487881981,-6.6183022738862615e-06,949,3.927903495365123
1330,0.0005507698028668985,1026.3940990516332,4.6407501163498455e-05,949,5.507698028668985
1331,0.00044468051738727666,865.2202318229715,-5.133679547611057e-06,949,4.446805173872766
1332,0.00045728426674891535,817.5742887249737,-2.285657308790616e-05,949,4.572842667489153
1333,0.0004103633335807726,768.6533192834563,1.9962597408844375e-05,949,4.103633335807726
1334,0.0004047956134502664,732.626975763962,-3.675884870015299e-06,949,4.047956134502664
1335,0.00041781362797677063,834.4899894625922,-8.830308173353427e-06,949,4.178136279767706
1336,0.00042949387621800015,774.8503688092729,-1.3313029551956933e-05,949,4.294938762180002
1337,0.0004190223323498106,746.8577449947313,5.6222211602922796e-06,949,4.190223323498106
1338,0.00042609708145603984,729.9504741833509,2.068993724450935e-05,949,4.260970814560398
1339,0.0003800336338046745,718.7428872497366,2.6936740788954065e-05,949,3.800336338046745
1340,0.0004368055157430902,834.9199157007376,1.9964251139503403e-05,949,4.368055157430902
1341,0.0004248583798197358,779.8946259220232,-4.9919154261690486e-05,949,4.248583798197358
1342,0.0003707694169886143,746.5342465753424,1.0866760115641566e-05,949,3.707694169886143
1343,0.0003874000735051714,718.795574288725,-1.3417033260511072e-05,949,3.874000735051714
1344,0.0003589961705936453,699.4510010537408,4.186548407138205e-06,949,3.589961705936453
1345,0.0004124148039019784,801.8893572181244,-1.005173819157294e-05,949,4.124148039019784
1346,0.0004379315361390793,782.8292939936775,2.860759634122293e-06,949,4.379315361390793
1347,0.0004073753120959876,745.186512118019,-2.3800283242204894e-06,949,4.073753120959876
1348,0.0004023373082114071,738.0021074815595,2.337062625229802e-06,949,4.0233730821140705
1349,0.0004075999896824262,724.2613277133825,1.7467506281465374e-05,949,4.075999896824262
1350,0.0004162156078682788,823.9610115911486,1.8333478277532893e-05,949,4.162156078682788
1351,0.00039954697093686116,765.0158061116965,-8.338754118480009e-06,949,3.995469709368612
1352,0.00036508507275233244,732.2413066385669,2.152916921270174e-06,949,3.6508507275233244
1353,0.0003743152805642137,702.540569020021,1.1751716909851018e-05,949,3.743152805642137
1354,0.00037033967666367043,697.3551106427818,7.058440973186094e-06,949,3.7033967666367045
1355,0.0004259948717037367,776.0642781875658,-1.5063445899786217e-05,949,4.259948717037367
1356,0.0003930964394169807,737.799789251844,-1.2127370091595168e-05,949,3.9309643941698074
1357,0.0004094763163287959,732.3066385669125,1.764640124314076e-05,949,4.094763163287959
1358,0.0003937805684021083,716.9230769230769,-1.8165200529705329e-06,949,3.937805684021083
1359,0.0003302779620689534,695.5932560590095,3.2246250221640536e-05,949,3.3027796206895337
1400,0.0009805444983368291,1313.031612223393,-3.85464516139521e-05,949,9.805444983368291
1401,0.0006757101780705566,1119.3793466807165,2.956198226751178e-06,949,6.757101780705566
1402,0.0006163728392611598,1048.1812434141202,6.03465035880759e-06,949,6.163728392611598
1403,0.0005872964506344548,956.0484720758693,-1.759764663478556e-05,949,5.872964506344548
1404,0.0005094548179586127,921.9673340358272,-1.5181930794274858e-05,949,5.094548179586128
1405,0.0005496844603344048,993.2739726027397,-1.0249132594150321e-05,949,5.496844603344048
1406,0.0005726222952840493,924.5763962065332,-2.4407758417487837e-05,949,5.7262229528404935
1407,0.0005820713038995932,880.6975763962065,2.9897764157887785e-06,949,5.820713038995932
1408,0.0005163946905741859,846.5711275026343,8.903771019524758e-06,949,5.163946905741859
1409,0.0004723944551485232,818.3645943097998,-1.0301242440455076e-05,949,4.723944551485232
1410,0.000478562098038774,904.4236037934668,-1.336813595992856e-05,949,4.7856209803877405
1411,0.0005229603052759658,854.8577449947313,-3.828676015683106e-05,949,5.229603052759658
1412,0.0004785208421577028,847.4299262381454,1.195506122003259e-05,949,4.785208421577028
1413,0.000478831799455844,792.0758693361433,6.318796599201372e-06,949,4.78831799455844
1414,0.0004554453995072664,786.8904109589041,-6.045701511910156e-06,949,4.554453995072664
1415,0.0005115621094875361,956.0990516332982,9.76622224187264e-06,949,5.115621094875362
1416,0.0004652935280511542,868.3477344573236,-1.3532994047300135e-05,949,4.652935280511542
1417,0.0004370389162638054,790.4236037934668,9.852587361071718e-06,949,4.3703891626380535
1418,0.0004606531440196903,794.4446786090622,2.7405408016626707e-05,949,4.606531440196903
1419,0.00039525411110703134,777.2845100105374,8.530898167115826e-06,949,3.9525411110703135
1420,0.0004732143049162518,868.4541622760801,5.496902964264932e-06,949,4.732143049162518
1421,0.00045063496372482823,821.1253951527924,-8.827025934213541e-06,949,4.506349637248283
1422,0.00044142798341817625,793.2897787144362,-1.2277174349070721e-05,949,4.414279834181762
1423,0.0004915883581678894,783.1169652265543,1.4158778384329572e-05,949,4.9158835816788935
1424,0.000410312468828609,757.504741833509,-2.8418187068823516e-06,949,4.10312468828609
1425,0.000462841131425271,838.1127502634351,-1.3503154591490473e-05,949,4.62841131425271
1426,0.0004507330604766784,799.3719704952582,2.2966160271749255e-05,949,4.507330604766784
1427,0.00046091418958675324,800.59114857745,1.619501907751918e-05,949,4.609141895867532
1428,0.00043944004940076704,801.8619599578503,2.4547164588420327e-05,949,4.39440049400767
1429,0.00037990059059168723,767.0,-2.02203938854295e-05,949,3.7990059059168724
1430,0.000552760173179309,1052.231822971549,1.417359830076797e-05,949,5.52760173179309
1431,0.000557904812434217,932.3256059009484,-1.3860799438218945e-05,949,5.579048124342171
1432,0.0005172030770993102,918.3097997892519,-1.7007610225634493e-05,949,5.172030770993102
1433,0.00047770848327092195,876.1886195995785,-1.0082259999337192e-05,949,4.777084832709219
1434,0.0005651404206314883,847.5458377239199,2.7367702993882356e-05,949,5.651404206314883
1435,0.000587902784271921,950.5584826132771,5.071339374109052e-06,949,5.87902784271921
1436,0.000686710145699967,918.6670179135932,-9.328057422586467e-06,949,6.867101456999669
1437,0.0005371999082360162,871.6965226554267,3.978256761648177e-05,949,5.371999082360162
1438,0.0006487305392323166,841.4488935721812,4.3603294490003695e-05,949,6.487305392323166
1439,0.00046367438618021147,810.4267650158062,1.7368568512304775e-05,949,4.636743861802115
1440,0.0005316970791469318,942.7797681770285,8.278654149552944e-06,949,5.316970791469318
1441,0.0005320278139966054,866.5279241306639,1.3191705767709031e-05,949,5.320278139966054
1442,0.0005097326470931814,883.809272918862,-1.609458799765927e-05,949,5.097326470931814
1443,0.0005348405754201648,870.2476290832456,1.4188630945757451e-05,949,5.348405754201648
1444,0.0004786164159637084,814.9230769230769,1.9918483057913234e-05,949,4.786164159637084
1445,0.000526374462393047,949.3951527924131,1.9654865881132303e-05,949,5.263744623930469
1446,0.0004899801888347759,870.1222339304531,1.545555456184137e-05,949,4.899801888347759
1447,0.000511134367450074,825.7903055848261,-3.356649274555497e-05,949,5.1113436745007395
1448,0.000493124853316049,831.982086406744,1.563563841413437e-05,949,4.931248533160489
1449,0.0004655193411285913,810.0084299262381,8.86861810064245e-06,949,4.6551934112859135
1450,0.000515775787140981,935.7829293993677,-2.7749393047989942e-05,949,5.157757871409809
1451,0.0005523332146105277,851.4625922023182,1.2740651462717886e-05,949,5.523332146105277
1452,0.000452358866861235,840.1201264488935,2.173237061534246e-05,949,4.5235886686123505
1453,0.00047100337293279267,793.4130663856691,7.175020141793452e-06,949,4.710033729327927
1454,0.0004277823686046683,793.0263435194942,1.4176551967887076e-05,949,4.277823686046683
1455,0.0004882701276823681,903.1622760800843,3.517756952507215e-05,949,4.882701276823681
1456,0.00045927468528824875,840.3835616438356,1.7329955915821044e-05,949,4.592746852882487
1457,0.0004207268088348827,809.1380400421497,-2.3178500643060436e-06,949,4.207268088348827
1458,0.00040678632804578066,801.0158061116965,3.7077284622775865e-06,949,4.067863280457806
1459,0.00042003303921673755,832.6006322444679,-3.145380317010967e-06,949,4.200330392167375
1500,0.0006331890669490264,1224.9852476290832,3.167033321752438e-05,949,6.331890669490265
1501,0.0005366581012937955,1026.1443624868282,-2.0762251194250634e-05,949,5.366581012937955
1502,0.0005638046372765599,978.1633298208641,9.109443758694645e-06,949,5.638046372765599
1503,0.0005559772424544051,939.8177028451001,-3.281226143228844e-05,949,5.559772424544051
1504,0.0004864922399226477,923.0516332982087,-3.036596466847512e-06,949,4.864922399226477
1505,0.0005084681854399512,979.3814541622761,3.5844724875162543e-06,949,5.084681854399513
1506,0.0005001191227262589,918.6596417281348,-1.5142554249667539e-05,949,5.001191227262589
1507,0.00044892678365169263,878.6828240252897,-2.22647139872442e-05,949,4.489267836516926
1508,0.0004895865939585678,883.200210748156,1.4116885604396312e-05,949,4.895865939585678
1509,0.0004815216629278107,863.0010537407798,4.755977562981453e-06,949,4.8152166292781065
1510,0.0005592754277360223,975.5626975763962,-1.7368360284663813e-06,949,5.592754277360223
1511,0.0004685971315057066,903.3234984193888,-1.41449275885185e-05,949,4.685971315057066
1512,0.00047358622301281467,901.440463645943,8.3153038736777e-06,949,4.735862230128147
1513,0.00043843298365204756,860.9293993677555,-1.1561419597436118e-05,949,4.384329836520475
1514,0.0004410809571950407,859.5384615384615,1.674644448444151e-05,949,4.410809571950407
1515,0.0005203967628016306,1009.972602739726,2.0534906822639915e-05,949,5.203967628016306
1516,0.0005068037070318418,910.663856691254,1.5433326141074758e-05,949,5.068037070318418
1517,0.0004924484535653004,856.4467860906217,-1.5000067127243932e-05,949,4.924484535653003
1518,0.00044844584736297054,857.2581664910432,2.1427774889108605e-05,949,4.484458473629705
1519,0.000427217549004802,826.95468914647,9.012110131887242e-06,949,4.27217549004802
1520,0.0005533959496954223,974.2160168598525,-1.1129655244107438e-05,949,5.533959496954223
1521,0.0004651371623174609,907.3782929399367,-1.4301826671470028e-05,949,4.651371623174609
1522,0.0004292825662911685,880.6617492096944,-6.6898138383652265e-06,949,4.292825662911685
1523,0.0004583877435180189,855.4488935721812,-1.6038323561845658e-06,949,4.583877435180189
1524,0.0004128010679670973,858.4963119072709,2.1179846624998963e-05,949,4.1280106796709735
1525,0.0004579177684360798,929.2486828240253,-1.0712486346549798e-05,949,4.579177684360798
1526,0.0004607501884712097,867.9947312961011,1.4711797356210621e-05,949,4.607501884712097
1527,0.0004711288690250157,843.7850368809272,-8.342925024045439e-06,949,4.711288690250157
1528,0.00044419566665899286,874.4162276080084,5.6190126812779035e-06,949,4.441956666589928
1529,0.00045188391251637023,866.4246575342465,-4.6359098394791875e-06,949,4.518839125163702
1530,0.0005487950947499948,1198.1180189673341,-2.2020378613297438e-05,949,5.4879509474999475
1531,0.00045293526949627454,1026.995785036881,2.4317519757677206e-05,949,4.529352694962745
1532,0.0005540911239814616,1044.763962065332,1.1261019989545581e-05,949,5.5409112398146165
1533,0.0004918275941806723,987.5321390937829,-2.8374588380203025e-05,949,4.918275941806724
1534,0.0004112263778692498,956.8788198103266,2.9490473651085107e-06,949,4.112263778692498
1535,0.00048468281207249123,1059.0442571127503,-4.32667249465986e-05,949,4.846828120724912
1536,0.00048539474240881687,1005.2370916754478,-3.6734636218242454e-06,949,4.853947424088169
1537,0.00049040104741267,960.8946259220232,-1.8705696088021106e-06,949,4.9040104741267
1538,0.0004706038038033233,946.8598524762908,-7.262029769384861e-06,949,4.706038038033233
1539,0.0004030378061868746,928.6195995785037,-1.4213685420862275e-05,949,4.030378061868746
1540,0.0005058754101390353,1081.9357218124342,3.105209848606181e-05,949,5.0587541013903525
1541,0.0004737323577506273,1001.1369863013699,-4.366858397627067e-06,949,4.737323577506273
1542,0.0004662595192838578,1008.491043203372,-1.2175967423661197e-05,949,4.662595192838578
1543,0.00044802983895610377,999.7249736564805,-1.6910764141070172e-05,949,4.480298389561038
1544,0.00047703630409488433,1004.0284510010538,-2.0709742580887868e-05,949,4.770363040948843
1545,0.0005253110576329152,1150.9567966280295,-2.473402250436592e-07,949,5.253110576329153
1546,0.0005447369209880189,1030.22655426765,-8.88718038454021e-06,949,5.447369209880189
1547,0.0004907961279286959,1000.7344573234984,2.2582681152240047e-06,949,4.907961279286959
1548,0.00048532339030619927,991.3624868282402,-1.1796618360426487e-05,949,4.853233903061993
1549,0.00043809586496512817,979.768177028451,-1.741829060599266e-05,949,4.380958649651282
1550,0.0010126260793152243,2377.149631190727,6.089666493054648e-06,949,10.126260793152243
1551,0.0005450488326416049,1499.7397260273972,-5.4050569907626265e-05,949,5.450488326416049
1552,0.0004924983161602937,1405.1485774499474,2.9788248125390833e-05,949,4.9249831616029365
1553,0.00050066727724613,1364.8187565858798,-8.948688821691426e-06,949,5.0066727724613
1554,0.0007205968892211847,2273.1833508956797,-1.6014572471216232e-06,949,7.205968892211848
1555,0.0007420072488852298,2371.0021074815595,5.345937212436627e-06,949,7.420072488852298
1556,0.0004971903748851172,1676.1243414120127,-2.3027485342401104e-05,949,4.971903748851172
1557,0.0004109278905183041,1775.7270811380401,3.5636278676360934e-05,949,4.109278905183041
1558,0.0004054027622205396,2109.2655426765014,3.3283135286107606e-05,949,4.054027622205396
1559,0.0007507258873762529,7559.704952581665,6.346723647480116e-05,949,7.507258873762529
1600,0.0006895214730320661,3189.687038988409,2.727496157084195e-05,949,6.895214730320661
1601,0.0008965604900511454,1432.145416227608,4.5747433833140616e-05,949,8.965604900511455
1602,0.0005350260242854106,964.6438356164383,-4.694351156367074e-05,949,5.350260242854105
1603,0.0004617563656056503,762.6480505795574,-2.0771031064904346e-05,949,4.617563656056503
1604,0.0003901569796036836,686.6902002107481,1.2256654499697827e-05,949,3.9015697960368363
1605,0.0007011269386678846,802.145416227608,1.936397060545027e-06,949,7.011269386678846
1606,0.00040389612267658655,560.2792413066386,3.300774888301942e-06,949,4.038961226765865
1607,0.0003475035364969392,486.186512118019,-1.1289274497988357e-05,949,3.475035364969392
1608,0.00031308170673159875,436.1612223393045,-9.677199934035137e-06,949,3.1308170673159874
1609,0.0002871952370785385,425.00632244467863,-1.0336457142875744e-06,949,2.8719523707853853
1610,0.0003813697281262267,467.8872497365648,-2.766003802381628e-05,949,3.8136972812622667
1611,0.00023831159906837336,338.86301369863014,7.879431871449625e-06,949,2.383115990683734
1612,0.00024538122014482216,337.9820864067439,-3.684446361831929e-07,949,2.4538122014482218
1613,0.00037069110981201325,397.92202318229715,3.6744798126465436e-05,949,3.7069110981201323
1614,0.0002729545913303349,419.52792413066385,-3.7449310287299794e-05,949,2.7295459133033493
1615,0.0003332369455217861,266.92930444697834,1.3865984034954011e-05,877,3.3323694552178607
1616,0.000282229886849069,215.7012542759407,-8.147055798675859e-06,877,2.82229886849069
1617,0.0003195023839024319,176.53021664766248,-4.433440511339303e-06,877,3.1950238390243193
1618,0.0002684934767958611,169.43899657924743,1.541767558449474e-05,877,2.684934767958611
