label,n,wr,exp_pts,avg_win,avg_loss,pf,total_pts,t,max_dd_pts,params,exp_A,wr_A,n_A,exp_B,wr_B,n_B,DEV_n,DEV_atr%,DEV_t,DEV_wr,DEV_costo%,VAL1_n,VAL1_atr%,VAL1_t,VAL1_wr,VAL1_costo%,VAL2_n,VAL2_atr%,VAL2_t,VAL2_wr,VAL2_costo%
ORB_go,3822,0.3835688121402407,0.6312140240711669,44.739427012278306,-26.814728353140918,1.0381872719646066,2412.5,0.7831010880278395,2928.0,"{""K"": 5, ""stop_x_or"": 1.0, ""tgt_x_or"": 2.0, ""salida"": 1200}",0.4491017964071856,0.4031936127744511,501,2.1282696177062372,0.386317907444668,497,2034,0.7989395857162571,1.2405038491638547,0.37561455260570303,2.0022145350427145,542,0.29996921750078204,0.22053790252824143,0.37084870848708484,0.6871653882739683,1246,0.9566093086498189,1.1300791636967369,0.40208667736757625,0.33419602514185676
ORB_go,3822,0.3555729984301413,0.7426739926739927,53.053532008830025,-28.120686155095413,1.0409825118663034,2838.5,0.8456832614364502,3788.25,"{""K"": 5, ""stop_x_or"": 1.0, ""tgt_x_or"": 2.0, ""salida"": 1559}",-0.24451097804391217,0.36726546906187624,501,4.0980885311871225,0.3561368209255533,497,2034,0.5865078611252981,0.8454378816105355,0.34906588003933137,2.0022145350427145,542,-0.3719309551987074,-0.25398966751404,0.34501845018450183,0.6871653882739683,1246,1.362964850738608,1.451352140218701,0.3707865168539326,0.33419602514185676
ORB_fade,3822,0.4955520669806384,-0.05890240711669283,14.580451425554383,-14.440093360995851,0.9919137587327814,-225.125,-0.18100968348585325,1333.5,"{""K"": 5, ""stop_x_or"": 0.5, ""tgt_x_or"": 0.5, ""salida"": 1200}",0.25499001996007986,0.49700598802395207,501,-0.9006539235412475,0.49295774647887325,497,2034,-0.2596691726895147,-1.0109393703470677,0.4941002949852507,2.0022145350427145,542,-0.1947354138476477,-0.3534479790367007,0.5055350553505535,0.6871653882739683,1246,-0.1254075882653498,-0.36313421567054127,0.49357945425361155,0.33419602514185676
ORB_fade,3822,0.49529042386185246,-0.07361983254840397,14.589408346539884,-14.462998963193364,0.9899145582522749,-281.375,-0.22609188562853966,1373.5,"{""K"": 5, ""stop_x_or"": 0.5, ""tgt_x_or"": 0.5, ""salida"": 1559}",0.25499001996007986,0.49700598802395207,501,-0.9811368209255533,0.4909456740442656,497,2034,-0.2546419088762159,-0.9894170369431879,0.4941002949852507,2.0022145350427145,542,-0.24024109434488258,-0.43215542124658035,0.5055350553505535,0.6871653882739683,1246,-0.14140752426560577,-0.4091131394892864,0.492776886035313,0.33419602514185676
ORB_fade,3822,0.33856619570905283,0.36361852433281006,29.094281298299844,-14.342662183544304,1.0383292078354582,1389.75,0.789607499008348,2368.5,"{""K"": 5, ""stop_x_or"": 0.5, ""tgt_x_or"": 1.0, ""salida"": 1200}",3.2964071856287425,0.36327345309381237,501,-1.290241448692153,0.33400402414486924,497,2034,-0.38952328709447587,-1.1007841998464096,0.33185840707964603,2.0022145350427145,542,0.7766832293711263,0.9883192591215164,0.35424354243542433,0.6871653882739683,1246,0.24993604801560435,0.5116521232607965,0.34269662921348315,0.33419602514185676
ORB_fade,3822,0.3362114076399791,0.3374869178440607,29.43852140077821,-14.402296018919984,1.035301684176676,1289.875,0.729124068044013,2481.75,"{""K"": 5, ""stop_x_or"": 0.5, ""tgt_x_or"": 1.0, ""salida"": 1559}",3.4276447105788423,0.36327345309381237,501,-1.1172032193158954,0.3319919517102616,497,2034,-0.387051381755041,-1.0873075561638774,0.3308751229105211,2.0022145350427145,542,0.5187340337276669,0.6560319444090541,0.34870848708487084,0.6871653882739683,1246,0.24996181754487432,0.5071195899112528,0.3394863563402889,0.33419602514185676
ORB_fade,3822,0.2237048665620094,0.18537414965986396,50.12573099415204,-14.205931917762049,1.016809414220978,708.5,0.3029933522676524,3726.375,"{""K"": 5, ""stop_x_or"": 0.5, ""tgt_x_or"": 2.0, ""salida"": 1200}",3.7776946107784433,0.25149700598802394,501,-1.2339034205231387,0.23340040241448692,497,2034,-0.4638790716954001,-0.9826062790919221,0.21386430678466076,2.0022145350427145,542,0.6542642120283848,0.6254048271830095,0.23800738007380073,0.6871653882739683,1246,0.2881919044744916,0.4480481993976835,0.23354735152487963,0.33419602514185676
ORB_fade,3822,0.20722135007849293,0.29768445839874413,56.32449494949495,-14.346947194719473,1.0261724703108377,1137.75,0.4636228564969521,3869.125,"{""K"": 5, ""stop_x_or"": 0.5, ""tgt_x_or"": 2.0, ""salida"": 1559}",5.5359281437125745,0.24151696606786427,501,-0.9426559356136821,0.21327967806841047,497,2034,-0.34328930988220313,-0.6918867003284722,0.19960668633235004,2.0022145350427145,542,0.3114169649550942,0.2823804922714093,0.21217712177121772,0.6871653882739683,1246,0.480336844088939,0.7047109932130923,0.2174959871589085,0.33419602514185676
ORB_fade,3822,0.6488749345892203,-0.6446886446886447,14.433568548387097,-28.50912816691505,0.9355972738618765,-2464.0,-1.4019304195143851,3045.0,"{""K"": 5, ""stop_x_or"": 1.0, ""tgt_x_or"": 0.5, ""salida"": 1200}",-1.3540419161676647,0.6407185628742516,501,-1.5907947686116701,0.6559356136820925,497,2034,-0.8188796542271463,-2.2186810841713456,0.6465093411996067,2.0022145350427145,542,-0.07377699649304548,-0.09537986421023305,0.6715867158671587,0.6871653882739683,1246,-0.7836267620245038,-1.5978068431167427,0.6428571428571429,0.33419602514185676
ORB_fade,3822,0.6514913657770801,-0.6764782836211408,14.502610441767068,-29.0518018018018,0.9331860350931597,-2585.5,-1.4531453955907396,3187.625,"{""K"": 5, ""stop_x_or"": 1.0, ""tgt_x_or"": 0.5, ""salida"": 1559}",-1.3919660678642714,0.6447105788423154,501,-1.8365191146881288,0.6539235412474849,497,2034,-0.7828147744848613,-2.100657241428789,0.6499508357915438,2.0022145350427145,542,-0.04905657241858833,-0.06264405376903477,0.6734317343173432,0.6871653882739683,1246,-0.827622563682627,-1.6659386336199782,0.64446227929374,0.33419602514185676
ORB_fade,3822,0.49529042386185246,-0.25601779173207745,27.857369255150555,-27.84473820632452,0.9817826390505003,-978.5,-0.4071057048794413,4122.0,"{""K"": 5, ""stop_x_or"": 1.0, ""tgt_x_or"": 1.0, ""salida"": 1200}",1.6457085828343314,0.500998003992016,501,-1.5940643863179074,0.48893360160965793,497,2034,-0.5449895674532326,-1.109898066594526,0.4950835791543756,2.0022145350427145,542,0.6803755282649512,0.645856212224187,0.5202952029520295,0.6871653882739683,1246,-0.5697128097686446,-0.8567380520047476,0.48475120385232745,0.33419602514185676
ORB_fade,3822,0.4976452119309262,-0.28420983778126635,28.62460567823344,-28.922005208333335,0.9804385897776438,-1086.25,-0.43986362088017433,4243.5,"{""K"": 5, ""stop_x_or"": 1.0, ""tgt_x_or"": 1.0, ""salida"": 1559}",1.4186626746506985,0.500998003992016,501,-1.7072434607645874,0.4909456740442656,497,2034,-0.3973327597547783,-0.7852409202112528,0.49901671583087515,2.0022145350427145,542,0.7084251114837007,0.6526824591576275,0.518450184501845,0.6871653882739683,1246,-0.6525490340813418,-0.9520574856304024,0.48635634028892455,0.33419602514185676
ORB_fade,3822,0.3728414442700157,0.3604788069073783,45.80157894736842,-26.653942428035045,1.021564576338835,1377.75,0.441558658461519,4330.5,"{""K"": 5, ""stop_x_or"": 1.0, ""tgt_x_or"": 2.0, ""salida"": 1200}",3.160179640718563,0.3872255489021956,501,0.7575452716297787,0.3822937625754527,497,2034,-0.3742851172167485,-0.59152267483193,0.3667649950835792,2.0022145350427145,542,0.5231709566641952,0.3930045107588698,0.3874538745387454,0.6871653882739683,1246,0.38438350706235563,0.4488706132960958,0.37640449438202245,0.33419602514185676
ORB_fade,3822,0.3529565672422815,0.6861590790162219,53.48943661971831,-28.117569753336028,1.0377149554719043,2622.5,0.775600173195192,4164.0,"{""K"": 5, ""stop_x_or"": 1.0, ""tgt_x_or"": 2.0, ""salida"": 1559}",4.831836327345309,0.36726546906187624,501,1.345573440643863,0.36217303822937624,497,2034,-0.10080043647824685,-0.14662897516415685,0.3480825958702065,2.0022145350427145,542,0.009500253328610597,0.006481820532399202,0.35608856088560886,0.6871653882739683,1246,0.8354570066415195,0.8965598764617436,0.3595505617977528,0.33419602514185676
ORB_go,3809,0.49750590706222103,-0.04843791021265424,21.729089709762533,-21.60978317659352,0.9955392896107154,-184.5,-0.09812433662796699,2740.25,"{""K"": 15, ""stop_x_or"": 0.5, ""tgt_x_or"": 0.5, ""salida"": 1200}",-3.212,0.48,500,0.6204545454545455,0.501010101010101,495,2028,0.1283764366349621,0.3175032347536381,0.49457593688362916,2.0000732301642707,538,-0.12672736256483164,-0.1537626424009585,0.5,0.6840747942954102,1243,0.07575809192191574,0.14866411556880718,0.501206757843926,0.3342765082984488
ORB_go,3809,0.4927802572853767,-0.2731359936991336,22.337040490143846,-22.239648033126294,0.9757866502199363,-1040.375,-0.5432230652765603,3204.875,"{""K"": 15, ""stop_x_or"": 0.5, ""tgt_x_or"": 0.5, ""salida"": 1559}",-3.53625,0.474,500,0.01691919191919192,0.49292929292929294,495,2028,-0.006847851628004168,-0.016337083874462255,0.4906311637080868,2.0000732301642707,538,-0.15139203331514264,-0.17733942141279932,0.5,0.6840747942954102,1243,-0.1599392388029176,-0.3075804364061846,0.49316170555108607,0.3342765082984488
ORB_go,3809,0.37253872407456023,0.577087161984773,37.253523608174774,-21.198587866108788,1.0433857943288833,2198.125,0.8809081901722052,1552.125,"{""K"": 15, ""stop_x_or"": 0.5, ""tgt_x_or"": 1.0, ""salida"": 1200}",-0.3115,0.38,500,2.0747474747474746,0.3656565656565657,495,2028,0.4400253166220622,0.8161870412632714,0.3668639053254438,2.0000732301642707,538,1.1488254088230074,1.041777616276608,0.3847583643122677,0.6840747942954102,1243,0.739271674614552,1.0828482221781521,0.37650844730490746,0.3342765082984488
