d,gap,atr,g_atr,t_fill,t_onh,t_onl,t_pdh,t_pdl,open_in_on,open_in_pd,r_first30,r_1000_1530,r_last30,r_1530,r_rest,year
477,67.5,216.91071428571428,0.31118794764139296,1004.0,931.0,1026.0,930.0,1044.0,True,False,0.0020713888910122735,-0.017365171099219645,-0.0033047818919865915,-0.009505364288180078,-0.02066995299120617,2023
478,-72.25,226.125,-0.3195135433941404,,,1006.0,,930.0,True,False,-0.0009647642557682944,0.0019285986385035952,-0.005070526146558102,-0.0053498833804693936,-0.003141927508054476,2023
479,67.75,219.55357142857142,0.3085807238714925,,951.0,,951.0,,True,True,0.0018140297186222559,0.017940126902413697,0.0017143473608323499,0.025700090435168164,0.01965447426324603,2023
480,27.75,225.85714285714286,0.12286527514231499,931.0,935.0,,930.0,,True,False,0.008253609925788578,0.008648200876814682,0.002349487130707579,0.019275610315504902,0.010997688007522426,2023
481,-71.5,235.91071428571428,-0.30308076602830974,952.0,954.0,,,,True,True,0.0020426004974977356,0.001744485871749046,6.299675568785075e-05,-0.0022234817123079906,0.0018074826274369622,2023
482,-193.25,219.91071428571428,-0.8787657328461227,,,930.0,,930.0,True,False,-0.007563214301407786,0.020752269165442688,0.0006949051102467378,-0.00317577426593861,0.02144717427568932,2023
483,141.5,226.625,0.6243794815223387,,930.0,,930.0,,True,False,-0.0031461308779274963,0.008209117644077927,0.002170880058640484,0.016907102792558994,0.01037999770271859,2023
484,-57.75,232.67857142857142,-0.24819646968534154,945.0,931.0,,945.0,,True,True,0.006268056640598144,0.013884845539511097,-0.005649444474111981,0.015370729913935536,0.008235401065399077,2023
485,-141.0,223.19642857142858,-0.6317305384430754,,,987.0,,987.0,True,True,0.0030989199248263456,-0.0122657633752688,-8.353172121973707e-05,-0.020769285839393012,-0.012349295096488477,2023
486,3.25,220.16071428571428,0.01476194338551383,930.0,933.0,,1318.0,,True,True,0.0017313854362163129,0.0067922202822295495,0.006335077573292551,0.008795058304654624,0.013127297855522172,2023
487,-9.75,221.69642857142858,-0.04397905759162304,931.0,1207.0,1019.0,931.0,,True,True,0.0004733825327922702,0.022865113298664384,-0.000784668819496797,0.022535935827889632,0.02208044447916764,2023
488,260.5,241.16071428571428,1.0801925212884118,,930.0,,930.0,,True,False,-0.0006507784920607123,0.008603301872090099,0.005675240242457231,0.028708586816444254,0.014278542114547304,2023
489,-281.0,242.85714285714286,-1.1570588235294117,1007.0,976.0,,,930.0,True,False,0.011622751463982303,-0.007278066859971187,-0.00035638624726304157,-0.017756531550441396,-0.007634453107234315,2023
490,-115.5,250.625,-0.4608478802992519,,963.0,992.0,,930.0,True,False,0.0033121201890216174,-0.005192534434122284,0.0022201119174417782,-0.011071399429266245,-0.0029724225166805063,2023
491,-9.25,251.85714285714286,-0.03672716959727737,930.0,1052.0,1173.0,1121.0,,True,True,-0.0004999650128643292,0.019904209049674014,0.001822011573255192,0.018664754251039823,0.02172622062292914,2023
492,-58.5,256.875,-0.22773722627737225,,,933.0,,,True,True,-0.0011805215340513105,-0.01309850391195397,0.0007776127681061502,-0.018869789217576757,-0.012320891143847814,2023
493,179.25,263.55357142857144,0.6801273799037875,1115.0,930.0,1116.0,,1125.0,True,True,-0.003858880201978523,-0.021494198040669654,0.001872640869420092,-0.011163671041567381,-0.01962155717124955,2023
494,-92.0,267.75,-0.34360410830999066,,,1083.0,,930.0,True,False,0.0009521012782555849,-0.002899640083831531,0.0028186454699289727,-0.009378163605847527,-8.099461390243601e-05,2023
495,56.25,258.2857142857143,0.2177820796460177,,946.0,,943.0,,True,True,0.004725859197188965,0.005262590809071991,0.0014358935917425254,0.014534233798098433,0.006698484400814591,2023
496,-70.75,265.55357142857144,-0.26642458476228903,946.0,,930.0,955.0,,True,True,0.008898879531246923,0.0034306031246270686,0.0001583562623314532,0.00667370939825997,0.003588959386958576,2023
497,-77.25,264.4107142857143,-0.29215911393259947,950.0,949.0,968.0,1183.0,,True,True,0.0008161721979111017,0.009249697051495597,0.004210201186525343,0.0039310633861718985,0.01345989823802097,2023
498,-210.0,264.64285714285717,-0.7935222672064777,,,936.0,,930.0,True,False,0.003208676135893145,-0.004067396695107061,-0.002540534878488158,-0.017487498689888165,-0.006607931573595253,2023
499,-91.5,261.19642857142856,-0.35031106857181926,,,945.0,,930.0,True,False,-0.004894930787437958,0.0024504604341555906,0.0026058778267988685,-0.009802322738688496,0.005056338260954498,2023
501,-163.0,259.39285714285717,-0.6283904722566432,,,930.0,,930.0,True,False,-6.133150703655131e-05,-0.00969664725249314,-0.0010120517629805695,-0.022998901666864482,-0.010708699015473699,2023
502,22.75,260.30357142857144,0.08739795568361117,962.0,945.0,971.0,,969.0,True,True,0.00014437008264480327,-0.004112383225058824,0.002502508984155403,-0.002089302912411041,-0.0016098742409035819,2023
503,149.5,238.55357142857142,0.6266936147915263,1016.0,,1007.0,930.0,1079.0,True,False,-0.0016745291748042884,0.0007967720938403965,-0.002904125077749526,0.011398884964134699,-0.0021073529839092204,2023
504,-212.5,234.55357142857142,-0.9059763989341455,,,945.0,,930.0,True,False,-0.0014392843610590196,0.0,0.001793572818087365,-0.019001719230038034,0.001793572818087365,2023
505,133.0,220.30357142857142,0.6037124098241063,,963.0,,930.0,,True,False,0.0013180659293514244,-0.004848319293788395,-0.0003516428999198124,0.0074939371934441435,-0.0051999621937082584,2023
506,-28.25,218.75,-0.12914285714285714,940.0,1133.0,,,930.0,True,False,0.003043701168519798,-8.269930537301513e-05,-0.002235470379531921,0.0006204628852025905,-0.0023181696849048803,2023
507,-12.5,202.46428571428572,-0.061739283824307635,949.0,,966.0,,930.0,True,True,-2.0743660219534873e-05,-0.008834311023819656,0.001631048833007349,-0.009891689446080805,-0.007203262190812217,2023
508,-107.75,196.42857142857142,-0.5485454545454546,1176.0,1198.0,,1297.0,930.0,True,False,0.0033256887247891747,0.012840631169305618,0.001243961763465044,0.007120283246671778,0.01408459293277071,2023
509,69.0,188.42857142857142,0.3661865049279758,,945.0,,930.0,,True,False,0.004522197268627464,0.00959308495726488,0.0004264868716843995,0.019817659199363083,0.010019571828949346,2023
510,48.25,190.64285714285714,0.2530910453353316,,933.0,,930.0,,True,False,0.0017984344326995728,-0.005283252676583099,0.00048698335073559895,0.00042630505817103795,-0.004796269325847461,2023
511,0.5,187.57142857142858,0.0026656511805026656,930.0,,960.0,,932.0,True,True,0.0007705410390168293,-0.014722213042059307,0.0012745402074828412,-0.013911100759933907,-0.013447672834576384,2023
512,16.25,183.10714285714286,0.08874585527598985,940.0,993.0,960.0,,960.0,True,True,-0.0005541019073585859,-0.0006981949890379635,0.005020245162813452,8.217264477274214e-05,0.004322050173775577,2023
513,15.0,178.53571428571428,0.08401680336067213,932.0,934.0,1179.0,930.0,1190.0,True,True,0.006551930002335571,-0.02707340292878708,0.0007290527844661109,-0.01929585741198575,-0.02634435014432086,2023
514,11.75,189.78571428571428,0.061911930748965,930.0,,941.0,,931.0,True,True,-0.009111109125877492,-0.003764740021197247,-0.0019404785570543645,-0.011897670770068187,-0.005705218578251532,2023
515,-72.75,198.82142857142858,-0.365906233159691,948.0,,,1234.0,930.0,True,False,0.010081987644714047,0.00660262100794472,-0.003033887688089693,0.010521880944925115,0.003568733319854828,2023
516,145.75,211.76785714285714,0.6882536470191416,,930.0,,930.0,,True,True,0.00433804311854648,-0.00429663953713074,0.010154044299964351,0.01218422396156551,0.005857404762833486,2023
518,-46.75,215.42857142857142,-0.21700928381962867,956.0,1007.0,931.0,957.0,,True,True,0.005815261213808232,0.02475693881371516,-0.0009432109168517698,0.026792470618859,0.023813727896863406,2023
519,-4.0,236.98214285714286,-0.016878908899103307,930.0,960.0,994.0,933.0,,True,True,0.0027690240687552143,-0.006788892333686203,-0.001106325925793173,-0.004334469706827411,-0.00789521825947936,2023
520,-24.5,244.89285714285714,-0.10004375091147732,1018.0,1049.0,,,936.0,True,True,-0.004605375775169103,0.007630977023314475,0.002504512387170181,0.0010865808349158502,0.010135489410484613,2023
521,82.25,248.26785714285714,0.33129540386966844,,930.0,,930.0,,True,False,0.0031066544461217436,0.0034859186800605423,0.00135991006698348,0.013051618090054841,0.004845828747043829,2023
522,-4.5,250.48214285714286,-0.017965352534397946,930.0,950.0,1308.0,981.0,1319.0,True,True,0.000795938812974284,0.005245088717061879,-0.019630451319553256,0.005691512963371255,-0.014385362602491307,2023
523,156.0,260.19642857142856,0.5995470455013383,,930.0,,,,True,True,0.0026995811654083064,-0.007260725848539029,0.003958084621472442,0.007648445827825831,-0.0033026412270665564,2023
524,-20.5,266.4642857142857,-0.07693338694544967,1081.0,,942.0,,1031.0,True,True,-0.00042888335030464246,0.00476585058075851,0.000931062642423749,0.002740020564047673,0.005696913223182391,2023
525,24.75,266.17857142857144,0.09298269153361062,931.0,,1025.0,930.0,,True,False,0.0010057444323011448,-0.007003142194356961,-0.003295409887022442,-0.00407981449080929,-0.010298552081379465,2023
526,-23.5,264.69642857142856,-0.08878094852593943,,,932.0,,930.0,True,True,-0.0066161049401998115,-0.00031520882845700117,0.0035011148841305666,-0.008768974592341985,0.003185906055673475,2023
527,154.75,264.4642857142857,0.5851451721809587,,930.0,,930.0,,True,False,0.0021896899584439647,0.005000831019809812,-0.0008670771374767704,0.019271191714458513,0.004133753882333266,2023
528,95.75,247.57142857142858,0.38675706866705134,,932.0,,930.0,,True,False,0.0011092412398065622,9.556666259822955e-05,0.0003630700478433645,0.008560677244536042,0.0004586367104415604,2023
529,6.75,234.42857142857142,0.028793418647166363,930.0,942.0,,933.0,,True,True,0.0036977074439613275,0.011876983551440208,0.0003007631888532555,0.016090405988351715,0.01217774674029333,2023
530,-91.5,223.73214285714286,-0.40897118684651607,,936.0,1019.0,,,True,True,0.0013805757112282885,0.0011899254395375948,0.0018481853445660472,-0.004332191138188934,0.0030381107841035114,2023
531,16.25,219.51785714285714,0.07402586838037908,936.0,,1031.0,930.0,,True,False,-0.00030114246148038137,-0.007197877390039436,0.002877808794399213,-0.006275064062406873,-0.0043200685956403225,2023
532,-49.75,212.60714285714286,-0.23399966403494035,,,930.0,,930.0,True,True,-0.0027554770629399403,-0.006280384484278277,0.0018557672799236,-0.012805198042766839,-0.004424617204354636,2023
533,-67.0,195.05357142857142,-0.3434953767280052,1041.0,1041.0,932.0,1214.0,930.0,True,True,-0.002077083599286207,0.014449792701343585,-0.0002467191115443956,0.007237024044429821,0.014203073589799166,2023
535,-127.5,194.76785714285714,-0.6546254698817273,,,931.0,,,True,True,-0.00436023471542068,0.011521879075116209,0.00205307653288922,-0.002565687728530797,0.013574955608005632,2023
536,-5.25,196.10714285714286,-0.026771079949007466,,,931.0,,,True,True,-0.004016643036639877,0.001315275491983705,-0.003606839722833139,-0.003100246888944812,-0.002291564230849422,2023
537,80.5,190.48214285714286,0.4226117933814568,946.0,,947.0,930.0,946.0,True,True,-0.006997902500437003,-0.008783028641814026,0.0005789382434613627,-0.009643720882730704,-0.008204090398352742,2023
538,69.25,180.25,0.3841886269070735,,931.0,,1180.0,,True,True,0.0030274021972530865,0.011583912236700555,-0.0007378189273102077,0.01994106874077641,0.010846093309390384,2023
539,-70.5,173.875,-0.40546369518332137,944.0,946.0,1086.0,948.0,,True,True,0.007223122546227921,-0.0057591187102935875,0.0017084610924903013,-0.0038872556605391868,-0.004050657617803344,2023
540,-18.5,175.94642857142858,-0.10514564092154673,935.0,,930.0,,,True,True,-3.798742616651826e-05,0.0009302767769477867,0.0011568916941543633,-0.00051223191945359,0.002087168471102028,2023
541,90.5,170.91071428571428,0.5295162469961342,985.0,,990.0,930.0,,True,False,-0.0021106596106383463,-0.005998182583059377,0.0012518019994412577,-0.0012707566504393671,-0.004746380583618031,2023
542,-104.0,172.10714285714286,-0.6042747457978833,1095.0,1095.0,,,930.0,True,False,0.0007257448752463051,0.008194819077720938,-0.0014970488199708572,0.0010041017449197104,0.006697770257750078,2023
543,-131.25,172.58928571428572,-0.760475944128298,1146.0,1116.0,1288.0,,930.0,True,False,0.004910728419458242,-0.006866437987300205,0.00390760180015552,-0.01196179665477055,-0.002958836187144813,2023
544,-19.25,178.14285714285714,-0.10805934242181235,986.0,1200.0,956.0,,951.0,True,True,-0.004759446296043805,0.006117869203988612,0.0009746310073498318,-0.00011471178676191243,0.007092500211338454,2023
545,-10.75,171.58928571428572,-0.06264959933395775,934.0,935.0,1003.0,940.0,1065.0,True,True,0.0017381177318458283,-0.003881495136024529,0.0007468760820209185,-0.0029650622865028163,-0.0031346190540035936,2023
546,-71.0,174.58928571428572,-0.40666871228393164,,,947.0,,946.0,True,True,-0.0006931741877630275,-0.010611411849643839,-0.0026315035214196586,-0.016756178385418163,-0.013242915371063512,2023
547,141.75,178.23214285714286,0.7953110910730388,,1041.0,1237.0,,,True,True,0.0008104666415614692,-0.005415559722382915,-0.000640198677448527,0.006400986864057302,-0.006055758399831435,2023
548,158.25,176.26785714285714,0.8977813797994124,,937.0,,930.0,,True,False,-0.001323652322133161,0.016524896286406698,-0.0006988582452219561,0.027410512926018007,0.015826038041184695,2023
549,-11.0,176.41071428571428,-0.062354489320781456,930.0,930.0,,970.0,,True,True,-0.0008513295443090529,0.005906513373894733,0.0027432282055882837,0.0042234729145829,0.008649741579482938,2023
550,-23.0,173.17857142857142,-0.13281088884306044,952.0,,961.0,952.0,,True,True,0.0007327728262503856,-0.00022541137671515594,-0.0002630441741488298,-0.0012203709564341247,-0.0004884555508640313,2023
551,-3.0,173.01785714285714,-0.017339250696666322,932.0,,941.0,,970.0,True,True,-0.0009402208330994688,-0.0066064152394371845,-0.0012317256135960936,-0.007772157592003986,-0.007838140853033223,2023
552,14.0,170.17857142857142,0.08226652675760757,1022.0,952.0,1271.0,1240.0,1292.0,True,True,0.0025915816523253156,-0.008309193558620493,-0.001792286025186004,-0.004656342452734555,-0.010101479583806455,2023
553,-17.25,171.125,-0.10080350620891161,1029.0,,944.0,,930.0,True,False,-0.0031579880212291283,0.001532391212788079,-0.0010341064519081749,-0.002943258436484968,0.0004982847608799937,2023
554,91.25,166.30357142857142,0.5486953720605605,,932.0,,930.0,,True,False,0.003911892569308397,0.011326173825456688,-0.0012750798652358863,0.022207134877956353,0.010051093960220853,2023
555,-23.0,173.83928571428572,-0.1323061119671289,1081.0,1151.0,936.0,1247.0,,True,True,-0.0023145327169379446,0.005467215106062357,0.0008615039394149278,0.001424982428850295,0.00632871904547738,2023
556,-73.5,170.53571428571428,-0.4309947643979058,,,1032.0,,1302.0,True,True,0.002143623543251369,-0.003499862449149301,0.000245012581679446,-0.0068752031874827115,-0.0032548498674699047,2023
557,100.25,164.875,0.6080363912054587,1178.0,932.0,,930.0,,True,False,0.0007104796035986347,0.004066183581684174,-0.0014902577177784916,0.012305023830134855,0.0025759258639058316,2023
558,16.75,165.32142857142858,0.10131777921797364,931.0,1243.0,931.0,1051.0,,True,True,-0.0030955158422033674,0.005085751328262333,-0.0005018354271017001,0.003238477397162555,0.00458391590116064,2023
559,20.75,163.125,0.12720306513409962,949.0,,949.0,930.0,1102.0,True,True,-0.001932367751053924,-0.006156391289313408,0.0028403801284076417,-0.006546881917851745,-0.0033160111609058843,2023
560,19.25,163.83928571428572,0.11749318801089918,939.0,1078.0,951.0,,,True,True,-0.0029671120438483083,0.006204083281909195,0.0008725599046125138,0.004672775208490181,0.007076643186521674,2023
561,-36.0,158.05357142857142,-0.22777087334764434,932.0,943.0,,942.0,,True,True,0.0036959006476734615,0.003774636732610692,-0.004034203628164697,0.004794751630359517,-0.0002595668955540367,2023
562,42.75,156.01785714285714,0.2740070962572966,958.0,930.0,,1038.0,,True,True,-0.0034069059764126244,0.011763756937478763,0.00045815656927438434,0.011522670191445563,0.012221913506753,2023
563,9.0,152.71428571428572,0.05893358278765201,,935.0,,932.0,,True,True,0.004330078842101245,0.009688205098461945,0.0031186649279822424,0.014677660853293363,0.012806870026444192,2023
564,8.5,159.60714285714286,0.05325576191541732,931.0,,962.0,930.0,,True,True,-0.0001079330815942897,-0.0041281774792049815,0.001353900794406562,-0.003624335674869617,-0.002774276684798492,2023
565,-10.25,160.32142857142858,-0.06393406103809311,930.0,934.0,,949.0,,True,True,0.005850127836617231,-0.0017784169594974232,3.5958934900295604e-05,0.003331805587329905,-0.001742458024597255,2023
566,-74.0,152.94642857142858,-0.4838295388207822,,,930.0,,930.0,True,False,0.0023470374925767807,-0.009057376606132674,-0.0009466939244767376,-0.012046377156913327,-0.01000407053060949,2023
567,-82.25,149.125,-0.5515507124895223,,,930.0,,930.0,True,False,-1.83242475610588e-05,0.0027997127082989657,-0.0020853157479905375,-0.003229134315502085,0.000714396960308433,2023
568,302.0,149.82142857142858,2.0157330154946362,,1034.0,,930.0,,True,False,-0.005641206437190362,0.009646146441923882,-0.002322341963398309,0.0258839255655981,0.0073238044785254395,2023
569,40.25,145.91071428571428,0.27585362868681923,,933.0,,932.0,,True,True,0.007108108259089813,0.016054866988824343,-0.0009762901751743485,0.026038310973007475,0.015078576813649927,2023
571,177.0,163.07142857142858,1.0854139290407359,,,1170.0,930.0,,True,False,-0.004628198777066797,-0.001871167253047618,-0.0013188493217638983,0.005774129924903504,-0.0031900165748115594,2023
572,-67.0,174.19642857142858,-0.3846232701178882,945.0,,978.0,,930.0,True,False,0.0031875173953658732,-0.003937973376204362,-0.0012228784585331372,-0.005415065684976181,-0.005160851834737535,2023
573,-3.75,172.51785714285714,-0.021736880240140772,930.0,966.0,,1072.0,,True,True,0.0006816811569393763,0.012191460785208068,-0.000690691236685758,0.012610901886098804,0.011500769548522423,2023
574,70.0,184.48214285714286,0.37944051882683183,959.0,930.0,961.0,930.0,,True,False,-0.0042549956961024805,0.0064700642128687385,0.00027439547419634065,0.007039918915344422,0.006744459687065126,2023
575,-11.25,183.25,-0.061391541609822645,930.0,930.0,,942.0,,True,True,0.0019715249697766406,-0.00037686075441311967,-0.0002913078887927324,0.0008227349543652197,-0.0006681686432058332,2023
576,-26.25,184.875,-0.14198782961460446,1005.0,1079.0,930.0,,930.0,True,True,-0.0010650542981938949,0.0030032887108676237,-0.00037706098551147394,0.0001370966362060201,0.002626227725356081,2023
577,8.5,184.82142857142858,0.0459903381642512,975.0,930.0,985.0,930.0,997.0,True,True,0.0026690863964322505,-0.019009093444892076,-0.0016732030047383742,-0.015757336343737962,-0.020682296449630534,2023
578,6.25,197.39285714285714,0.031662746517097884,934.0,931.0,,,,True,True,0.0028206798775818106,0.00762119599706087,0.0007761765932607512,0.0108778754978698,0.008397372590321835,2023
579,62.0,193.60714285714286,0.3202361187972699,1120.0,930.0,,930.0,,True,False,0.006298047550185514,-0.0060748849925030156,-0.0005837611552553252,0.004489982512813788,-0.00665864614775833,2023
580,66.25,199.07142857142858,0.3327951202009329,,1055.0,,1183.0,,True,True,-0.0005643485771720552,0.010566983646909701,0.0022149152255157194,0.014543540942135783,0.012781898872425555,2023
581,110.5,207.75,0.5318892900120337,971.0,,972.0,930.0,,True,False,-0.00489023182212325,0.002994114936530228,0.0017955284431202707,0.0055411134712582116,0.004789643379650526,2023
583,-62.25,214.76785714285714,-0.2898478423547019,948.0,966.0,,953.0,,True,True,0.003987811167555576,0.013768540564954539,-0.002257245658358821,0.01365342697237873,0.011511294906595701,2023
584,93.5,225.23214285714286,0.41512724966304604,937.0,930.0,1259.0,930.0,,True,False,-0.007265682303440445,-0.004224680665469994,-0.0012758024564079045,-0.005428461332365144,-0.005500483121877904,2023
586,-63.25,215.46428571428572,-0.29355212995193103,936.0,932.0,980.0,,930.0,True,False,0.0008542515961727403,0.0018046696611208472,9.83429218473752e-05,-0.0014904963162960076,0.0019030125829683578,2023
587,-51.75,212.71428571428572,-0.24328408327736736,,,930.0,,957.0,True,True,-0.0048797472322455685,-0.0020844369643529866,-0.003384041847279125,-0.010362616309716839,-0.005468478811632151,2023
588,-63.75,216.71428571428572,-0.29416611733684905,944.0,947.0,930.0,,930.0,True,False,0.006752175198718767,0.005125079414574704,0.003489830367432736,0.007631034440521024,0.008614909782007478,2023
589,-170.0,215.125,-0.7902382335851249,,,944.0,,,True,True,-0.001546713542730018,0.0027923229312545,-0.00014939123101256196,-0.0099915779653625,0.002642931700241847,2023
590,-23.5,215.875,-0.10885929357266937,934.0,950.0,1038.0,,1041.0,True,True,0.006628466916637181,-0.014322674163445083,-0.004298409828593134,-0.009255850944636533,-0.01862108399203821,2023
591,60.5,226.42857142857142,0.267192429022082,,935.0,,,,True,True,0.002744633791628627,0.011944754898206279,-0.0020002155660033736,0.01875320620527753,0.009944539332202896,2023
592,-78.75,235.85714285714286,-0.3338885523924894,978.0,940.0,,988.0,,True,True,0.004100169252663201,0.0008941582262192508,0.0022979584742073736,-0.00023168834711260157,0.003192116700426775,2023
593,-20.25,223.28571428571428,-0.09069097888675624,934.0,,931.0,,,True,True,-0.0013899232815952067,-0.0012426375334630368,0.001573746918472295,-0.003971016833439358,0.000331109385009319,2023
594,148.75,217.625,0.6835152211372775,,931.0,,930.0,,True,False,0.004056800695614469,0.00273883444761949,-0.0016293548102340799,0.016596324688631557,0.0011094796373854214,2023
597,-37.5,213.83928571428572,-0.1753653444676409,931.0,940.0,,941.0,,True,True,0.005201084547806443,0.0008452673661156814,-0.001723801896965206,0.003597331114051363,-0.0008785345308495992,2023
598,-163.75,208.0,-0.7872596153846154,,,934.0,,930.0,True,False,-0.002503789935541711,0.005198235097380242,-8.204051165060239e-05,-0.008023771058185596,0.005116194585729721,2023
599,-15.25,206.21428571428572,-0.07395219951506754,932.0,1112.0,1310.0,947.0,,True,True,0.0034433601831983752,-0.0014578814163318905,-0.004435835623385094,0.0009840421964097744,-0.005893717039716912,2023
600,-14.75,202.46428571428572,-0.072852354912683,930.0,930.0,1082.0,,930.0,True,False,-0.0035332808729604988,0.0036156850986958106,0.001334003277564219,-0.0008895332184745252,0.00494968837626015,2023
601,12.0,189.96428571428572,0.06316976875352509,931.0,1080.0,941.0,935.0,,True,True,-0.0023544337599029964,0.0034392286592684123,0.0026249317824952496,0.001874476435532598,0.006064160441763673,2023
602,171.75,186.55357142857142,0.9206470757155165,,931.0,,930.0,,True,False,0.00210403728933521,-0.0013266463683320165,0.0006150061694460637,0.011970534542608702,-0.0007116401988858861,2023
603,124.5,185.08928571428572,0.6726483357452966,,931.0,,930.0,,True,False,0.001908137419629134,0.007167001954392314,-0.0007796526962789505,0.017100192111197697,0.006387349258113406,2023
604,16.0,183.08928571428572,0.08738905686140641,1237.0,930.0,1260.0,930.0,,True,True,0.005360242467765552,-0.00809901046101691,0.0015295395245034573,-0.0017205675743695126,-0.006569470936513533,2023
605,26.75,178.82142857142858,0.14959057319752345,,930.0,,1278.0,,False,True,0.0006673022173263035,0.008130640507348354,-0.001545107991939627,0.010499989568034853,0.0065855325154086835,2023
606,-29.0,179.10714285714286,-0.16191425722831504,1065.0,1065.0,930.0,1071.0,,True,True,-0.002294722356565168,0.0144867381363722,-0.0022668833820846147,0.010360021710992316,0.01221985475428769,2023
607,39.75,178.94642857142858,0.22213351960882147,975.0,930.0,1146.0,931.0,,True,True,-0.0006559425504593265,-0.0012818911210111677,-0.0015498418037114753,0.0005476494241820329,-0.0028317329247225377,2023
608,-123.25,171.82142857142858,-0.7173144876325088,,,965.0,,930.0,True,False,0.0017195281057176448,-0.019657943229662068,0.002296064784701892,-0.025692281736529345,-0.017361878444960028,2023
609,100.25,182.85714285714286,0.5482421875,963.0,934.0,989.0,,1269.0,True,True,-0.0042158443814926515,-0.004539083137154696,-0.0009006401586635357,-0.0023442904809697967,-0.00543972329581821,2023
610,41.0,188.625,0.21736249171636846,951.0,930.0,951.0,,951.0,True,True,-0.004664712732318023,0.0014016999918562156,0.00231574649586191,-0.0006277110482061222,0.003717446487717891,2023
611,25.25,188.39285714285714,0.13402843601895734,,935.0,,932.0,,True,True,0.004735705765981106,0.0024868496795387818,-0.0021198098515973545,0.008843600491578547,0.0003670398279415227,2023
612,-49.75,189.03571428571428,-0.263177781976195,1241.0,,932.0,,933.0,True,True,0.00048006913917462003,-0.0032690241277928615,0.0023887212467733447,-0.0059691160374992025,-0.0008803028810194877,2023
613,222.0,191.10714285714286,1.1616520276583815,1229.0,930.0,1225.0,930.0,1306.0,True,False,0.002286652471256442,-0.01905122420614873,-0.00035327178207632937,-0.00264556781446782,-0.019404495988225093,2023
614,171.75,205.76785714285714,0.8346784691486592,,939.0,,,,True,True,0.003219542053825846,0.0035406100275625525,0.0003312903790446546,0.0177333884119931,0.0038719004066071787,2023
615,10.25,207.82142857142858,0.04932118920776765,934.0,944.0,,944.0,,True,True,-0.002019692683524104,6.31771804235331e-05,0.0021456527227169454,-0.00131002662463282,0.00220882990314027,2023
616,-66.5,203.21428571428572,-0.3272407732864675,,,974.0,,930.0,True,False,-0.00107676726897159,0.003463686195839326,-0.0011058103556459001,-0.001814037992825823,0.0023578758401935364,2023
617,-149.25,200.16071428571428,-0.7456508163083237,,,937.0,,930.0,True,False,-0.004253488351581173,-0.010664963425716127,0.002119484674837446,-0.02439945373845031,-0.008545478750878766,2023
618,-110.25,204.85714285714286,-0.5381799163179917,1038.0,1125.0,,,930.0,True,False,0.005130714291352368,0.00024289334672623984,-0.0006802500991154756,-0.0017794174678031575,-0.00043735675238934865,2023
619,81.25,203.28571428571428,0.39968376669009137,962.0,935.0,966.0,931.0,1299.0,True,True,-0.004069773059173275,-0.004573994641839979,-0.0013014057016372995,-0.003391951837325817,-0.005875400343477226,2023
620,75.5,210.41071428571428,0.3588220317406433,962.0,931.0,944.0,,1053.0,True,True,-0.0030174744265964626,0.0037461426961889295,0.002699536899053414,0.005632628863078344,0.006445679595242424,2023
621,-107.5,200.42857142857142,-0.5363506771204561,,,944.0,,944.0,True,True,-0.005542347835753054,0.002546773832218781,0.0011243920912790328,-0.009961308216231254,0.003671165923497937,2023
622,10.75,201.14285714285714,0.05344460227272727,930.0,,932.0,,1016.0,True,True,-0.005336131002915245,-0.0019817716312180936,-0.004518686262796181,-0.006617833412656175,-0.006500457894014364,2023
623,120.5,192.14285714285714,0.6271375464684015,1181.0,946.0,1106.0,946.0,1197.0,True,True,0.007909425082789157,-0.014170508933558364,-0.00031244090598920427,0.0016455220839630502,-0.014482949839547567,2023
624,-108.75,199.94642857142858,-0.5438956863445565,,,930.0,,930.0,True,False,-0.0014422242588722535,0.0030808498355279026,-0.0010258956802799268,-0.005541459574120726,0.002054954155247956,2023
625,-32.75,200.08928571428572,-0.16367692994199018,941.0,1010.0,932.0,994.0,932.0,True,True,0.0031969813296901604,0.007069845945251093,0.0031971171226016838,0.008095741625531056,0.010266963067852845,2023
626,-47.5,206.51785714285714,-0.2300043233895374,,,965.0,,,True,True,-0.002861232281032235,-0.0061115797834141805,0.001076363981147589,-0.012087824010270677,-0.005035215802266599,2023
627,-25.5,207.58928571428572,-0.12283870967741935,939.0,,931.0,,930.0,True,True,0.0014412924425032411,-0.009046524596021144,-0.0017723089793542648,-0.009294813473127378,-0.010818833575375346,2023
628,55.25,194.23214285714286,0.2844534338512457,945.0,,985.0,,945.0,True,True,-0.0043779102773732455,-0.009016495891633369,-0.0015219673516569518,-0.009702854951314083,-0.01053846324329039,2023
629,-140.0,199.42857142857142,-0.7020057306590258,1240.0,1306.0,963.0,,930.0,True,False,0.0005978154294854919,0.007773139449033551,-0.00033891986564277765,-0.0011514690968305308,0.007434219583390927,2023
630,58.5,205.76785714285714,0.28430096329080967,,935.0,,930.0,,True,False,0.007048620726311228,0.005133146747480877,-0.000216831097764746,0.01613995796588783,0.00491631564971599,2023
631,104.5,213.19642857142858,0.4901583047156378,992.0,,1094.0,930.0,,True,False,-0.0057481925257475966,-0.0023018808849649087,-0.0006849143707187736,-0.0011015606554935604,-0.002986795255683785,2023
