sym,tend_estricta,tp,ema_exit,entrada,modo,trades,por_dia,p_tp_5min,wr_neto,gan_media,perd_media,peor,pf,exp_pts,exp_usd,exp_bruto,DEV_exp_usd,DEV_wr,DEV_ptp,DEV_t,VAL1_exp_usd,VAL1_wr,VAL1_ptp,VAL1_t,VAL2_exp_usd,VAL2_wr,VAL2_ptp,VAL2_t
ES,False,borde,EMA50,cierre,NULO (sin VI),25365,6.612356621480709,0.45302582298442734,0.4983638872462054,0.8120929546947199,-2.057604118201825,-36.1152,0.39210437964225603,-0.6274507297340455,-31.372536486702273,-0.12550718548015247,-31.370421483281284,0.3728410224917479,0.3138097796883396,-55.99917542672837,-31.191509683666162,0.5614900027389756,0.5209531635168447,-16.69746616454731,-31.451790660461924,0.6600667664326004,0.6332450788534592,-19.869572230794297
ES,False,borde,EMA50,open sig.,VI usuario,5745,1.4976538060479667,0.727763272410792,0.4630113141862489,0.7808526315789475,-1.6553134521880064,-100.1152,0.4067385181886649,-0.5273409921671017,-26.367049608355085,-0.09408181026979982,-22.804151376146784,0.3318042813455658,0.7152140672782875,-21.122259976259425,-21.54507795100222,0.5155902004454342,0.7505567928730512,-5.69096030543293,-32.48568354997759,0.5956969968623935,0.7333034513671,-8.007306717967868
ES,False,borde,EMA50,open sig.,NULO (sin VI),25365,6.612356621480709,0.45302582298442734,0.4887837571456732,0.8176473265073214,-2.0144620431666405,-35.8652,0.3880780268368464,-0.6301729848099372,-31.50864924049686,-0.12822944055604413,-31.129767457028084,0.36616258539955476,0.3138097796883396,-55.63794622560247,-31.42774633116,0.5508079978088195,0.5209531635168447,-16.86476484574632,-32.110821396043825,0.6465983653735466,0.6332450788534592,-20.322095277135926
ES,False,borde,ambas,cierre,VI usuario,5745,1.4976538060479667,0.7317667536988686,0.45744125326370755,0.7873875190258753,-1.608222136669875,-100.3652,0.4127917883644292,-0.5123714534377719,-25.618572671888597,-0.08011314186248912,-21.31810397553516,0.33142201834862384,0.7186544342507645,-19.7106691676,-20.974365256124717,0.5044543429844098,0.7583518930957683,-5.499548065953078,-32.53050649932766,0.5862841774988794,0.7364410578216046,-7.992184900315314
ES,False,borde,ambas,cierre,NULO (sin VI),25254,6.583420229405631,0.4578680605052665,0.5056228716242971,0.8223597566269324,-2.0918079295154204,-141.3652,0.40207621655112635,-0.6183380956533904,-30.91690478266952,-0.11760511077970714,-30.876420077184253,0.377817227539364,0.31383142945353504,-53.08390663049231,-32.571260913839566,0.5629303222252823,0.5249242632883503,-15.78808770799672,-30.28433904273512,0.6726664359063113,0.6450905734394831,-17.126359125801496
ES,False,borde,ambas,open sig.,VI usuario,5745,1.4976538060479667,0.7317667536988686,0.4656222802436902,0.7803140186915888,-1.6596625407166126,-100.1152,0.409670817269081,-0.523555091383812,-26.177754569190597,-0.09129677980852915,-22.689472477064214,0.3333333333333333,0.7186544342507645,-20.996457484782642,-21.14140311804008,0.5211581291759465,0.7583518930957683,-5.562868020384176,-32.2951860152398,0.5983863738233975,0.7364410578216046,-7.95353369006893
ES,False,borde,ambas,open sig.,NULO (sin VI),25254,6.583420229405631,0.4578680605052665,0.49544626593806923,0.8265014952153289,-2.0448043459241023,-141.3652,0.39689992701767735,-0.6222265885654039,-31.111329428270196,-0.12149360369172067,-30.692914365544823,0.3711793763507255,0.31383142945353504,-52.86959442293586,-32.80191362659088,0.5546681354998623,0.5249242632883503,-15.940906509850134,-31.028541188806425,0.6563978308526595,0.6450905734394831,-17.573341201399632
ES,False,relleno,EMA20,cierre,VI usuario,8668,2.259645464025026,0.6401707429626211,0.3931702814951546,0.722681455399061,-1.313774144486692,-42.1152,0.35640192566274975,-0.5131003230272265,-25.655016151361327,-0.057943008767881866,-24.56217028380634,0.287771285475793,0.6043405676126878,-36.75672873030058,-23.02289517470881,0.478369384359401,0.6772046589018302,-7.885572854356303,-28.79664921465968,0.543754674644727,0.68773373223635,-10.414375747426801
ES,False,relleno,EMA20,cierre,NULO (sin VI),25746,6.711678832116788,0.4480696030451332,0.48994018488308866,0.8143950502022888,-1.9642328967407883,-42.1152,0.3982576233665139,-0.6028714066941799,-30.143570334708997,-0.09968880745546344,-31.03906256193472,0.36618867924528303,0.3100377358490566,-57.917883603446526,-28.0586648650093,0.5609226594301221,0.5237449118046132,-16.278366389747262,-29.668891483852416,0.6463511519691295,0.6239927363522869,-20.25959838748183
ES,False,relleno,EMA20,open sig.,VI usuario,8668,2.259645464025026,0.6401707429626211,0.39593908629441626,0.7235237762237763,-1.3425682200152789,-41.8652,0.35323529046925445,-0.5245216428241808,-26.22608214120904,-0.06936432856483618,-25.670788814691146,0.2936143572621035,0.6043405676126878,-38.49422556640519,-23.241281198003318,0.4633943427620632,0.6772046589018302,-7.999029490255969,-28.562916978309644,0.5489902767389678,0.68773373223635,-10.357760535606259
ES,False,relleno,EMA20,open sig.,NULO (sin VI),25746,6.711678832116788,0.4480696030451332,0.4792977549910666,0.8195931307870882,-1.9211626488632711,-41.8652,0.392690251365639,-0.6075245566980635,-30.376227834903176,-0.10434195745934693,-30.887364448727112,0.35924528301886793,0.3100377358490566,-57.737573085388654,-28.48946540775013,0.544640434192673,0.5237449118046132,-16.564758544248388,-30.396674936354973,0.6325048235160595,0.6239927363522869,-20.791185876092445
ES,False,relleno,EMA50,cierre,VI usuario,8662,2.2580813347236703,0.6768644654814131,0.42068806280304777,0.7317401756311745,-1.415120286966919,-100.3652,0.375501135490273,-0.511961717848072,-25.5980858924036,-0.0659778342184253,-23.390012531328317,0.3101503759398496,0.6424394319131161,-31.55167913029859,-22.49252911813643,0.5074875207986689,0.7071547420965059,-7.187496838448709,-30.951803892215562,0.5797155688622755,0.7249251497005988,-8.734981703391805
ES,False,relleno,EMA50,cierre,NULO (sin VI),25365,6.612356621480709,0.45302582298442734,0.4983638872462054,0.8120929546947199,-2.057604118201825,-36.1152,0.39210437964225603,-0.6274507297340455,-31.372536486702273,-0.12550718548015247,-31.370421483281284,0.3728410224917479,0.3138097796883396,-55.99917542672837,-31.191509683666162,0.5614900027389756,0.5209531635168447,-16.69746616454731,-31.451790660461924,0.6600667664326004,0.6332450788534592,-19.869572230794297
ES,False,relleno,EMA50,open sig.,VI usuario,8662,2.2580813347236703,0.6768644654814131,0.4249595936273378,0.7311053518065743,-1.450474041357157,-100.1152,0.37249399679814477,-0.5233909489725236,-26.16954744862618,-0.07740706534287693,-24.49694653299916,0.3182957393483709,0.6424394319131161,-33.11922014852218,-22.71091514143094,0.49168053244592347,0.7071547420965059,-7.290376527293434,-30.722574850299395,0.5860778443113772,0.7249251497005988,-8.691079661778383
ES,False,relleno,EMA50,open sig.,NULO (sin VI),25365,6.612356621480709,0.45302582298442734,0.4887837571456732,0.8176473265073214,-2.0144620431666405,-35.8652,0.3880780268368464,-0.6301729848099372,-31.50864924049686,-0.12822944055604413,-31.129767457028084,0.36616258539955476,0.3138097796883396,-55.63794622560247,-31.42774633116,0.5508079978088195,0.5209531635168447,-16.86476484574632,-32.110821396043825,0.6465983653735466,0.6332450788534592,-20.322095277135926
ES,False,relleno,ambas,cierre,VI usuario,8662,2.2580813347236703,0.6809051027476334,0.4234587854998845,0.7310377317339151,-1.4181635562675208,-100.3652,0.37861190124892613,-0.5080653890556452,-25.40326945278226,-0.06309166474255368,-23.371737677527147,0.31140350877192985,0.6449456975772765,-31.436155625501584,-21.941364392678867,0.5149750415973378,0.7154742096505824,-6.988218161488101,-30.60094311377245,0.5830838323353293,0.7297904191616766,-8.628781663135465
ES,False,relleno,ambas,cierre,NULO (sin VI),25254,6.583420229405631,0.4578680605052665,0.5056228716242971,0.8223597566269324,-2.0918079295154204,-141.3652,0.40207621655112635,-0.6183380956533904,-30.91690478266952,-0.11760511077970714,-30.876420077184253,0.377817227539364,0.31383142945353504,-53.08390663049231,-32.571260913839566,0.5629303222252823,0.5249242632883503,-15.78808770799672,-30.28433904273512,0.6726664359063113,0.6450905734394831,-17.126359125801496
ES,False,relleno,ambas,open sig.,VI usuario,8662,2.2580813347236703,0.6809051027476334,0.4285384437774186,0.7294255387931036,-1.4560585858585857,-100.1152,0.37566858920373114,-0.5194946201800968,-25.97473100900484,-0.0745208958670053,-24.47867167919799,0.3203842940685046,0.6449456975772765,-32.981285766942335,-22.15975041597337,0.49916805324459235,0.7154742096505824,-7.0906925246916375,-30.37171407185628,0.5905688622754491,0.7297904191616766,-8.584380018146868
ES,False,relleno,ambas,open sig.,NULO (sin VI),25254,6.583420229405631,0.4578680605052665,0.49544626593806923,0.8265014952153289,-2.0448043459241023,-141.3652,0.39689992701767735,-0.6222265885654039,-31.111329428270196,-0.12149360369172067,-30.692914365544823,0.3711793763507255,0.31383142945353504,-52.86959442293586,-32.80191362659088,0.5546681354998623,0.5249242632883503,-15.940906509850134,-31.028541188806425,0.6563978308526595,0.6450905734394831,-17.573341201399632
ES,True,borde,EMA20,cierre,VI usuario,5181,1.3506256517205422,0.6838448176027794,0.4198031268094962,0.7851448275862071,-1.4625053892215567,-42.1152,0.3884387822171562,-0.5189348002316153,-25.946740011580765,-0.07469600463231037,-22.560458715596322,0.30442035029190995,0.6718098415346122,-22.563546750760327,-21.474731585518096,0.46192259675405745,0.7128589263420724,-5.698062532157508,-31.851069626639756,0.5423814328960646,0.6866801210898082,-9.326485469040616
ES,True,borde,EMA20,cierre,NULO (sin VI),20965,5.4653284671532845,0.44073455759599334,0.4823753875506797,0.8279290313745699,-2.0120531146332485,-179.1152,0.3834633768528069,-0.6421156263157162,-32.105781315785805,-0.13709926571471467,-31.34221806990202,0.3593866866118175,0.3051608077786088,-53.012222143067824,-33.16389542284537,0.5361546151282905,0.5011662779073642,-13.779702590459904,-32.792582642517694,0.6411667583929554,0.6152999449642268,-16.057601683239724
ES,True,borde,EMA20,open sig.,VI usuario,5181,1.3506256517205422,0.6838448176027794,0.4257865276973557,0.7790656391659112,-1.502931092436975,-41.8652,0.3843735714189863,-0.5312876278710673,-26.564381393553365,-0.0870488322717622,-23.978306922435355,0.3060884070058382,0.6718098415346122,-24.02015720186202,-21.70881398252184,0.47191011235955055,0.7128589263420724,-5.783502891165587,-31.655560040363266,0.5519677093844602,0.6866801210898082,-9.293687923775954
ES,True,borde,EMA20,open sig.,NULO (sin VI),20965,5.4653284671532845,0.44073455759599334,0.4720725017886954,0.8303686833030002,-1.9734110014780246,-179.1152,0.3762598140567158,-0.6498237112191264,-32.49118556095632,-0.14480735061812489,-31.214132804382178,0.3529356768885565,0.3051608077786088,-52.81530455711875,-33.75536493300865,0.5231589470176607,0.5011662779073642,-14.045642715489372,-33.84858154180223,0.6263070996147496,0.6152999449642268,-16.59155670422766
ES,True,borde,EMA50,cierre,VI usuario,5179,1.3501042752867571,0.731608418613632,0.45896891291755165,0.7936136306268408,-1.6368809421841541,-100.3652,0.4112946655827997,-0.5213594902490828,-26.06797451245414,-0.08906159490249083,-21.19473728106755,0.3336113427856547,0.719349457881568,-18.68707485788721,-20.49158551810237,0.5093632958801498,0.7602996254681648,-5.008287217112977,-34.225909090909084,0.5904040404040404,0.7348484848484849,-7.610648214803129
ES,True,borde,EMA50,cierre,NULO (sin VI),20601,5.37043795620438,0.4582787243337702,0.508567545264793,0.8404014937689238,-2.1294680758593456,-71.8652,0.4084138764124975,-0.6190887990768895,-30.954439953844474,-0.11845848016033221,-31.221393942642194,0.37890625,0.3153582317073171,-48.51810897705213,-31.311156030292253,0.5747978436657682,0.5360512129380054,-12.481647101356248,-30.413500850395152,0.6717108028583438,0.6361216197281772,-16.80239603394626
ES,True,borde,EMA50,open sig.,VI usuario,5179,1.3501042752867571,0.731608418613632,0.4649546244448735,0.789285049833887,-1.6834966438108985,-100.1152,0.4074192815678183,-0.5337653601081289,-26.688268005406446,-0.10146746476153698,-22.612585487906582,0.3336113427856547,0.719349457881568,-19.95923465054039,-20.725667915106108,0.519350811485643,0.7602996254681648,-5.079152878550552,-34.03651515151515,0.602020202020202,0.7348484848484849,-7.58707475049699
ES,True,borde,EMA50,open sig.,NULO (sin VI),20601,5.37043795620438,0.4582787243337702,0.49905344400757246,0.8418210976596138,-2.089918706862547,-71.8652,0.40127866899610004,-0.6268238604816755,-31.341193024083775,-0.12619354156511814,-31.036085253617774,0.3743330792682927,0.3153582317073171,-48.20360326619217,-32.14926249929494,0.5626684636118598,0.5360512129380054,-12.830282585807064,-31.45385393992857,0.6560179347064593,0.6361216197281772,-17.392900457491095
ES,True,borde,ambas,cierre,VI usuario,5179,1.3501042752867571,0.731608418613632,0.45896891291755165,0.7936136306268408,-1.6368809421841541,-100.3652,0.4112946655827997,-0.5213594902490828,-26.06797451245414,-0.08906159490249083,-21.19473728106755,0.3336113427856547,0.719349457881568,-18.68707485788721,-20.49158551810237,0.5093632958801498,0.7602996254681648,-5.008287217112977,-34.225909090909084,0.5904040404040404,0.7348484848484849,-7.610648214803129
ES,True,borde,ambas,cierre,NULO (sin VI),20601,5.37043795620438,0.4582787243337702,0.508567545264793,0.8404014937689238,-2.1294680758593456,-71.8652,0.4084138764124975,-0.6190887990768895,-30.954439953844474,-0.11845848016033221,-31.221393942642194,0.37890625,0.3153582317073171,-48.51810897705213,-31.311156030292253,0.5747978436657682,0.5360512129380054,-12.481647101356248,-30.413500850395152,0.6717108028583438,0.6361216197281772,-16.80239603394626
ES,True,borde,ambas,open sig.,VI usuario,5179,1.3501042752867571,0.731608418613632,0.4649546244448735,0.789285049833887,-1.6834966438108985,-100.1152,0.4074192815678183,-0.5337653601081289,-26.688268005406446,-0.10146746476153698,-22.612585487906582,0.3336113427856547,0.719349457881568,-19.95923465054039,-20.725667915106108,0.519350811485643,0.7602996254681648,-5.079152878550552,-34.03651515151515,0.602020202020202,0.7348484848484849,-7.58707475049699
ES,True,borde,ambas,open sig.,NULO (sin VI),20601,5.37043795620438,0.4582787243337702,0.49905344400757246,0.8418210976596138,-2.089918706862547,-71.8652,0.40127866899610004,-0.6268238604816755,-31.341193024083775,-0.12619354156511814,-31.036085253617774,0.3743330792682927,0.3153582317073171,-48.20360326619217,-32.14926249929494,0.5626684636118598,0.5360512129380054,-12.830282585807064,-31.45385393992857,0.6560179347064593,0.6361216197281772,-17.392900457491095
ES,True,relleno,EMA20,cierre,VI usuario,7751,2.020594369134515,0.6361759772932525,0.3915623790478648,0.7270570016474466,-1.3287284139100932,-42.1152,0.3521414416763035,-0.5237601857824795,-26.188009289123976,-0.0676041801057928,-24.314823039555858,0.29030765671987047,0.6049040018505667,-34.74772368952846,-23.28806361085126,0.4752104770813845,0.6716557530402245,-7.450860381775842,-30.934862229758366,0.5392115303094531,0.6774056803730394,-10.208007622376165
ES,True,relleno,EMA20,cierre,NULO (sin VI),20965,5.4653284671532845,0.44073455759599334,0.4823753875506797,0.8279290313745699,-2.0120531146332485,-179.1152,0.3834633768528069,-0.6421156263157162,-32.105781315785805,-0.13709926571471467,-31.34221806990202,0.3593866866118175,0.3051608077786088,-53.012222143067824,-33.16389542284537,0.5361546151282905,0.5011662779073642,-13.779702590459904,-32.792582642517694,0.6411667583929554,0.6152999449642268,-16.057601683239724
ES,True,relleno,EMA20,open sig.,VI usuario,7751,2.020594369134515,0.6361759772932525,0.39233647271319827,0.7299167379151597,-1.3541596602972399,-41.8652,0.3480158015908207,-0.5365004773577602,-26.82502386788801,-0.0803444716810734,-25.4396206338191,0.29493407356002777,0.6049040018505667,-36.43452474574663,-23.580392890551916,0.46117867165575305,0.6716557530402245,-7.57831633678806,-30.83418397626112,0.539635438745231,0.6774056803730394,-10.203234434464848
ES,True,relleno,EMA20,open sig.,NULO (sin VI),20965,5.4653284671532845,0.44073455759599334,0.4720725017886954,0.8303686833030002,-1.9734110014780246,-179.1152,0.3762598140567158,-0.6498237112191264,-32.49118556095632,-0.14480735061812489,-31.214132804382178,0.3529356768885565,0.3051608077786088,-52.81530455711875,-33.75536493300865,0.5231589470176607,0.5011662779073642,-14.045642715489372,-33.84858154180223,0.6263070996147496,0.6152999449642268,-16.59155670422766
ES,True,relleno,EMA50,cierre,VI usuario,7745,2.0190302398331594,0.6817301484828922,0.42543576500968366,0.7360139605462824,-1.446773033707865,-100.3652,0.37668736622689175,-0.5181373789541639,-25.906868947708194,-0.07336991607488702,-22.994892336188926,0.3165084510303311,0.6499189627228525,-29.204072988858112,-22.071973807296537,0.5163704396632367,0.7146866230121609,-6.521096710036743,-32.98210436996181,0.5837929571489181,0.725074246924056,-8.372571874191888
ES,True,relleno,EMA50,cierre,NULO (sin VI),20601,5.37043795620438,0.4582787243337702,0.508567545264793,0.8404014937689238,-2.1294680758593456,-71.8652,0.4084138764124975,-0.6190887990768895,-30.954439953844474,-0.11845848016033221,-31.221393942642194,0.37890625,0.3153582317073171,-48.51810897705213,-31.311156030292253,0.5747978436657682,0.5360512129380054,-12.481647101356248,-30.413500850395152,0.6717108028583438,0.6361216197281772,-16.80239603394626
ES,True,relleno,EMA50,open sig.,VI usuario,7745,2.0190302398331594,0.6817301484828922,0.4287927695287282,0.7359743450767842,-1.4818930379746835,-100.1152,0.37282032042368957,-0.530887540348612,-26.544377017430598,-0.08612007746933506,-24.117837462375544,0.32461217874507986,0.6499189627228525,-30.68477621433932,-22.364303086997186,0.5014031805425632,0.7146866230121609,-6.636098706930298,-32.88664403903267,0.5867628341111583,0.725074246924056,-8.368481724245227
ES,True,relleno,EMA50,open sig.,NULO (sin VI),20601,5.37043795620438,0.4582787243337702,0.49905344400757246,0.8418210976596138,-2.089918706862547,-71.8652,0.40127866899610004,-0.6268238604816755,-31.341193024083775,-0.12619354156511814,-31.036085253617774,0.3743330792682927,0.3153582317073171,-48.20360326619217,-32.14926249929494,0.5626684636118598,0.5360512129380054,-12.830282585807064,-31.45385393992857,0.6560179347064593,0.6361216197281772,-17.392900457491095
ES,True,relleno,ambas,cierre,VI usuario,7745,2.0190302398331594,0.6817301484828922,0.42543576500968366,0.7360139605462824,-1.446773033707865,-100.3652,0.37668736622689175,-0.5181373789541639,-25.906868947708194,-0.07336991607488702,-22.994892336188926,0.3165084510303311,0.6499189627228525,-29.204072988858112,-22.071973807296537,0.5163704396632367,0.7146866230121609,-6.521096710036743,-32.98210436996181,0.5837929571489181,0.725074246924056,-8.372571874191888
ES,True,relleno,ambas,cierre,NULO (sin VI),20601,5.37043795620438,0.4582787243337702,0.508567545264793,0.8404014937689238,-2.1294680758593456,-71.8652,0.4084138764124975,-0.6190887990768895,-30.954439953844474,-0.11845848016033221,-31.221393942642194,0.37890625,0.3153582317073171,-48.51810897705213,-31.311156030292253,0.5747978436657682,0.5360512129380054,-12.481647101356248,-30.413500850395152,0.6717108028583438,0.6361216197281772,-16.80239603394626
ES,True,relleno,ambas,open sig.,VI usuario,7745,2.0190302398331594,0.6817301484828922,0.4287927695287282,0.7359743450767842,-1.4818930379746835,-100.1152,0.37282032042368957,-0.530887540348612,-26.544377017430598,-0.08612007746933506,-24.117837462375544,0.32461217874507986,0.6499189627228525,-30.68477621433932,-22.364303086997186,0.5014031805425632,0.7146866230121609,-6.636098706930298,-32.88664403903267,0.5867628341111583,0.725074246924056,-8.368481724245227
ES,True,relleno,ambas,open sig.,NULO (sin VI),20601,5.37043795620438,0.4582787243337702,0.49905344400757246,0.8418210976596138,-2.089918706862547,-71.8652,0.40127866899610004,-0.6268238604816755,-31.341193024083775,-0.12619354156511814,-31.036085253617774,0.3743330792682927,0.3153582317073171,-48.20360326619217,-32.14926249929494,0.5626684636118598,0.5360512129380054,-12.830282585807064,-31.45385393992857,0.6560179347064593,0.6361216197281772,-17.392900457491095
YM,False,borde,EMA20,cierre,VI usuario,10762,2.804795413083138,0.6985690392120424,0.44536331536889057,6.346852493219276,-10.062035181772492,-650.152,0.5064988033357414,-2.7541185653224316,-13.770592826612159,-0.30068760453447313,-13.061038062283743,0.32569204152249137,0.6810121107266436,-22.295636301010497,-13.33287328970851,0.5252825698988697,0.726948245092207,-5.084906326640267,-14.671824096926189,0.5393762620596814,0.7060803230872784,-9.780560522149772
YM,False,borde,EMA20,cierre,NULO (sin VI),26757,6.973416731821736,0.612624733714542,0.607056097469821,3.621797752830626,-14.304391950486318,-650.152,0.3911587638309565,-3.4221891866870466,-17.110945933435232,-0.8828139204015877,-17.099234302089968,0.5104460348442131,0.5103737439456373,-45.791987584627364,-15.580070766939011,0.6918932786044125,0.7060030785017958,-10.729691761227578,-17.79002397414001,0.7184799468202969,0.7290050963882119,-19.850860781201085
YM,False,borde,EMA20,open sig.,VI usuario,10762,2.804795413083138,0.6985690392120424,0.4409960973796692,6.351581963758954,-10.089998670212767,-630.152,0.49660456115763457,-2.8393257758780903,-14.196628879390452,-0.38589481509013196,-13.488157439446374,0.31920415224913495,0.6810121107266436,-23.152852202892678,-13.428054729327785,0.5229030339083879,0.726948245092207,-5.136080053027414,-15.221521202602652,0.5364595019071124,0.7060803230872784,-10.252444827097518
YM,False,borde,EMA20,open sig.,NULO (sin VI),26757,6.973416731821736,0.612624733714542,0.5587696677504952,3.9167336362438503,-12.797272629482219,-649.152,0.38759135172115616,-3.4579929016027693,-17.289964508013846,-0.9186176353173107,-17.191405197774202,0.47972240294946866,0.5103737439456373,-46.25280604565645,-15.733995856728649,0.638276038994356,0.7060030785017958,-10.882951879846683,-18.112979879302873,0.6455794371814757,0.7290050963882119,-20.285704208351937
YM,False,borde,EMA50,cierre,VI usuario,10759,2.804013552254365,0.7384515289525049,0.4799702574588716,6.4384337722695575,-11.050302055406613,-1039.152,0.537764619796967,-2.656229017566689,-13.281145087833446,-0.24268054651919324,-12.61485615401255,0.3508544235345014,0.7203114860480208,-20.115696346522835,-11.24483045806068,0.5663295657346817,0.7620464009518144,-4.104512540304293,-14.740920314253653,0.5813692480359147,0.7483726150392817,-7.7595385164926265
YM,False,borde,EMA50,cierre,NULO (sin VI),26518,6.911128485796195,0.6318349800135756,0.6321743721245946,3.717609778739988,-14.981374450619843,-971.152,0.42648822353506416,-3.160355836056594,-15.80177918028297,-0.6401908160701691,-16.549977867525488,0.5328504536142815,0.5263388937664618,-43.10621157231841,-13.018577277788886,0.7077955601445535,0.7129581827568404,-10.514835521187262,-15.863693675941551,0.7507798573975044,0.7574643493761141,-14.648927097326764
YM,False,borde,EMA50,open sig.,VI usuario,10759,2.804013552254365,0.7384515289525049,0.47699600334603587,6.439387373343725,-11.113969077661277,-1019.152,0.5284271220402778,-2.7410882052235346,-13.705441026117672,-0.32753973417603865,-13.037741726151852,0.34523036988968203,0.7203114860480208,-20.866220756547623,-11.340011897679954,0.5633551457465794,0.7620464009518144,-4.150005097632868,-15.29086419753087,0.5811447811447812,0.7483726150392817,-8.121531452462524
YM,False,borde,EMA50,open sig.,NULO (sin VI),26518,6.911128485796195,0.6318349800135756,0.5848857379892903,4.013409058592092,-13.341141947611927,-957.152,0.42386133190275244,-3.19071257487551,-15.95356287437755,-0.6705475548890846,-16.59790002146169,0.5031460345332163,0.5263388937664618,-43.38915659273417,-13.280580375362451,0.656943727413526,0.7129581827568404,-10.744528607977411,-16.12605998610198,0.67825311942959,0.7574643493761141,-14.97475306191964
YM,False,borde,ambas,cierre,VI usuario,10758,2.803752931978108,0.741494701617401,0.4821528165086447,6.430417582417583,-11.159539041464729,-1039.152,0.5365077624837478,-2.678491912994981,-13.392459564974907,-0.2679866146123815,-12.556841194288193,0.3524448290783211,0.7232799653829511,-19.98424288033702,-11.786174895895304,0.5693039857227841,0.7656157049375372,-4.261764831344736,-14.865499438832778,0.5838383838383838,0.7512906846240179,-7.796865031202988
YM,False,borde,ambas,cierre,NULO (sin VI),26429,6.887933281209278,0.633887018048356,0.6330924363388701,3.6907520030341128,-15.74599815787421,-235.152,0.40444095585202483,-3.440738643994833,-17.203693219974166,-0.9226256620431881,-16.885251917694383,0.5407369348209042,0.5354521432765708,-42.804645794483314,-18.145008148041992,0.6953814218993254,0.6995329527763363,-13.32801812478518,-17.2830828490085,0.7468439280527316,0.7554463188470562,-17.77404732315798
YM,False,borde,ambas,open sig.,VI usuario,10758,2.803752931978108,0.741494701617401,0.47908533184606805,6.43298253783469,-11.22123625981442,-1019.152,0.5272516575332077,-2.763358988659603,-13.816794943298014,-0.35285369027700314,-12.9798182604933,0.34660320207702294,0.7232799653829511,-20.735915960457653,-11.881356335514576,0.5663295657346817,0.7656157049375372,-4.307382917209292,-15.415443322109994,0.5836139169472503,0.7512906846240179,-8.157464329472903
YM,False,borde,ambas,open sig.,NULO (sin VI),26429,6.887933281209278,0.633887018048356,0.5833364864353551,3.9947747155613564,-13.938950545945229,-236.152,0.40123229768768376,-3.477554263201008,-17.38777131600504,-0.9594412812493631,-16.996452739773066,0.5102025836758661,0.5354521432765708,-43.20662177226791,-18.362963519085067,0.640373637778931,0.6995329527763363,-13.503215202279303,-17.563498445031293,0.6700927270696012,0.7554463188470562,-18.13196066106717
YM,False,relleno,EMA20,cierre,VI usuario,13039,3.3982277821214493,0.677352557711481,0.4392207991410384,6.302339095512485,-9.897213347921225,-650.152,0.49874646986923465,-2.7820329779891106,-13.910164889945554,-0.3073855357005905,-13.6368472906404,0.3249589490968801,0.6507389162561577,-27.466289923143545,-12.591963001027754,0.5179856115107914,0.7214799588900308,-5.365024283284807,-14.755602638416953,0.547671397161703,0.6925844493304018,-10.499149264209326
YM,False,relleno,EMA20,cierre,NULO (sin VI),26757,6.973416731821736,0.612624733714542,0.607056097469821,3.621797752830626,-14.304391950486318,-650.152,0.3911587638309565,-3.4221891866870466,-17.110945933435232,-0.8828139204015877,-17.099234302089968,0.5104460348442131,0.5103737439456373,-45.791987584627364,-15.580070766939011,0.6918932786044125,0.7060030785017958,-10.729691761227578,-17.79002397414001,0.7184799468202969,0.7290050963882119,-19.850860781201085
YM,False,relleno,EMA20,open sig.,VI usuario,13039,3.3982277821214493,0.677352557711481,0.4330853593066953,6.327723747122365,-9.86587987012987,-630.152,0.48996777450114753,-2.852667229081986,-14.26333614540993,-0.37801978679346576,-14.032577996715933,0.3169129720853859,0.6507389162561577,-28.423100917344392,-12.579116135662902,0.5190133607399794,0.7214799588900308,-5.375881494292242,-15.19933639816111,0.5410753547871278,0.6925844493304018,-10.924691861414045
YM,False,relleno,EMA20,open sig.,NULO (sin VI),26757,6.973416731821736,0.612624733714542,0.5587696677504952,3.9167336362438503,-12.797272629482219,-649.152,0.38759135172115616,-3.4579929016027693,-17.289964508013846,-0.9186176353173107,-17.191405197774202,0.47972240294946866,0.5103737439456373,-46.25280604565645,-15.733995856728649,0.638276038994356,0.7060030785017958,-10.882951879846683,-18.112979879302873,0.6455794371814757,0.7290050963882119,-20.285704208351937
YM,False,relleno,EMA50,cierre,VI usuario,13032,3.3964034401876466,0.7142418661755678,0.47206875383670965,6.398065019505851,-10.837319767441858,-1039.152,0.5279036318835806,-2.7010331491712716,-13.505165745856358,-0.26327501534683856,-13.241517989157225,0.34926893379333007,0.6868736651881058,-24.78975222591177,-10.816526207605348,0.5549845837615622,0.7512846865364851,-4.402046273822974,-14.872822564512907,0.5893178635727145,0.7331466293258652,-8.422782934925914
YM,False,relleno,EMA50,cierre,NULO (sin VI),26518,6.911128485796195,0.6318349800135756,0.6321743721245946,3.717609778739988,-14.981374450619843,-971.152,0.42648822353506416,-3.160355836056594,-15.80177918028297,-0.6401908160701691,-16.549977867525488,0.5328504536142815,0.5263388937664618,-43.10621157231841,-13.018577277788886,0.7077955601445535,0.7129581827568404,-10.514835521187262,-15.863693675941551,0.7507798573975044,0.7574643493761141,-14.648927097326764
