label,n,wr,exp_pts,avg_win,avg_loss,pf,total_pts,t,max_dd_pts,params,exp_A,wr_A,n_A,exp_B,wr_B,n_B,DEV_n,DEV_atr%,DEV_t,DEV_wr,DEV_costo%,VAL1_n,VAL1_atr%,VAL1_t,VAL1_wr,VAL1_costo%,VAL2_n,VAL2_atr%,VAL2_t,VAL2_wr,VAL2_costo%,fam,wr_bruto,wr_nulo,exceso_wr,p_binom,gap_atr,stop_x_gap,tgt_x_gap,salida,modo,nivel,dist_atr,stop_atr,tgt_atr,cancel
F2_fade_ONL,1284,0.6059190031152648,-0.9243261849132035,6.835081940874036,-12.854799548277775,0.8175371499416912,-1186.8348214285534,-2.5387485265873253,1646.1294642857029,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.1, ""tgt_atr"": 0.05, ""cancel"": 1500}",-3.7015124902419636,0.5573770491803278,183,-2.276976672171749,0.6069364161849711,173,717,-0.9835253382989049,-3.5828540247392753,0.601115760111576,1.9950259086286697,139,-1.0431654676258901,-1.6656479962089146,0.5971223021582733,0.6948214825772501,428,-0.7476635514018583,-2.118599031038058,0.616822429906542,0.32678227794376347,F2_fade_ONL,0.6059190031152648,0.6666666666666666,-0.06074766355140182,5.042083300754222e-06,,,,,,ONL,0-0.25,0.1,0.05,1500.0
F2_fade_ONL,1210,0.48016528925619834,-0.7865082644627962,13.04768564052127,-13.564992618669065,0.8884631298459059,-951.6749999999835,-1.5260851073184876,1388.860714285715,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.1, ""tgt_atr"": 0.1, ""cancel"": 1200}",-4.117786120129839,0.42045454545454547,176,-1.3115341419586737,0.49056603773584906,159,674,-0.1783199815434919,-0.46266259850142916,0.4910979228486647,1.9971892573180952,136,-0.7352941176470784,-0.8566534806501499,0.4632352941176471,0.696840955573644,400,-0.6499999999999859,-1.3011255201520773,0.4675,0.32642426491998966,F2_fade_ONL,0.48016528925619834,0.5,-0.019834710743801665,0.17662119815984728,,,,,,ONL,0-0.25,0.1,0.1,1200.0
F2_fade_ONL,1284,0.48052959501557635,-0.7260611370716354,13.134241143783285,-13.547360248447175,0.8968289853583172,-932.2624999999799,-1.4448356911277438,1376.346428571429,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.1, ""tgt_atr"": 0.1, ""cancel"": 1500}",-4.076814988290365,0.4207650273224044,183,-0.4239574731626816,0.5086705202312138,173,717,-0.23736076368244682,-0.6352963164436453,0.4881450488145049,1.9950259086286697,139,-0.7913669064748332,-0.9325703726797385,0.460431654676259,0.6948214825772501,428,-0.5140186915887686,-1.0635731001974111,0.4742990654205608,0.32678227794376347,F2_fade_ONL,0.48052959501557635,0.5,-0.01947040498442365,0.17145804518716193,,,,,,ONL,0-0.25,0.1,0.1,1500.0
F2_fade_ONL,1210,0.33636363636363636,-0.502421782762678,25.386074061074066,-13.62398816936486,0.9444308149845725,-607.9303571428404,-0.6991131573376673,1804.3035714285722,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.1, ""tgt_atr"": 0.2, ""cancel"": 1200}",-4.761739042207777,0.26136363636363635,176,-3.402021563342323,0.29559748427672955,159,674,0.9492764576256492,1.7050732633008645,0.3649851632047478,1.9971892573180952,136,-0.7885612407849225,-0.6642097547925686,0.3088235294117647,0.696840955573644,400,-1.074999999999986,-1.5656944353749243,0.2975,0.32642426491998966,F2_fade_ONL,0.33636363636363636,0.3333333333333333,0.00303030303030305,0.8309955892202829,,,,,,ONL,0-0.25,0.1,0.2,1200.0
F2_fade_ONL,1284,0.3341121495327103,-0.5319008678237507,25.55012487512488,-13.618671679197975,0.941346375037958,-682.9607142856959,-0.7603518013053502,1900.814285714285,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.1, ""tgt_atr"": 0.2, ""cancel"": 1500}",-4.675341530054628,0.26229508196721313,183,-2.8448802642444346,0.30057803468208094,173,717,0.7858696958555355,1.4614374531348509,0.3598326359832636,1.9950259086286697,139,-0.7715419334298461,-0.6566709224193011,0.30935251798561153,0.6948214825772501,428,-1.0454154744770252,-1.575265088440242,0.29906542056074764,0.32678227794376347,F2_fade_ONL,0.3341121495327103,0.3333333333333333,0.0007788161993769749,0.9528032928172447,,,,,,ONL,0-0.25,0.1,0.2,1500.0
F2_fade_ONL,1210,0.20330578512396694,-0.7725885478158092,48.67380952380954,-13.390652786010657,0.9275806114699388,-934.8321428571292,-0.7830333271689637,2192.4267857142854,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.1, ""tgt_atr"": 0.4, ""cancel"": 1200}",-3.860064935064912,0.17613636363636365,176,-3.992037286612787,0.16981132075471697,159,674,0.8992321890250818,1.1387133074423055,0.22255192878338279,1.9971892573180952,136,-1.558410163960765,-0.9795983461017,0.17647058823529413,0.696840955573644,400,-1.5419642313599748,-1.6749768448371194,0.18,0.32642426491998966,F2_fade_ONL,0.20330578512396694,0.2,0.0033057851239669256,0.7737489311507123,,,,,,ONL,0-0.25,0.1,0.4,1200.0
F2_fade_ONL,1284,0.20404984423676012,-0.7814892078326543,48.48391494002181,-13.411172071568341,0.9267900048492078,-1003.4321428571282,-0.8141515251659927,2256.489285714285,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.1, ""tgt_atr"": 0.4, ""cancel"": 1500}",-4.545628415300526,0.17486338797814208,183,-2.059341453344374,0.18497109826589594,173,717,0.7419463675232321,0.9792493854819654,0.2217573221757322,1.9950259086286697,139,-1.740602750350096,-1.115838275817832,0.17266187050359713,0.6948214825772501,428,-1.3995832135108242,-1.566630710115879,0.18457943925233644,0.32678227794376347,F2_fade_ONL,0.20404984423676012,0.2,0.004049844236760108,0.7271847267261718,,,,,,ONL,0-0.25,0.1,0.4,1500.0
F2_fade_ONL,1210,0.7851239669421488,-0.2168690968122896,6.7291757518797,-25.59664835164841,0.9605700168935216,-262.4116071428704,-0.4294012944946448,1091.275000000014,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.2, ""tgt_atr"": 0.05, ""cancel"": 1200}",-2.2662946428571384,0.7556818181818182,176,-1.9218160377358455,0.7672955974842768,159,674,-0.19287833827893125,-0.493373966195008,0.7922848664688428,1.9971892573180952,136,-1.250000000000041,-1.3416407864999091,0.75,0.696840955573644,400,-0.375000000000006,-0.7293292787621655,0.785,0.32642426491998966,F2_fade_ONL,0.7851239669421488,0.8,-0.014876033057851235,0.1958295614356756,,,,,,ONL,0-0.25,0.2,0.05,1200.0
F2_fade_ONL,1284,0.7842679127725857,-0.21857337561193768,6.752534047382608,-25.561191335740123,0.9603629410156519,-280.648214285728,-0.4371484339211685,965.4607142857236,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.2, ""tgt_atr"": 0.05, ""cancel"": 1500}",-2.0386563231850046,0.7595628415300546,183,-1.5248296862097468,0.7745664739884393,173,717,-0.3347280334728012,-0.8744650906850757,0.7866108786610879,1.9950259086286697,139,-1.1151079136691049,-1.2189815283205245,0.7553956834532374,0.6948214825772501,428,-0.2570093457943987,-0.5212991408148926,0.7897196261682243,0.32678227794376347,F2_fade_ONL,0.7842679127725857,0.8,-0.01573208722741437,0.16283761090613325,,,,,,ONL,0-0.25,0.2,0.05,1500.0
F2_fade_ONL,1210,0.6793388429752066,0.46971221959857207,13.29539668057004,-26.702227540500775,1.0548577525138476,568.3517857142722,0.6501103588111203,914.7232142857202,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.2, ""tgt_atr"": 0.1, ""cancel"": 1200}",-2.6467938311688046,0.6363636363636364,176,1.5730795148247887,0.6981132075471698,159,674,0.664035324350798,1.2410664614461138,0.6884272997032641,1.9971892573180952,136,-0.8088235294118122,-0.6525001988508495,0.6397058823529411,0.696840955573644,400,0.3249999999999942,0.4629446236566384,0.6775,0.32642426491998966,F2_fade_ONL,0.6793388429752066,0.6666666666666666,0.012672176308540006,0.36038033684047927,,,,,,ONL,0-0.25,0.2,0.1,1200.0
F2_fade_ONL,1284,0.677570093457944,0.40721934801956966,13.306479885057472,-26.699922360248486,1.0473023904260168,522.8696428571275,0.5753374145855312,923.8428571428637,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.2, ""tgt_atr"": 0.1, ""cancel"": 1500}",-2.3923692427790484,0.6338797814207651,183,2.5149979355904066,0.7109826589595376,173,717,0.5963177247035442,1.1472442635127396,0.6861924686192469,1.9950259086286697,139,-1.0071942446043716,-0.8183138468769543,0.6330935251798561,0.6948214825772501,428,0.3703253137925533,0.5470707841693573,0.677570093457944,0.32678227794376347,F2_fade_ONL,0.677570093457944,0.6666666666666666,0.010903426791277315,0.4241805292382309,,,,,,ONL,0-0.25,0.2,0.1,1500.0
F2_fade_ONL,1210,0.5173553719008265,0.44194214876032045,25.97856572341397,-26.93121942270061,1.0340002357059008,534.7499999999877,0.43046127360795466,1674.324999999997,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.2, ""tgt_atr"": 0.2, ""cancel"": 1200}",-3.3070819805194445,0.4602272727272727,176,-3.306648697214743,0.4528301886792453,159,674,1.9505774216904026,2.5465014044146836,0.5474777448071216,1.9971892573180952,136,0.3866523744014478,0.2263963212678786,0.5073529411764706,0.696840955573644,400,-1.06167821094605,-1.0658254543025147,0.47,0.32642426491998966,F2_fade_ONL,0.5173553719008265,0.5,0.017355371900826477,0.23851819145441383,,,,,,ONL,0-0.25,0.2,0.2,1200.0
F2_fade_ONL,1284,0.5155763239875389,0.3940420560747592,25.950911739318087,-26.80635622416171,1.0303444612351247,505.9499999999908,0.39500097933297934,1443.2285714285713,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.2, ""tgt_atr"": 0.2, ""cancel"": 1500}",-2.8932669789226786,0.45901639344262296,183,-1.8269405450041256,0.4682080924855491,173,717,1.8038265672934601,2.4342778263562046,0.5439330543933054,1.9950259086286697,139,0.23442246704025674,0.1387381931067199,0.5035971223021583,0.6948214825772501,428,-0.9787336604722517,-1.0202690411690174,0.4719626168224299,0.32678227794376347,F2_fade_ONL,0.5155763239875389,0.5,0.015576323987538943,0.27641995644872697,,,,,,ONL,0-0.25,0.2,0.2,1500.0
F2_fade_ONL,1210,0.3652892561983471,0.779861275088537,47.752440206851986,-26.253836495535733,1.0468003099745373,943.6321428571297,0.5565479395564261,1486.371428571439,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.2, ""tgt_atr"": 0.4, ""cancel"": 1200}",-1.9444805194804735,0.32954545454545453,176,-1.323225516621762,0.32075471698113206,159,674,2.408452659397555,2.204139638849963,0.3887240356083086,1.9971892573180952,136,-1.9610396407911055,-0.8690477243482576,0.3235294117647059,0.696840955573644,400,-0.4750338724705315,-0.34718052990386844,0.34,0.32642426491998966,F2_fade_ONL,0.3652892561983471,0.3333333333333333,0.03195592286501381,0.018885698432311908,,,,,,ONL,0-0.25,0.2,0.4,1200.0
F2_fade_ONL,1284,0.36682242990654207,0.6743825100133428,47.0680770397331,-26.203145317167472,1.0406468927140908,865.9071428571322,0.4976114636806765,1508.6678571428652,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.2, ""tgt_atr"": 0.4, ""cancel"": 1500}",-2.552283372365287,0.32786885245901637,183,0.9757638315441708,0.34104046242774566,173,717,2.3143506599654424,2.2025438620344175,0.3891213389121339,1.9950259086286697,139,-2.3503697204862712,-1.0592458541282157,0.31654676258992803,0.6948214825772501,428,-0.38224663427477346,-0.2912432890365728,0.34579439252336447,0.32678227794376347,F2_fade_ONL,0.36682242990654207,0.3333333333333333,0.033489096573208754,0.01183922778106549,,,,,,ONL,0-0.25,0.2,0.4,1500.0
F2_fade_ONL,1210,0.8826446280991735,0.11303940377803563,6.717020298287855,-49.55633802816905,1.019436930307151,136.7776785714231,0.16109968643649356,751.4473214285741,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.4, ""tgt_atr"": 0.05, ""cancel"": 1200}",-1.9522524350649724,0.8693181818181818,176,0.6812163072776223,0.89937106918239,159,674,-0.4827888092529414,-0.85150855699555,0.8768545994065282,1.9971892573180952,136,-0.9558823529411539,-0.7283170325738677,0.8676470588235294,0.696840955573644,400,0.38749999999999074,0.56710892166452,0.8975,0.32642426491998966,F2_fade_ONL,0.8826446280991735,0.888888888888889,-0.006244260789715406,0.4925146143538611,,,,,,ONL,0-0.25,0.4,0.05,1200.0
F2_fade_ONL,1284,0.882398753894081,-0.0415999109924385,6.715811373092927,-50.744560075685946,0.9930290657568462,-53.41428571429104,-0.0580187101079607,848.1839285714345,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.4, ""tgt_atr"": 0.05, ""cancel"": 1500}",-2.04412080405936,0.8688524590163934,183,0.9875206440957836,0.9017341040462428,173,717,-0.5305434552810087,-0.9615234182207058,0.8758716875871687,1.9950259086286697,139,-0.8273381294963811,-0.6432739018421259,0.8705035971223022,0.6948214825772501,428,0.37383177570092635,0.5652355335433912,0.897196261682243,0.32678227794376347,F2_fade_ONL,0.882398753894081,0.888888888888889,-0.0064901349948079945,0.4504027595282909,,,,,,ONL,0-0.25,0.4,0.05,1500.0
F2_fade_ONL,1210,0.8082644628099174,0.6023583234946809,13.26835743499854,-52.791379310344865,1.0595099098132337,728.8535714285639,0.588589828570011,1353.5928571428608,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.4, ""tgt_atr"": 0.1, ""cancel"": 1200}",-3.8847909902597917,0.7727272727272727,176,6.239027403414203,0.8616352201257862,159,674,0.6409373945671404,0.8597037695844958,0.8071216617210683,1.9971892573180952,136,-0.7254999902058652,-0.4120049467680326,0.7867647058823529,0.696840955573644,400,0.9115934134345903,0.9459705262071072,0.8175,0.32642426491998966,F2_fade_ONL,0.8082644628099174,0.8,0.008264462809917328,0.49477118287815736,,,,,,ONL,0-0.25,0.4,0.1,1200.0
F2_fade_ONL,1284,0.807632398753894,0.5486287271918057,13.250967764154844,-52.780624638519406,1.0540346184486344,704.4392857142785,0.5433453059667674,1471.3857142857169,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.4, ""tgt_atr"": 0.1, ""cancel"": 1500}",-3.6741412958626514,0.7704918032786885,183,7.001796036333614,0.8670520231213873,173,717,0.7179484889958495,0.99815295474285,0.8075313807531381,1.9950259086286697,139,-0.9419604373009186,-0.5419381305030133,0.7769784172661871,0.6948214825772501,428,1.0120014011146086,1.092531487678534,0.8177570093457944,0.32678227794376347,F2_fade_ONL,0.807632398753894,0.8,0.0076323987538939875,0.5076239982794726,,,,,,ONL,0-0.25,0.4,0.1,1500.0
F2_fade_ONL,1210,0.6743801652892562,0.7260242030696445,25.679617471988795,-50.954514140681695,1.0437580119338892,878.48928571427,0.5156300213666584,1847.7500000000048,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.4, ""tgt_atr"": 0.2, ""cancel"": 1200}",-2.0071834415584893,0.6477272727272727,176,0.43548966756513025,0.6477987421383647,159,674,2.1396726152497676,2.066026921129565,0.6928783382789317,1.9971892573180952,136,-0.2282158662640248,-0.0951628972550968,0.6544117647058824,0.696840955573644,400,-0.4024663107157138,-0.2900503450248736,0.65,0.32642426491998966,F2_fade_ONL,0.6743801652892562,0.6666666666666666,0.007713498622589521,0.583181059144765,,,,,,ONL,0-0.25,0.4,0.2,1200.0
F2_fade_ONL,1284,0.6744548286604362,0.8594097685803181,25.606388155724186,-50.41064593301439,1.052368093759014,1103.4821428571286,0.6272715321245531,1915.7928571428608,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.4, ""tgt_atr"": 0.2, ""cancel"": 1500}",-1.6620999219360273,0.644808743169399,183,2.5103220478943022,0.6647398843930635,173,717,2.222287219041427,2.227751265571354,0.691771269177127,1.9950259086286697,139,-0.3834666181923558,-0.16239885289739212,0.6474820143884892,0.6948214825772501,428,-0.03800277323339731,-0.02860332092124792,0.6542056074766355,0.32678227794376347,F2_fade_ONL,0.6744548286604362,0.6666666666666666,0.007788161993769527,0.5738606022108906,,,,,,ONL,0-0.25,0.4,0.2,1500.0
F2_fade_ONL,1210,0.5272727272727272,0.5721900826446193,44.89080832960144,-48.86011488511491,1.0247728049913125,692.3499999999894,0.30545746744299757,1762.8500000000076,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.4, ""tgt_atr"": 0.4, ""cancel"": 1200}",-2.464894480519526,0.5,176,4.330278526504959,0.5283018867924528,159,674,2.5092200833426004,1.7526865756390257,0.543026706231454,1.9971892573180952,136,-2.884523818456931,-0.9063539507536325,0.47058823529411764,0.696840955573644,400,0.0860982921336592,0.046465321883524105,0.52,0.32642426491998966,F2_fade_ONL,0.5272727272727272,0.5,0.027272727272727226,0.061631230304676654,,,,,,ONL,0-0.25,0.4,0.4,1200.0
F2_fade_ONL,1284,0.5311526479750779,0.824126613262121,44.21093422706326,-48.328369719981026,1.0363714258006462,1058.1785714285634,0.4551942650788669,2028.9142857142904,"{""nivel"": ""ONL"", ""dist_atr"": ""0-0.25"", ""stop_atr"": 0.4, ""tgt_atr"": 0.4, ""cancel"": 1500}",-2.561865729898557,0.4972677595628415,183,7.9753922378200075,0.5549132947976878,173,717,2.7363333223404975,1.9910253029506246,0.5453277545327755,1.9950259086286697,139,-3.1255200836530648,-1.0018139904047498,0.4676258992805755,0.6948214825772501,428,0.6170860619117002,0.3480240577028363,0.5280373831775701,0.32678227794376347,F2_fade_ONL,0.5311526479750779,0.5,0.031152647975077885,0.027438094571565794,,,,,,ONL,0-0.25,0.4,0.4,1500.0
F2_fade_ONL,630,0.5698412698412698,-1.05595096371883,6.8345876442499005,-11.50873089088036,0.7867016114487565,-665.249107142863,-2.2049863573085395,788.740178571435,"{""nivel"": ""ONL"", ""dist_atr"": ""0.25-0.6"", ""stop_atr"": 0.1, ""tgt_atr"": 0.05, ""cancel"": 1200}",1.3591141001855256,0.6753246753246753,77,-5.705774582560368,0.5064935064935064,77,343,-1.9533527696792725,-4.829354910777593,0.5364431486880467,2.012884351794456,89,-0.7303370786516636,-0.9400319838808189,0.6179775280898876,0.6892094640733443,198,-0.9090909090909339,-1.7409104602963847,0.6060606060606061,0.3379490991673537,F2_fade_ONL,0.5698412698412698,0.6666666666666666,-0.09682539682539681,4.5188875822874945e-07,,,,,,ONL,0.25-0.6,0.1,0.05,1200.0
F2_fade_ONL,738,0.5636856368563685,-1.3178910181959023,6.755588942307693,-11.74822537710738,0.7428966598062717,-972.603571428576,-2.9481475129285153,1064.4071428571488,"{""nivel"": ""ONL"", ""dist_atr"": ""0.25-0.6"", ""stop_atr"": 0.1, ""tgt_atr"": 0.05, ""cancel"": 1500}",-0.340078250401294,0.6179775280898876,89,-5.018936420722188,0.5274725274725275,91,404,-1.943069306930679,-5.215311469978108,0.5371287128712872,2.021950057334138,98,-0.8163265306122061,-1.1000620219976764,0.6122448979591837,0.7010924370317585,236,-1.165254237288155,-2.420371880085367,0.5889830508474576,0.33928650457808845,F2_fade_ONL,0.5636856368563685,0.6666666666666666,-0.10298102981029811,6.5782095611109125e-09,,,,,,ONL,0.25-0.6,0.1,0.05,1500.0
F2_fade_ONL,630,0.4365079365079365,-0.805436507936518,13.670318181818184,-12.019049295774666,0.8810749367934108,-507.4250000000063,-1.2075037301665137,662.8750000000088,"{""nivel"": ""ONL"", ""dist_atr"": ""0.25-0.6"", ""stop_atr"": 0.1, ""tgt_atr"": 0.1, ""cancel"": 1200}",-0.7922541743970554,0.4675324675324675,77,-4.323794063079824,0.4025974025974026,77,343,-1.6034985422740267,-3.004263093283958,0.4198250728862974,2.012884351794456,89,-0.11235955056177707,-0.10540925533892678,0.4943820224719101,0.6892094640733443,198,-1.2121212121212357,-1.7139306426758278,0.4393939393939394,0.3379490991673537,F2_fade_ONL,0.4365079365079365,0.5,-0.06349206349206349,0.0016262102403669064,,,,,,ONL,0.25-0.6,0.1,0.1,1200.0
F2_fade_ONL,738,0.43089430894308944,-1.1113675958188292,13.495895103324349,-12.171152210884378,0.8395524434484753,-820.1892857142959,-1.8064579691375968,953.798214285721,"{""nivel"": ""ONL"", ""dist_atr"": ""0.25-0.6"", ""stop_atr"": 0.1, ""tgt_atr"": 0.1, ""cancel"": 1500}",-2.7038723916533276,0.42696629213483145,89,-3.6449372056515505,0.4175824175824176,91,404,-1.6831683168316651,-3.427842016168851,0.4158415841584158,2.021950057334138,98,3.81372937765115e-14,3.756087833501867e-14,0.5,0.7010924370317585,236,-1.4406779661017224,-2.231800041777073,0.4279661016949153,0.33928650457808845,F2_fade_ONL,0.43089430894308944,0.5,-0.06910569105691056,0.00019665038821480168,,,,,,ONL,0.25-0.6,0.1,0.1,1500.0
F2_fade_ONL,630,0.28888888888888886,-0.8222647392290399,27.502099686028263,-12.329037786989817,0.9062124871771398,-518.0267857142951,-0.8674295747530631,1006.6321428571505,"{""nivel"": ""ONL"", ""dist_atr"": ""0.25-0.6"", ""stop_atr"": 0.1, ""tgt_atr"": 0.2, ""cancel"": 1200}",-2.329035250463865,0.2987012987012987,77,-6.237384044526939,0.24675324675324675,77,343,-1.8658892128279558,-2.5873804579938353,0.27113702623906705,2.012884351794456,89,1.123595505617995,0.7273929674533198,0.3707865168539326,0.6892094640733443,198,-1.5151515151515427,-1.5739644802570185,0.2828282828282828,0.3379490991673537,F2_fade_ONL,0.28888888888888886,0.3333333333333333,-0.04444444444444445,0.017927569103092,,,,,,ONL,0.25-0.6,0.1,0.2,1200.0
F2_fade_ONL,738,0.2872628726287263,-0.9108981804103933,27.44368261455526,-12.338980173818603,0.8964235108967481,-672.2428571428702,-1.0459565350697495,1188.99464285715,"{""nivel"": ""ONL"", ""dist_atr"": ""0.25-0.6"", ""stop_atr"": 0.1, ""tgt_atr"": 0.2, ""cancel"": 1500}",-3.5129815409310323,0.2808988764044944,89,-4.605494505494572,0.26373626373626374,91,404,-2.0212420614227136,-3.0659425724222458,0.26732673267326734,2.021950057334138,98,1.3265306122449292,0.8983429940112118,0.37755102040816324,0.7010924370317585,236,-1.4830508474576607,-1.6807377984201175,0.2838983050847458,0.33928650457808845,F2_fade_ONL,0.2872628726287263,0.3333333333333333,-0.04607046070460702,0.007895876092267846,,,,,,ONL,0.25-0.6,0.1,0.2,1500.0
F2_fade_ONL,630,0.1873015873015873,-0.98753401360547,49.58341404358354,-12.64255719866075,0.9038857626499545,-622.1464285714461,-0.7771500554846886,1465.9910714285866,"{""nivel"": ""ONL"", ""dist_atr"": ""0.25-0.6"", ""stop_atr"": 0.1, ""tgt_atr"": 0.4, ""cancel"": 1200}",-6.157676252319187,0.15584415584415584,77,-5.345408163265377,0.15584415584415584,77,343,-0.990111547083419,-0.9610557647880527,0.1836734693877551,2.012884351794456,89,1.828153693660953,0.8188641556514173,0.24719101123595505,0.6892094640733443,198,-2.0191368773492138,-1.5692589276898894,0.16666666666666666,0.3379490991673537,F2_fade_ONL,0.1873015873015873,0.2,-0.012698412698412709,0.45506641666418335,,,,,,ONL,0.25-0.6,0.1,0.4,1200.0
F2_fade_ONL,738,0.1897018970189702,-0.9266163375919785,49.15122448979593,-12.650525561395165,0.9096045517806568,-683.8428571428801,-0.7886225577592423,1425.4035714286006,"{""nivel"": ""ONL"", ""dist_atr"": ""0.25-0.6"", ""stop_atr"": 0.1, ""tgt_atr"": 0.4, ""cancel"": 1500}",-5.935834670947116,0.15730337078651685,89,-2.259379905808568,0.17582417582417584,91,404,-1.1354252509088107,-1.2136952266389496,0.18564356435643564,2.021950057334138,98,2.0515511488691884,0.9639452966208139,0.25510204081632654,0.7010924370317585,236,-1.853312264015846,-1.5595280404243468,0.1694915254237288,0.33928650457808845,F2_fade_ONL,0.1897018970189702,0.2,-0.010298102981029816,0.519415081090776,,,,,,ONL,0.25-0.6,0.1,0.4,1500.0
F2_fade_ONL,630,0.7301587301587301,-1.3813619614512462,6.600844332298137,-22.980273109243697,0.7772365501649663,-870.2580357142851,-2.0027958120306564,975.2982142857147,"{""nivel"": ""ONL"", ""dist_atr"": ""0.25-0.6"", ""stop_atr"": 0.2, ""tgt_atr"": 0.05, ""cancel"": 1200}",1.3029220779220472,0.8051948051948052,77,-6.477574211502846,0.6883116883116883,77,343,-2.215743440233231,-3.617213359593627,0.7113702623906706,2.012884351794456,89,-0.3370786516854167,-0.30867166291827663,0.7865168539325843,0.6892094640733443,198,-1.5656565656565722,-1.9974535949722245,0.7373737373737373,0.3379490991673537,F2_fade_ONL,0.7301587301587301,0.8,-0.06984126984126993,2.6979504663457325e-05,,,,,,ONL,0.25-0.6,0.2,0.05,1200.0
F2_fade_ONL,738,0.7235772357723578,-1.6056680700735595,6.600065208667737,-23.08538165266107,0.7483801455593918,-1184.9830357142869,-2.491400751042735,1224.5544642857164,"{""nivel"": ""ONL"", ""dist_atr"": ""0.25-0.6"", ""stop_atr"": 0.2, ""tgt_atr"": 0.05, ""cancel"": 1500}",-1.246207865168561,0.7528089887640449,89,-4.244966640502425,0.7252747252747253,91,404,-2.3019801980198027,-4.065101958022914,0.7079207920792079,2.021950057334138,98,-0.8673469387755407,-0.8062509409049913,0.7653061224489796,0.7010924370317585,236,-1.6737288135593296,-2.3200518548580416,0.7330508474576272,0.33928650457808845,F2_fade_ONL,0.7235772357723578,0.8,-0.07642276422764227,6.110697278551962e-07,,,,,,ONL,0.25-0.6,0.2,0.05,1500.0
F2_fade_ONL,630,0.626984126984127,-0.6406831065759647,13.205619349005424,-23.91425531914894,0.9281777347895659,-403.63035714285775,-0.6854643447409886,851.6839285714287,"{""nivel"": ""ONL"", ""dist_atr"": ""0.25-0.6"", ""stop_atr"": 0.2, ""tgt_atr"": 0.1, ""cancel"": 1200}",0.557212430426696,0.6493506493506493,77,-5.546034322820149,0.5844155844155844,77,343,-1.3702623906705547,-1.741117891810218,0.6209912536443148,2.012884351794456,89,0.897407652199428,0.6103118988639431,0.6966292134831461,0.6892094640733443,198,-1.8181818181818277,-1.7409104602963525,0.6060606060606061,0.3379490991673537,F2_fade_ONL,0.626984126984127,0.6666666666666666,-0.03968253968253965,0.03829078226776819,,,,,,ONL,0.25-0.6,0.2,0.1,1200.0
F2_fade_ONL,738,0.6151761517615176,-1.0026519550909792,13.263719320327251,-23.808752515090543,0.8905661732704018,-739.9571428571426,-1.1495272842080817,984.7535714285696,"{""nivel"": ""ONL"", ""dist_atr"": ""0.25-0.6"", ""stop_atr"": 0.2, ""tgt_atr"": 0.1, ""cancel"": 1500}",-2.6677768860353246,0.6067415730337079,89,-2.5701923076924182,0.6263736263736264,91,404,-1.8690841686908461,-2.559586478374806,0.6039603960396039,2.021950057334138,98,0.5088702147525328,0.35918504308363824,0.6836734693877551,0.7010924370317585,236,-1.8220338983050919,-1.90533628849132,0.6059322033898306,0.33928650457808845,F2_fade_ONL,0.6151761517615176,0.6666666666666666,-0.051490514905149,0.003386223017421996,,,,,,ONL,0.25-0.6,0.2,0.1,1500.0
