tipo,R,S,rr,K,G,colchon,cons,cons_pcobra,cons_dias,opt,opt_pcobra,opt_dias,prom
growth,400,30,2.0,2,300.0,2500,300.6,0.12066666666666667,14.623333333333333,563.4,0.17666666666666667,17.656,432.0
growth,400,30,2.0,2,600.0,-1,379.8,0.16533333333333333,12.908,618.3,0.23733333333333334,15.396,499.04999999999995
growth,400,30,2.0,2,600.0,2500,299.7,0.11866666666666667,14.634666666666666,569.7,0.17333333333333334,17.711333333333332,434.70000000000005
growth,400,30,2.0,2,1000000000.0,-1,327.6,0.14,18.105333333333334,562.5,0.196,23.904666666666667,445.05
growth,400,30,2.0,2,1000000000.0,2500,326.7,0.13933333333333334,18.106666666666666,562.5,0.196,23.904666666666667,444.6
growth,400,30,3.0,1,300.0,-1,531.9,0.21266666666666667,22.292666666666666,1215.0,0.31066666666666665,35.00066666666667,873.45
growth,400,30,3.0,1,300.0,2500,496.8,0.17133333333333334,24.470666666666666,1170.0,0.25733333333333336,39.72666666666667,833.4
growth,400,30,3.0,1,600.0,-1,531.9,0.21266666666666667,22.292666666666666,1215.0,0.31066666666666665,35.00066666666667,873.45
growth,400,30,3.0,1,600.0,2500,496.8,0.17133333333333334,24.470666666666666,1170.0,0.25733333333333336,39.72666666666667,833.4
growth,400,30,3.0,1,1000000000.0,-1,531.9,0.21266666666666667,22.292666666666666,1215.0,0.31066666666666665,35.00066666666667,873.45
growth,400,30,3.0,1,1000000000.0,2500,496.8,0.17133333333333334,24.470666666666666,1170.0,0.25733333333333336,39.72666666666667,833.4
growth,400,30,3.0,2,300.0,-1,596.7,0.21866666666666668,14.776,992.7,0.2793333333333333,19.46066666666667,794.7
growth,400,30,3.0,2,300.0,2500,548.1,0.16266666666666665,17.382,1059.3,0.23666666666666666,23.848666666666666,803.7
growth,400,30,3.0,2,600.0,-1,600.3,0.21866666666666668,14.899333333333333,999.9,0.2793333333333333,19.578,800.0999999999999
growth,400,30,3.0,2,600.0,2500,547.2,0.16266666666666665,17.520666666666667,1068.3,0.23666666666666666,23.968,807.75
growth,400,30,3.0,2,1000000000.0,-1,402.3,0.14066666666666666,23.887333333333334,1097.1,0.242,42.31333333333333,749.6999999999999
growth,400,30,3.0,2,1000000000.0,2500,390.6,0.12866666666666668,24.420666666666666,1089.9,0.23466666666666666,42.98866666666667,740.25
growth,400,45,1.5,1,300.0,-1,373.491158244137,0.158,24.318,877.451232,0.2906666666666667,31.549333333333333,625.4711951220685
growth,400,45,1.5,1,300.0,2500,281.7,0.11333333333333333,28.438,935.1,0.23733333333333334,42.992666666666665,608.4
growth,400,45,1.5,1,600.0,-1,373.491158244137,0.158,24.318,877.451232,0.2906666666666667,31.549333333333333,625.4711951220685
growth,400,45,1.5,1,600.0,2500,281.7,0.11333333333333333,28.438,935.1,0.23733333333333334,42.992666666666665,608.4
growth,400,45,1.5,1,1000000000.0,-1,373.491158244137,0.158,24.318,877.451232,0.2906666666666667,31.549333333333333,625.4711951220685
growth,400,45,1.5,1,1000000000.0,2500,281.7,0.11333333333333333,28.438,935.1,0.23733333333333334,42.992666666666665,608.4
growth,400,45,1.5,2,300.0,-1,389.7,0.17066666666666666,16.663333333333334,733.441056,0.2693333333333333,19.54,561.570528
growth,400,45,1.5,2,300.0,2500,317.7,0.116,19.852,770.4,0.21066666666666667,25.37,544.05
growth,400,45,1.5,2,600.0,-1,457.2,0.198,18.676,895.5,0.2846666666666667,26.381333333333334,676.35
growth,400,45,1.5,2,600.0,2500,378.9,0.14666666666666667,21.69,855.0,0.228,31.207333333333334,616.95
growth,400,45,1.5,2,1000000000.0,-1,457.2,0.198,18.676,895.5,0.2846666666666667,26.381333333333334,676.35
growth,400,45,1.5,2,1000000000.0,2500,378.9,0.14666666666666667,21.69,855.0,0.228,31.207333333333334,616.95
growth,400,45,2.0,1,300.0,-1,543.6,0.20866666666666667,24.902,1255.5,0.346,34.788,899.55
growth,400,45,2.0,1,300.0,2500,488.7,0.158,29.954666666666668,1495.8,0.2773333333333333,48.327333333333335,992.25
growth,400,45,2.0,1,600.0,-1,543.6,0.20866666666666667,24.902,1255.5,0.346,34.788,899.55
growth,400,45,2.0,1,600.0,2500,488.7,0.158,29.954666666666668,1495.8,0.2773333333333333,48.327333333333335,992.25
growth,400,45,2.0,1,1000000000.0,-1,543.6,0.20866666666666667,24.902,1255.5,0.346,34.788,899.55
growth,400,45,2.0,1,1000000000.0,2500,488.7,0.158,29.954666666666668,1495.8,0.2773333333333333,48.327333333333335,992.25
growth,400,45,2.0,2,300.0,-1,569.7,0.21266666666666667,17.464666666666666,1011.5811029984761,0.306,21.932666666666666,790.6405514992381
growth,400,45,2.0,2,300.0,2500,550.8,0.15666666666666668,21.242,1173.6,0.24333333333333335,29.934,862.1999999999999
growth,400,45,2.0,2,600.0,-1,569.7,0.212,17.542,1012.4811029984762,0.30533333333333335,22.028,791.0905514992381
growth,400,45,2.0,2,600.0,2500,557.1,0.15666666666666668,21.311333333333334,1171.8,0.244,29.91,864.45
growth,400,45,2.0,2,1000000000.0,-1,567.0,0.19266666666666668,26.670666666666666,1355.4,0.268,42.064,961.2
growth,400,45,2.0,2,1000000000.0,2500,563.4,0.18933333333333333,26.655333333333335,1360.8,0.2673333333333333,42.398,962.0999999999999
growth,400,45,3.0,1,300.0,-1,544.5,0.20933333333333334,25.582,1604.7,0.3446666666666667,42.745333333333335,1074.6
growth,400,45,3.0,1,300.0,2500,475.2,0.17066666666666666,28.895333333333333,1671.3,0.29733333333333334,50.75533333333333,1073.25
growth,400,45,3.0,1,600.0,-1,544.5,0.20933333333333334,25.582,1604.7,0.3446666666666667,42.745333333333335,1074.6
growth,400,45,3.0,1,600.0,2500,475.2,0.17066666666666666,28.895333333333333,1671.3,0.29733333333333334,50.75533333333333,1073.25
growth,400,45,3.0,1,1000000000.0,-1,544.5,0.20933333333333334,25.582,1604.7,0.3446666666666667,42.745333333333335,1074.6
growth,400,45,3.0,1,1000000000.0,2500,475.2,0.17066666666666666,28.895333333333333,1671.3,0.29733333333333334,50.75533333333333,1073.25
growth,400,45,3.0,2,300.0,-1,742.5,0.24066666666666667,19.198666666666668,1350.0,0.30866666666666664,24.492,1046.25
growth,400,45,3.0,2,300.0,2500,712.8,0.192,22.57,1371.6,0.25666666666666665,30.068666666666665,1042.1999999999998
growth,400,45,3.0,2,600.0,-1,736.2,0.24,19.117333333333335,1337.4,0.308,24.444,1036.8000000000002
growth,400,45,3.0,2,600.0,2500,706.5,0.19133333333333333,22.486666666666668,1366.2,0.256,30.111333333333334,1036.35
growth,400,45,3.0,2,1000000000.0,-1,546.3,0.172,32.35,1149.3,0.23866666666666667,44.41466666666667,847.8
growth,400,45,3.0,2,1000000000.0,2500,534.6,0.16066666666666668,33.144,1125.0,0.22733333333333333,44.739333333333335,829.8
growth,400,60,1.5,1,300.0,-1,540.8534650428634,0.198,28.063333333333333,1271.389971373409,0.35733333333333334,33.827333333333335,906.1217182081361
growth,400,60,1.5,1,300.0,2500,523.8,0.15533333333333332,34.804,1606.5,0.30533333333333335,52.538666666666664,1065.15
growth,400,60,1.5,1,600.0,-1,540.8534650428634,0.198,28.063333333333333,1271.389971373409,0.35733333333333334,33.827333333333335,906.1217182081361
growth,400,60,1.5,1,600.0,2500,523.8,0.15533333333333332,34.804,1606.5,0.30533333333333335,52.538666666666664,1065.15
growth,400,60,1.5,1,1000000000.0,-1,540.8534650428634,0.198,28.063333333333333,1271.389971373409,0.35733333333333334,33.827333333333335,906.1217182081361
growth,400,60,1.5,1,1000000000.0,2500,523.8,0.15533333333333332,34.804,1606.5,0.30533333333333335,52.538666666666664,1065.15
growth,400,60,1.5,2,300.0,-1,616.4833870444257,0.222,19.30666666666667,1051.1354938149943,0.31866666666666665,21.614,833.8094404297101
growth,400,60,1.5,2,300.0,2500,623.7,0.164,25.140666666666668,1300.5,0.26466666666666666,32.379333333333335,962.1
growth,400,60,1.5,2,600.0,-1,740.7,0.25533333333333336,26.728,1640.7,0.3406666666666667,38.844,1190.7
growth,400,60,1.5,2,600.0,2500,672.3,0.20066666666666666,31.342,1792.8,0.29,47.962666666666664,1232.55
growth,400,60,1.5,2,1000000000.0,-1,740.7,0.25533333333333336,26.728,1640.7,0.3406666666666667,38.844,1190.7
growth,400,60,1.5,2,1000000000.0,2500,672.3,0.20066666666666666,31.342,1792.8,0.29,47.962666666666664,1232.55
growth,400,60,2.0,1,300.0,-1,712.8,0.24133333333333334,28.566666666666666,1719.8728505377962,0.38133333333333336,37.95733333333333,1216.336425268898
growth,400,60,2.0,1,300.0,2500,694.8,0.18466666666666667,35.093333333333334,2159.1,0.32066666666666666,54.144,1426.9499999999998
growth,400,60,2.0,1,600.0,-1,712.8,0.24133333333333334,28.566666666666666,1719.8728505377962,0.38133333333333336,37.95733333333333,1216.336425268898
growth,400,60,2.0,1,600.0,2500,694.8,0.18466666666666667,35.093333333333334,2159.1,0.32066666666666666,54.144,1426.9499999999998
growth,400,60,2.0,1,1000000000.0,-1,712.8,0.24133333333333334,28.566666666666666,1719.8728505377962,0.38133333333333336,37.95733333333333,1216.336425268898
growth,400,60,2.0,1,1000000000.0,2500,694.8,0.18466666666666667,35.093333333333334,2159.1,0.32066666666666666,54.144,1426.9499999999998
growth,400,60,2.0,2,300.0,-1,753.3,0.25,19.442666666666668,1156.4565022455192,0.3353333333333333,20.98,954.8782511227596
growth,400,60,2.0,2,300.0,2500,780.3,0.19066666666666668,24.553333333333335,1416.6,0.272,28.974666666666668,1098.4499999999998
growth,400,60,2.0,2,600.0,-1,747.9,0.24933333333333332,19.382,1151.0565022455194,0.33466666666666667,21.07133333333333,949.4782511227597
growth,400,60,2.0,2,600.0,2500,765.0,0.19,24.398666666666667,1409.4,0.272,28.92,1087.2
growth,400,60,2.0,2,1000000000.0,-1,729.0,0.22133333333333333,34.08866666666667,1983.6,0.31666666666666665,51.448,1356.3
growth,400,60,2.0,2,1000000000.0,2500,729.0,0.22066666666666668,34.146,1978.2,0.31333333333333335,51.650666666666666,1353.6
growth,400,60,3.0,1,300.0,-1,776.7,0.26,31.298,1895.4,0.36666666666666664,49.058,1336.0500000000002
growth,400,60,3.0,1,300.0,2500,740.7,0.216,35.838,1971.9,0.324,57.144666666666666,1356.3000000000002
growth,400,60,3.0,1,600.0,-1,776.7,0.26,31.298,1895.4,0.36666666666666664,49.058,1336.0500000000002
growth,400,60,3.0,1,600.0,2500,740.7,0.216,35.838,1971.9,0.324,57.144666666666666,1356.3000000000002
growth,400,60,3.0,1,1000000000.0,-1,776.7,0.26,31.298,1895.4,0.36666666666666664,49.058,1336.0500000000002
growth,400,60,3.0,1,1000000000.0,2500,740.7,0.216,35.838,1971.9,0.324,57.144666666666666,1356.3000000000002
growth,400,60,3.0,2,300.0,-1,923.4,0.2673333333333333,24.527333333333335,1683.9,0.314,30.386,1303.65
growth,400,60,3.0,2,300.0,2500,952.2,0.22333333333333333,28.004666666666665,1770.3,0.266,35.51533333333333,1361.25
growth,400,60,3.0,2,600.0,-1,909.9,0.2653333333333333,24.087333333333333,1688.4,0.316,30.409333333333333,1299.15
growth,400,60,3.0,2,600.0,2500,940.5,0.222,27.63533333333333,1782.9,0.2673333333333333,35.57933333333333,1361.7
growth,400,60,3.0,2,1000000000.0,-1,617.4,0.2,35.01266666666667,1108.8,0.23,44.001333333333335,863.0999999999999
growth,400,60,3.0,2,1000000000.0,2500,611.1,0.188,36.312,1092.6,0.21333333333333335,44.78666666666667,851.8499999999999
growth,400,90,1.5,1,300.0,-1,769.282018290944,0.24933333333333332,33.105333333333334,1211.1387752819173,0.342,34.06,990.2103967864307
growth,400,90,1.5,1,300.0,2500,760.5,0.19666666666666666,44.062,1531.8,0.292,54.33866666666667,1146.15
growth,400,90,1.5,1,600.0,-1,769.282018290944,0.24933333333333332,33.105333333333334,1211.1387752819173,0.342,34.06,990.2103967864307
growth,400,90,1.5,1,600.0,2500,760.5,0.19666666666666666,44.062,1531.8,0.292,54.33866666666667,1146.15
growth,400,90,1.5,1,1000000000.0,-1,769.282018290944,0.24933333333333332,33.105333333333334,1211.1387752819173,0.342,34.06,990.2103967864307
growth,400,90,1.5,1,1000000000.0,2500,760.5,0.19666666666666666,44.062,1531.8,0.292,54.33866666666667,1146.15
growth,400,90,1.5,2,300.0,-1,753.0382099015463,0.256,24.166,1021.2935187966227,0.31866666666666665,22.376666666666665,887.1658643490846
growth,400,90,1.5,2,300.0,2500,778.5,0.20066666666666666,32.69733333333333,1269.0,0.26,34.41133333333333,1023.75
growth,400,90,1.5,2,600.0,-1,947.7,0.2866666666666667,36.42933333333333,1543.5,0.32466666666666666,40.636,1245.6
growth,400,90,1.5,2,600.0,2500,938.7,0.24266666666666667,43.69733333333333,1650.6,0.2853333333333333,48.86333333333334,1294.65
growth,400,90,1.5,2,1000000000.0,-1,947.7,0.2866666666666667,36.42933333333333,1543.5,0.32466666666666666,40.636,1245.6
growth,400,90,1.5,2,1000000000.0,2500,938.7,0.24266666666666667,43.69733333333333,1650.6,0.2853333333333333,48.86333333333334,1294.65
growth,400,90,2.0,1,300.0,-1,848.6623690001486,0.26,34.437333333333335,1594.7735739665366,0.3626666666666667,38.17666666666667,1221.7179714833426
growth,400,90,2.0,1,300.0,2500,855.9,0.20666666666666667,43.532,1920.6,0.30266666666666664,53.902,1388.25
growth,400,90,2.0,1,600.0,-1,848.6623690001486,0.26,34.437333333333335,1594.7735739665366,0.3626666666666667,38.17666666666667,1221.7179714833426
growth,400,90,2.0,1,600.0,2500,855.9,0.20666666666666667,43.532,1920.6,0.30266666666666664,53.902,1388.25
growth,400,90,2.0,1,1000000000.0,-1,848.6623690001486,0.26,34.437333333333335,1594.7735739665366,0.3626666666666667,38.17666666666667,1221.7179714833426
growth,400,90,2.0,1,1000000000.0,2500,855.9,0.20666666666666667,43.532,1920.6,0.30266666666666664,53.902,1388.25
growth,400,90,2.0,2,300.0,-1,939.6,0.2886666666666667,25.190666666666665,1105.2,0.314,22.276,1022.4000000000001
growth,400,90,2.0,2,300.0,2500,1065.6,0.22533333333333333,33.876,1315.8,0.25266666666666665,30.535333333333334,1190.6999999999998
growth,400,90,2.0,2,600.0,-1,945.9,0.2886666666666667,25.224666666666668,1114.2,0.31466666666666665,22.451333333333334,1030.05
growth,400,90,2.0,2,600.0,2500,1045.8,0.22466666666666665,33.60733333333334,1335.6,0.25533333333333336,31.10333333333333,1190.6999999999998
growth,400,90,2.0,2,1000000000.0,-1,857.7,0.246,41.80533333333333,1210.5,0.268,44.03066666666667,1034.1
growth,400,90,2.0,2,1000000000.0,2500,842.4,0.23066666666666666,43.402,1208.7,0.2613333333333333,44.75333333333333,1025.55
growth,400,90,3.0,1,300.0,-1,729.0,0.25133333333333335,36.187333333333335,1592.1,0.3353333333333333,47.82533333333333,1160.55
growth,400,90,3.0,1,300.0,2500,684.9,0.204,42.266,1616.4,0.292,55.595333333333336,1150.65
growth,400,90,3.0,1,600.0,-1,729.0,0.25133333333333335,36.187333333333335,1592.1,0.3353333333333333,47.82533333333333,1160.55
growth,400,90,3.0,1,600.0,2500,684.9,0.204,42.266,1616.4,0.292,55.595333333333336,1150.65
growth,400,90,3.0,1,1000000000.0,-1,729.0,0.25133333333333335,36.187333333333335,1592.1,0.3353333333333333,47.82533333333333,1160.55
growth,400,90,3.0,1,1000000000.0,2500,684.9,0.204,42.266,1616.4,0.292,55.595333333333336,1150.65
growth,400,90,3.0,2,300.0,-1,926.1,0.268,30.545333333333332,1500.3,0.31466666666666665,33.282666666666664,1213.2
growth,400,90,3.0,2,300.0,2500,926.1,0.22533333333333333,36.601333333333336,1581.3,0.262,39.81933333333333,1253.7
growth,400,90,3.0,2,600.0,-1,910.8,0.266,30.30666666666667,1512.0,0.312,33.28933333333333,1211.4
growth,400,90,3.0,2,600.0,2500,917.1,0.224,36.419333333333334,1578.6,0.2613333333333333,39.638666666666666,1247.85
growth,400,90,3.0,2,1000000000.0,-1,636.3,0.22,39.24733333333333,1006.2,0.24733333333333332,43.00666666666667,821.25
growth,400,90,3.0,2,1000000000.0,2500,595.8,0.196,41.266,1004.4,0.22733333333333333,45.57533333333333,800.0999999999999
growth,600,30,1.5,1,300.0,-1,376.2,0.16733333333333333,13.541333333333334,720.0,0.25733333333333336,18.878,548.1
growth,600,30,1.5,1,300.0,2500,299.7,0.116,15.327333333333334,757.8,0.20466666666666666,22.866666666666667,528.75
growth,600,30,1.5,1,600.0,-1,376.2,0.16733333333333333,13.541333333333334,720.0,0.25733333333333336,18.878,548.1
growth,600,30,1.5,1,600.0,2500,299.7,0.116,15.327333333333334,757.8,0.20466666666666666,22.866666666666667,528.75
growth,600,30,1.5,1,1000000000.0,-1,376.2,0.16733333333333333,13.541333333333334,720.0,0.25733333333333336,18.878,548.1
growth,600,30,1.5,1,1000000000.0,2500,299.7,0.116,15.327333333333334,757.8,0.20466666666666666,22.866666666666667,528.75
growth,600,30,1.5,2,300.0,-1,419.4,0.18,8.918666666666667,583.2,0.23533333333333334,10.493333333333334,501.3
growth,600,30,1.5,2,300.0,2500,332.1,0.12733333333333333,10.226,593.1,0.18266666666666667,13.082,462.6
growth,600,30,1.5,2,600.0,-1,417.6,0.178,8.881333333333334,586.8,0.23533333333333334,10.774666666666667,502.2
growth,600,30,1.5,2,600.0,2500,325.8,0.12666666666666668,10.067333333333334,595.8,0.186,12.996666666666666,460.79999999999995
growth,600,30,1.5,2,1000000000.0,-1,228.6,0.10333333333333333,12.699333333333334,495.9,0.182,18.586666666666666,362.25
growth,600,30,1.5,2,1000000000.0,2500,228.6,0.10333333333333333,12.699333333333334,495.9,0.182,18.586666666666666,362.25
growth,600,30,2.0,1,300.0,-1,407.7,0.178,14.611333333333333,954.9,0.264,24.340666666666667,681.3
growth,600,30,2.0,1,300.0,2500,363.6,0.14733333333333334,15.800666666666666,957.6,0.22466666666666665,26.82133333333333,660.6
growth,600,30,2.0,1,600.0,-1,407.7,0.178,14.611333333333333,954.9,0.264,24.340666666666667,681.3
growth,600,30,2.0,1,600.0,2500,363.6,0.14733333333333334,15.800666666666666,957.6,0.22466666666666665,26.82133333333333,660.6
growth,600,30,2.0,1,1000000000.0,-1,407.7,0.178,14.611333333333333,954.9,0.264,24.340666666666667,681.3
growth,600,30,2.0,1,1000000000.0,2500,363.6,0.14733333333333334,15.800666666666666,957.6,0.22466666666666665,26.82133333333333,660.6
growth,600,30,2.0,2,300.0,-1,407.7,0.17666666666666667,9.379333333333333,612.0,0.216,12.774666666666667,509.85
growth,600,30,2.0,2,300.0,2500,350.1,0.14066666666666666,10.094,568.8,0.184,13.616,459.45
growth,600,30,2.0,2,600.0,-1,407.7,0.176,9.449333333333334,608.4,0.214,12.600666666666667,508.04999999999995
growth,600,30,2.0,2,600.0,2500,351.0,0.14,10.156666666666666,563.4,0.18266666666666667,13.378666666666666,457.2
growth,600,30,2.0,2,1000000000.0,-1,235.8,0.1,13.926666666666666,446.4,0.14133333333333334,20.46066666666667,341.1
growth,600,30,2.0,2,1000000000.0,2500,235.8,0.09866666666666667,14.035333333333334,444.6,0.14,20.486666666666668,340.20000000000005
growth,600,30,3.0,1,300.0,-1,434.7,0.148,18.77,973.8,0.22133333333333333,30.876,704.25
growth,600,30,3.0,1,300.0,2500,434.7,0.148,18.77,973.8,0.22133333333333333,30.876,704.25
growth,600,30,3.0,1,600.0,-1,434.7,0.148,18.77,973.8,0.22133333333333333,30.876,704.25
growth,600,30,3.0,1,600.0,2500,434.7,0.148,18.77,973.8,0.22133333333333333,30.876,704.25
growth,600,30,3.0,1,1000000000.0,-1,434.7,0.148,18.77,973.8,0.22133333333333333,30.876,704.25
growth,600,30,3.0,1,1000000000.0,2500,434.7,0.148,18.77,973.8,0.22133333333333333,30.876,704.25
growth,600,30,3.0,2,300.0,-1,413.1,0.15066666666666667,12.241333333333333,927.9,0.19733333333333333,20.371333333333332,670.5
growth,600,30,3.0,2,300.0,2500,412.2,0.15,12.242,927.9,0.19733333333333333,20.371333333333332,670.05
growth,600,30,3.0,2,600.0,-1,412.2,0.15,12.220666666666666,925.2,0.19733333333333333,20.274,668.7
growth,600,30,3.0,2,600.0,2500,411.3,0.14933333333333335,12.221333333333334,925.2,0.19733333333333333,20.274,668.25
growth,600,30,3.0,2,1000000000.0,-1,309.6,0.11333333333333333,18.483333333333334,898.2,0.182,34.06733333333333,603.9000000000001
growth,600,30,3.0,2,1000000000.0,2500,305.1,0.11,18.598666666666666,893.7,0.178,34.169333333333334,599.4000000000001
growth,600,45,1.5,1,300.0,-1,411.3,0.17933333333333334,15.072,908.1,0.28933333333333333,20.767333333333333,659.7
growth,600,45,1.5,1,300.0,2500,351.9,0.12933333333333333,17.366666666666667,891.0,0.216,25.477333333333334,621.45
growth,600,45,1.5,1,600.0,-1,411.3,0.17933333333333334,15.072,908.1,0.28933333333333333,20.767333333333333,659.7
growth,600,45,1.5,1,600.0,2500,351.9,0.12933333333333333,17.366666666666667,891.0,0.216,25.477333333333334,621.45
growth,600,45,1.5,1,1000000000.0,-1,411.3,0.17933333333333334,15.072,908.1,0.28933333333333333,20.767333333333333,659.7
growth,600,45,1.5,1,1000000000.0,2500,351.9,0.12933333333333333,17.366666666666667,891.0,0.216,25.477333333333334,621.45
growth,600,45,1.5,2,300.0,-1,464.4,0.18666666666666668,11.674666666666667,764.1,0.26866666666666666,12.52,614.25
growth,600,45,1.5,2,300.0,2500,403.2,0.142,12.467333333333332,819.9,0.21666666666666667,15.787333333333333,611.55
growth,600,45,1.5,2,600.0,-1,451.8,0.18533333333333332,11.158666666666667,757.8,0.2693333333333333,12.722666666666667,604.8
growth,600,45,1.5,2,600.0,2500,396.0,0.14066666666666666,12.070666666666666,828.9,0.21866666666666668,15.754,612.45
growth,600,45,1.5,2,1000000000.0,-1,338.4,0.14066666666666666,15.052,736.2,0.208,22.877333333333333,537.3
growth,600,45,1.5,2,1000000000.0,2500,338.4,0.14066666666666666,15.052,736.2,0.208,22.877333333333333,537.3
growth,600,45,2.0,1,300.0,-1,512.1,0.19533333333333333,18.127333333333333,1233.0,0.30533333333333335,29.345333333333333,872.55
growth,600,45,2.0,1,300.0,2500,477.9,0.16066666666666668,20.45,1303.2,0.264,34.291333333333334,890.55
growth,600,45,2.0,1,600.0,-1,512.1,0.19533333333333333,18.127333333333333,1233.0,0.30533333333333335,29.345333333333333,872.55
growth,600,45,2.0,1,600.0,2500,477.9,0.16066666666666668,20.45,1303.2,0.264,34.291333333333334,890.55
growth,600,45,2.0,1,1000000000.0,-1,512.1,0.19533333333333333,18.127333333333333,1233.0,0.30533333333333335,29.345333333333333,872.55
growth,600,45,2.0,1,1000000000.0,2500,477.9,0.16066666666666668,20.45,1303.2,0.264,34.291333333333334,890.55
growth,600,45,2.0,2,300.0,-1,610.2,0.21666666666666667,14.097333333333333,1035.9,0.26266666666666666,18.581333333333333,823.0500000000001
growth,600,45,2.0,2,300.0,2500,579.6,0.176,15.741333333333333,1089.0,0.226,21.627333333333333,834.3
growth,600,45,2.0,2,600.0,-1,619.2,0.216,14.276,1032.3,0.258,18.522,825.75
growth,600,45,2.0,2,600.0,2500,590.4,0.176,15.931333333333333,1073.7,0.22333333333333333,21.064666666666668,832.05
growth,600,45,2.0,2,1000000000.0,-1,424.8,0.146,21.179333333333332,1114.2,0.194,36.30133333333333,769.5
growth,600,45,2.0,2,1000000000.0,2500,427.5,0.142,21.540666666666667,1113.3,0.19133333333333333,36.501333333333335,770.4
growth,600,45,3.0,1,300.0,-1,414.0,0.15,22.068,1369.8,0.248,41.165333333333336,891.9
growth,600,45,3.0,1,300.0,2500,414.0,0.15,22.068,1369.8,0.248,41.165333333333336,891.9
growth,600,45,3.0,1,600.0,-1,414.0,0.15,22.068,1369.8,0.248,41.165333333333336,891.9
growth,600,45,3.0,1,600.0,2500,414.0,0.15,22.068,1369.8,0.248,41.165333333333336,891.9
growth,600,45,3.0,1,1000000000.0,-1,414.0,0.15,22.068,1369.8,0.248,41.165333333333336,891.9
growth,600,45,3.0,1,1000000000.0,2500,414.0,0.15,22.068,1369.8,0.248,41.165333333333336,891.9
growth,600,45,3.0,2,300.0,-1,612.9,0.17333333333333334,17.390666666666668,1215.0,0.21133333333333335,25.864,913.95
growth,600,45,3.0,2,300.0,2500,611.1,0.172,17.392,1215.0,0.21133333333333335,25.864,913.05
growth,600,45,3.0,2,600.0,-1,614.7,0.174,17.529333333333334,1215.0,0.21266666666666667,25.618666666666666,914.85
growth,600,45,3.0,2,600.0,2500,612.9,0.17266666666666666,17.530666666666665,1215.0,0.21266666666666667,25.618666666666666,913.95
growth,600,45,3.0,2,1000000000.0,-1,431.1,0.13866666666666666,23.974,879.3,0.188,33.77066666666666,655.2
growth,600,45,3.0,2,1000000000.0,2500,425.7,0.13133333333333333,24.464,879.3,0.17933333333333334,34.334,652.5
growth,600,60,1.5,1,300.0,-1,593.9444719193815,0.20533333333333334,19.6,1423.8,0.346,26.364,1008.8722359596907
growth,600,60,1.5,1,300.0,2500,545.4,0.148,23.756666666666668,1728.9,0.2826666666666667,37.065333333333335,1137.15
growth,600,60,1.5,1,600.0,-1,593.9444719193815,0.20533333333333334,19.6,1423.8,0.346,26.364,1008.8722359596907
growth,600,60,1.5,1,600.0,2500,545.4,0.148,23.756666666666668,1728.9,0.2826666666666667,37.065333333333335,1137.15
growth,600,60,1.5,1,1000000000.0,-1,593.9444719193815,0.20533333333333334,19.6,1423.8,0.346,26.364,1008.8722359596907
growth,600,60,1.5,1,1000000000.0,2500,545.4,0.148,23.756666666666668,1728.9,0.2826666666666667,37.065333333333335,1137.15
growth,600,60,1.5,2,300.0,-1,626.4,0.21533333333333332,13.199333333333334,1171.8,0.312,16.874,899.0999999999999
growth,600,60,1.5,2,300.0,2500,597.6,0.166,16.35,1308.6,0.25,21.82,953.0999999999999
growth,600,60,1.5,2,600.0,-1,623.7,0.21533333333333332,13.454666666666666,1179.9,0.304,16.977333333333334,901.8000000000001
growth,600,60,1.5,2,600.0,2500,598.5,0.164,16.123333333333335,1305.9,0.24466666666666667,21.6,952.2
growth,600,60,1.5,2,1000000000.0,-1,657.9,0.19266666666666668,23.132,1494.9,0.2633333333333333,35.99933333333333,1076.4
growth,600,60,1.5,2,1000000000.0,2500,654.3,0.19266666666666668,23.230666666666668,1494.0,0.2633333333333333,36.032,1074.15
growth,600,60,2.0,1,300.0,-1,678.6,0.24533333333333332,20.856,1839.6,0.3526666666666667,34.48466666666667,1259.1
growth,600,60,2.0,1,300.0,2500,665.1,0.186,25.369333333333334,2084.4,0.3006666666666667,42.99066666666667,1374.75
growth,600,60,2.0,1,600.0,-1,678.6,0.24533333333333332,20.856,1839.6,0.3526666666666667,34.48466666666667,1259.1
growth,600,60,2.0,1,600.0,2500,665.1,0.186,25.369333333333334,2084.4,0.3006666666666667,42.99066666666667,1374.75
growth,600,60,2.0,1,1000000000.0,-1,678.6,0.24533333333333332,20.856,1839.6,0.3526666666666667,34.48466666666667,1259.1
growth,600,60,2.0,1,1000000000.0,2500,665.1,0.186,25.369333333333334,2084.4,0.3006666666666667,42.99066666666667,1374.75
growth,600,60,2.0,2,300.0,-1,792.9,0.24666666666666667,16.172,1257.3,0.308,18.190666666666665,1025.1
growth,600,60,2.0,2,300.0,2500,775.8,0.18733333333333332,18.656,1438.2,0.258,22.297333333333334,1107.0
growth,600,60,2.0,2,600.0,-1,800.1,0.24466666666666667,16.34,1251.0,0.30733333333333335,18.155333333333335,1025.55
growth,600,60,2.0,2,600.0,2500,788.4,0.188,18.576,1433.7,0.258,22.238666666666667,1111.05
growth,600,60,2.0,2,1000000000.0,-1,648.9,0.178,29.596666666666668,1715.4,0.24666666666666667,43.48866666666667,1182.15
