tipo,modo,t_ini,S,T,rr,R,K,G,L,rfrac,colchon,cons_ev,cons_pcobra,cons_nret,cons_dias,cons_pap,cons_neto_cupo,cons_neto_año,opt_ev,opt_pcobra,opt_nret,opt_dias,opt_pap,opt_neto_cupo,opt_neto_año,min_neto_cupo,min_neto_año,min_pcobra,rr_b
select_flex,2,31,6.75,2.0,0.2962962962962963,342.0697295540903,3,150.0,1000000000.0,0.0,-1.0,0.0,0.0,0.0,23.132857142857144,0.3128,-316.49616368286445,-1939.010289780755,0.0,0.0,0.0,12.884285714285712,0.31945,-309.90765377993426,-2528.6881968074567,-316.49616368286445,-2528.6881968074567,0.0,<0.3 (WR muy alto)
growth,1,1,9.5,8.0,0.8421052631578947,91.10163384599244,8,900.0,91.10163384599244,0.0,1000.0,0.0,0.0,0.0,45.83857142857143,0.4027,-230.94114725602185,-1229.3816089556162,0.0,0.0,0.0,36.99428571428572,0.39055,-238.12572013826653,-1558.872449802947,-238.12572013826653,-1558.872449802947,0.0,0.6-1
select_flex,3,16,14.5,8.75,0.603448275862069,149.76897954340126,2,150.0,149.76897954340126,0.5,-1.0,0.0,0.0,0.0,249.59857142857143,0.2099,-471.6531681753216,-444.1600631336209,0.0,0.0,0.0,250.0,0.1834,-539.8037077426391,-507.5766207132278,-539.8037077426391,-507.5766207132278,0.0,0.6-1
growth,3,16,25.0,5.5,0.22,173.48273489400066,2,450.0,1000000000.0,0.0,2500.0,0.0,0.0,0.0,68.80285714285715,0.3558,-261.38279932546374,-936.9244452778144,0.0,0.0,0.0,50.62857142857143,0.36055,-257.9392594647067,-1246.9302649924434,-261.38279932546374,-1246.9302649924434,0.0,<0.3 (WR muy alto)
select_flex,1,1,18.25,2.25,0.1232876712328767,42.455021763634285,2,450.0,1000000000.0,0.25,-1.0,0.0,0.0,0.0,250.0,0.3276,-302.1978021978022,-284.1561423650976,0.0,0.0,0.0,250.0,0.29715,-333.1650681474003,-313.2746163177047,-333.1650681474003,-313.2746163177047,0.0,<0.3 (WR muy alto)
growth,3,16,42.0,25.25,0.6011904761904762,629.196848161461,2,150.0,1258.393696322922,0.1,1000.0,34.714285714285715,0.0257142857142857,0.0257142857142857,250.0,0.3558,-226.668513611178,-227.11914683903325,11.571428571428571,0.0085714285714285,0.0085714285714285,250.0,0.36055,-246.36783089327807,-246.8576277737816,-246.36783089327807,-246.8576277737816,0.0085714285714285,0.6-1
select_flex,2,31,8.5,30.0,3.5294117647058822,164.20815616714592,3,225.0,164.20815616714592,0.0,-1.0,496.32345770624335,0.5457142857142857,1.032857142857143,42.86571428571428,0.3128,179.8272940233789,744.5321003080327,428.4609886607144,0.4842857142857142,0.8928571428571429,42.52142857142857,0.31945,118.55333488078008,493.63409118304276,118.55333488078008,493.63409118304276,0.4842857142857142,>3.5 (WR bajo)
growth,0,1,17.75,17.5,0.9859154929577464,821.4281721468183,5,150.0,1642.8563442936363,0.1,1000.0,0.0,0.0,0.0,250.0,0.37535,-247.7687491674437,-248.2613311737408,0.0,0.0,0.0,250.0,0.394,-236.04060913705584,-236.50987476158278,-247.7687491674437,-248.2613311737408,0.0,0.6-1
select_flex,1,1,79.0,158.75,2.009493670886076,1156.4417328281968,5,900.0,1156.4417328281968,0.5,-1.0,762.4316292999051,0.2257142857142857,0.4257142857142857,250.0,0.3276,460.2338271021029,432.7571807079475,828.858155245408,0.2,0.42,249.64714285714285,0.29715,495.69308709800777,466.7139600865135,460.2338271021029,432.7571807079475,0.2,2-3.5
growth,2,31,31.75,40.75,1.2834645669291338,147.44760589561204,2,450.0,1000000000.0,0.25,-1.0,148.4283710893379,0.0814285714285714,0.1071428571428571,249.88,0.3915,-89.11952163096859,-89.33932473149848,254.47027486367415,0.1271428571428571,0.1842857142857142,249.79142857142855,0.39775,20.655064304277573,20.71330579904132,-89.11952163096859,-89.33932473149848,0.0814285714285714,1-2
select_flex,3,16,110.5,18.0,0.1628959276018099,53.157274399513895,1,450.0,106.3145487990278,0.5,-1.0,0.0,0.0,0.0,250.0,0.2099,-471.6531681753216,-443.49477007530237,0.0,0.0,0.0,250.0,0.1834,-539.8037077426391,-507.5766207132278,-539.8037077426391,-507.5766207132278,0.0,<0.3 (WR muy alto)
growth,2,31,9.75,5.0,0.5128205128205128,148.3970671227867,5,450.0,1000000000.0,0.1,1000.0,0.0,0.0,0.0,250.0,0.3915,-237.5478927203065,-238.0201549324741,0.0,0.0,0.0,250.0,0.39775,-233.8152105593966,-234.2800519322781,-237.5478927203065,-238.0201549324741,0.0,0.3-0.6 (WR alto)
select_flex,3,16,103.5,516.5,4.990338164251208,1089.913631330505,8,225.0,1000000000.0,0.0,-1.0,649.3991668236027,0.1314285714285714,0.3057142857142857,6.575714285714286,0.2099,177.74599864828116,1822.6119956726618,439.1102658608752,0.0914285714285714,0.2042857142857143,5.887142857142857,0.1834,-100.69344188176387,-1062.276367917179,-100.69344188176387,-1062.276367917179,0.0914285714285714,>3.5 (WR bajo)
growth,3,16,90.25,148.75,1.6481994459833795,52.38327684321571,5,225.0,104.76655368643142,0.1,-1.0,0.0,0.0,0.0,250.0,0.3558,-261.38279932546374,-261.9024470378404,0.0,0.0,0.0,250.0,0.36055,-257.9392594647067,-258.45206117338404,-261.38279932546374,-261.9024470378404,0.0,1-2
select_flex,1,1,19.75,87.75,4.443037974683544,49.17236453613724,3,450.0,49.17236453613724,0.0,-1.0,946.5299846048968,0.7971428571428572,2.204285714285714,223.67142857142855,0.3276,644.3321824070945,671.8696989809747,788.9177464546436,0.7214285714285714,1.9342857142857144,210.78857142857143,0.29715,455.75267830724334,501.9904369186631,455.75267830724334,501.9904369186631,0.7214285714285714,>3.5 (WR bajo)
growth,2,31,9.0,10.75,1.1944444444444444,485.66248827745375,2,450.0,971.3249765549076,0.5,-1.0,25.071428571428573,0.0185714285714285,0.0185714285714285,247.6157142857143,0.3915,-212.4764641488779,-214.93653709900772,17.357142857142858,0.0128571428571428,0.0128571428571428,246.91285714285715,0.39775,-216.45806770225371,-219.58377552736258,-216.45806770225371,-219.58377552736258,0.0128571428571428,1-2
select_flex,0,1,7.0,8.5,1.2142857142857142,299.69750367018304,3,900.0,299.69750367018304,0.0,-1.0,11.18237785714286,0.0242857142857142,0.0257142857142857,15.755714285714284,0.2908,-329.25778720475535,-2458.0419680443038,0.5656499999999999,0.0014285714285714,0.0014285714285714,12.274285714285714,0.31655,-312.18115145316693,-2598.563378460676,-329.25778720475535,-2598.563378460676,0.0014285714285714,1-2
growth,0,1,30.25,9.5,0.3140495867768595,98.13549463395098,1,900.0,98.13549463395098,0.0,2500.0,0.0,0.0,0.0,232.68857142857144,0.37535,-247.7687491674437,-266.61303072699087,0.0,0.0,0.0,200.17,0.394,-236.04060913705584,-294.94834880020863,-247.7687491674437,-294.94834880020863,0.0,0.3-0.6 (WR alto)
select_flex,0,1,16.25,52.5,3.230769230769231,866.0118493349873,2,900.0,1732.0236986699747,0.0,-1.0,576.5728391566265,0.1257142857142857,0.2671428571428571,12.275714285714283,0.2908,236.13267409472832,1965.4510314872873,576.990659546412,0.1214285714285714,0.2628571428571428,10.3,0.31655,264.243858093245,2352.9841780741253,236.13267409472832,1965.4510314872873,0.1214285714285714,2-3.5
growth,3,16,7.0,11.0,1.5714285714285714,122.05896280863789,8,225.0,244.11792561727572,0.5,-1.0,0.0,0.0,0.0,246.99714285714285,0.3558,-261.38279932546374,-265.06729482955717,0.0,0.0,0.0,244.95,0.36055,-257.9392594647067,-263.7479950704244,-261.38279932546374,-265.06729482955717,0.0,1-2
select_flex,2,16,62.25,42.75,0.6867469879518072,641.5779803327429,8,900.0,641.5779803327429,0.5,-1.0,539.4882751042695,0.2385714285714285,0.3714285714285714,250.0,0.306,215.9588633395636,203.06579687152995,714.7376513003495,0.29,0.4542857142857143,250.0,0.4259,482.2887196262476,453.49536323065075,215.9588633395636,203.06579687152995,0.2385714285714285,0.6-1
growth,2,16,65.25,41.0,0.6283524904214559,207.83473619633597,2,150.0,207.83473619633597,0.0,2500.0,25.071428571428573,0.0157142857142857,0.0185714285714285,143.37571428571428,0.3891,-213.94167859896464,-372.1348555397963,106.07142857142856,0.0657142857142857,0.0785714285714285,180.78857142857143,0.43365,-108.3872362504324,-149.83705956471118,-213.94167859896464,-372.1348555397963,0.0157142857142857,0.6-1
select_flex,1,1,6.5,3.25,0.5,133.8014236313884,3,900.0,1000000000.0,0.5,-1.0,0.0,0.0,0.0,245.21857142857144,0.3276,-302.1978021978022,-289.3179069415006,0.0,0.0,0.0,233.79285714285717,0.29715,-333.1650681474003,-333.4391536194798,-333.1650681474003,-333.4391536194798,0.0,0.3-0.6 (WR alto)
growth,1,1,52.5,19.25,0.3666666666666666,58.47010807937879,1,450.0,58.47010807937879,0.0,2500.0,0.0,0.0,0.0,250.0,0.4027,-230.94114725602185,-231.40027478535788,0.0,0.0,0.0,250.0,0.39055,-238.12572013826653,-238.59913111269648,-238.12572013826653,-238.59913111269648,0.0,0.3-0.6 (WR alto)
select_flex,0,1,10.75,4.5,0.4186046511627907,304.43231734485084,8,225.0,608.8646346897017,0.0,-1.0,0.0,0.0,0.0,11.701428571428572,0.2908,-340.4401650618982,-2888.444284398001,0.0,0.0,0.0,11.395714285714286,0.31655,-312.74680145316694,-2681.0776972512344,-340.4401650618982,-2888.444284398001,0.0,0.3-0.6 (WR alto)
growth,2,16,48.25,12.75,0.2642487046632124,530.9973113585608,1,1000000000.0,530.9973113585608,0.0,2500.0,0.0,0.0,0.0,44.59142857142857,0.3891,-239.01310717039323,-1306.7788279462363,0.0,0.0,0.0,54.011428571428574,0.43365,-214.45866482186096,-973.5577866739479,-239.01310717039323,-1306.7788279462363,0.0,<0.3 (WR muy alto)
select_flex,0,1,94.5,31.0,0.328042328042328,331.1371296253227,3,450.0,1000000000.0,0.0,-1.0,508.8133913904075,0.5442857142857143,1.6457142857142857,67.54428571428572,0.2908,168.3732263285093,496.0010207636653,456.1021298429897,0.5357142857142857,1.4885714285714289,63.31,0.31655,143.35532838982277,444.2939706584103,143.35532838982277,444.2939706584103,0.5357142857142857,0.3-0.6 (WR alto)
growth,3,16,57.5,262.25,4.560869565217391,279.97281448707776,2,150.0,279.97281448707776,0.5,1000.0,345.2142857142857,0.1857142857142857,0.2528571428571428,249.0642857142857,0.3558,83.83148638882199,84.31183442508737,318.2142857142857,0.1585714285714285,0.2257142857142857,250.0,0.36055,60.27502624957901,60.39485731568155,60.27502624957901,60.39485731568155,0.1585714285714285,>3.5 (WR bajo)
select_flex,1,1,66.75,31.5,0.4719101123595505,554.3912190154585,3,150.0,554.3912190154585,0.0,-1.0,871.4700891514663,0.6757142857142857,1.9885714285714289,25.804285714285715,0.3276,569.272286953664,3274.9447679165874,627.1392135184153,0.6057142857142858,1.4814285714285715,22.577142857142857,0.29715,293.974145371015,1825.6949459036418,293.974145371015,1825.6949459036418,0.6057142857142858,0.3-0.6 (WR alto)
growth,3,16,15.75,17.75,1.126984126984127,108.71001929675174,3,150.0,1000000000.0,0.0,-1.0,9.642857142857142,0.0071428571428571,0.0071428571428571,67.05285714285715,0.3558,-251.7399421826066,-925.3949153106424,1.9285714285714288,0.0014285714285714,0.0014285714285714,50.47,0.36055,-256.01068803613526,-1241.3833631923433,-256.01068803613526,-1241.3833631923433,0.0014285714285714,1-2
select_flex,1,1,14.5,25.5,1.7586206896551724,696.1040772179633,5,450.0,1000000000.0,0.1,-1.0,283.2041833482207,0.3314285714285714,0.49,250.0,0.3276,-18.993618849581537,-17.85967145557667,97.51207821428572,0.1514285714285714,0.1814285714285714,250.0,0.29715,-235.65298993311453,-221.5841547132271,-235.65298993311453,-221.5841547132271,0.1514285714285714,1-2
growth,2,31,29.5,57.75,1.957627118644068,706.3807828591526,5,225.0,1412.7615657183053,0.0,1000.0,754.0714285714286,0.2228571428571428,0.4585714285714286,13.141428571428571,0.3915,516.523535851122,8890.111398588928,528.4285714285714,0.2,0.3414285714285714,10.35,0.39775,294.6133608691748,6265.195522281186,294.6133608691748,6265.195522281186,0.2,1-2
select_flex,2,16,37.75,102.75,2.721854304635761,895.5928241383964,1,900.0,1791.1856482767928,0.5,-1.0,791.9496924893967,0.2371428571428571,0.4985714285714285,250.0,0.306,468.4202807246908,440.45489083067946,1821.222283117952,0.3128571428571428,0.9714285714285714,250.0,0.4259,1588.7733514438498,1493.9212110591425,468.4202807246908,440.45489083067946,0.2371428571428571,2-3.5
growth,1,1,39.0,89.0,2.282051282051282,264.6119749663939,3,900.0,529.2239499327878,0.5,2500.0,621.0,0.2,0.4042857142857143,250.0,0.4027,390.05885274397815,390.83431765997017,459.0,0.1657142857142857,0.3042857142857142,249.68714285714285,0.39055,220.87427986173347,221.58904270356072,220.87427986173347,221.58904270356072,0.1657142857142857,2-3.5
select_flex,2,16,90.75,27.5,0.303030303030303,461.6288398314278,3,1000000000.0,1000000000.0,0.5,-1.0,467.9812403326735,0.5142857142857142,1.01,250.0,0.306,144.45182856796754,135.82783880271575,593.0694169676641,0.5771428571428572,1.2328571428571429,250.0,0.4259,360.6204852935622,339.0909040820062,144.45182856796754,135.82783880271575,0.5142857142857142,0.3-0.6 (WR alto)
growth,2,31,62.75,25.25,0.4023904382470119,1037.854837375327,3,900.0,1037.854837375327,0.25,-1.0,225.64285714285717,0.1271428571428571,0.16,250.0,0.3915,-11.905035577449354,-11.928703640227583,208.28571428571428,0.1257142857142857,0.1514285714285714,250.0,0.39775,-25.529496273682327,-25.580250739435176,-25.529496273682327,-25.580250739435176,0.1257142857142857,0.3-0.6 (WR alto)
select_flex,1,1,15.5,54.0,3.4838709677419355,250.1314421340784,2,450.0,500.2628842681568,0.5,-1.0,856.5647913535428,0.4957142857142857,0.9357142857142856,248.74571428571429,0.3276,554.3669891557406,523.7215587186976,512.3935494642857,0.41,0.6271428571428571,250.0,0.29715,179.2284813168854,168.52827347707134,179.2284813168854,168.52827347707134,0.41,2-3.5
growth,2,16,42.5,68.75,1.6176470588235294,54.57067766469379,5,1000000000.0,54.57067766469379,0.0,1000.0,0.0,0.0,0.0,250.0,0.3891,-239.01310717039323,-239.48828233375386,0.0,0.0,0.0,250.0,0.43365,-214.45866482186096,-214.8850239964571,-239.01310717039323,-239.48828233375386,0.0,1-2
select_flex,0,1,65.5,224.75,3.431297709923664,226.30544121598544,8,450.0,1000000000.0,0.25,-1.0,463.595088588076,0.47,0.7085714285714285,250.0,0.2908,123.1549235261778,115.8023907783463,442.1405639918047,0.3871428571428571,0.5714285714285714,250.0,0.31655,129.39376253863776,121.66876179006238,123.1549235261778,115.8023907783463,0.3871428571428571,2-3.5
growth,2,31,98.25,35.75,0.3638676844783715,187.6947183543113,2,450.0,375.3894367086226,0.1,-1.0,0.0,0.0,0.0,250.0,0.3915,-237.5478927203065,-238.0201549324741,0.0,0.0,0.0,250.0,0.39775,-233.8152105593966,-234.2800519322781,-237.5478927203065,-238.0201549324741,0.0,0.3-0.6 (WR alto)
select_flex,3,16,12.25,3.25,0.2653061224489796,152.39489798589614,5,1000000000.0,304.7897959717923,0.5,-1.0,0.0,0.0,0.0,249.65857142857143,0.2099,-471.6531681753216,-444.06049746813216,0.0,0.0,0.0,248.28285714285715,0.1834,-539.8037077426391,-510.84976258222474,-539.8037077426391,-510.84976258222474,0.0,<0.3 (WR muy alto)
growth,2,31,69.0,42.25,0.6123188405797102,612.5547179235975,5,150.0,1000000000.0,0.0,-1.0,645.7911176339783,0.24,0.4457142857142857,18.908571428571427,0.3915,408.2432249136718,5040.886523503549,497.57142857142856,0.1857142857142857,0.3514285714285714,19.824285714285715,0.39775,263.7562180120319,3116.9422427361446,263.7562180120319,3116.9422427361446,0.1857142857142857,0.6-1
select_flex,3,16,74.25,11.5,0.1548821548821548,279.3598621200401,3,450.0,1000000000.0,0.25,-1.0,0.0,0.0,0.0,250.0,0.2099,-471.6531681753216,-443.49477007530237,0.0,0.0,0.0,250.0,0.1834,-539.8037077426391,-507.5766207132278,-539.8037077426391,-507.5766207132278,0.0,<0.3 (WR muy alto)
growth,2,16,6.75,1.0,0.1481481481481481,344.1039680862943,8,1000000000.0,1000000000.0,0.5,-1.0,0.0,0.0,0.0,246.83,0.3891,-239.01310717039323,-242.54541540264606,0.0,0.0,0.0,247.5257142857143,0.43365,-214.45866482186096,-217.02009244355875,-239.01310717039323,-242.54541540264606,0.0,<0.3 (WR muy alto)
select_flex,2,31,17.5,2.0,0.1142857142857142,497.9789233529388,3,1000000000.0,995.9578467058776,0.5,-1.0,0.0,0.0,0.0,247.93571428571428,0.3128,-316.49616368286445,-299.9109520220101,0.0,0.0,0.0,247.58285714285716,0.31945,-309.90765377993426,-294.0578680141812,-316.49616368286445,-299.9109520220101,0.0,<0.3 (WR muy alto)
growth,2,16,22.75,39.0,1.7142857142857142,380.1249079752544,2,225.0,760.2498159505087,0.25,1000.0,219.8571428571429,0.1114285714285714,0.1614285714285714,250.0,0.3891,-19.155964313250365,-19.194047741308516,501.4285714285714,0.2028571428571428,0.3485714285714286,250.0,0.43365,286.9699066067105,287.54042331964627,-19.155964313250365,-19.194047741308516,0.1114285714285714,1-2
select_flex,2,16,11.75,18.5,1.574468085106383,138.81346517395446,1,225.0,1000000000.0,0.1,-1.0,126.35968342309693,0.27,0.4571428571428571,250.0,0.306,-197.169728341609,-185.3984012764383,133.93462158482143,0.2685714285714285,0.4557142857142857,250.0,0.4259,-98.51431008928049,-92.63285874066672,-197.169728341609,-185.3984012764383,0.2685714285714285,1-2
growth,1,1,12.25,21.75,1.7755102040816326,49.27260713048838,8,450.0,98.54521426097676,0.0,-1.0,0.0,0.0,0.0,127.19428571428573,0.4027,-230.94114725602185,-452.2125344222437,0.0,0.0,0.0,82.85571428571428,0.39055,-238.12572013826653,-711.3647484697491,-238.12572013826653,-711.3647484697491,0.0,1-2
select_flex,1,1,95.5,17.25,0.1806282722513089,622.1537929242342,1,150.0,622.1537929242342,0.0,-1.0,0.0,0.0,0.0,80.50857142857143,0.3276,-302.1978021978022,-773.0682218761574,0.0,0.0,0.0,61.94,0.29715,-333.1650681474003,-1050.2576579077418,-333.1650681474003,-1050.2576579077418,0.0,<0.3 (WR muy alto)
growth,1,1,6.75,1.75,0.2592592592592592,56.23085390780117,8,450.0,112.46170781560234,0.1,2500.0,0.0,0.0,0.0,250.0,0.4027,-230.94114725602185,-231.40027478535788,0.0,0.0,0.0,250.0,0.39055,-238.12572013826653,-238.59913111269648,-238.12572013826653,-238.59913111269648,0.0,<0.3 (WR muy alto)
select_flex,2,16,40.5,7.75,0.191358024691358,72.85223422651076,2,150.0,145.70446845302152,0.0,-1.0,0.0,0.0,0.0,250.0,0.306,-323.5294117647059,-304.2142230026339,0.0,0.0,0.0,250.0,0.4259,-232.4489316741019,-218.57138351445403,-323.5294117647059,-304.2142230026339,0.0,<0.3 (WR muy alto)
growth,2,31,11.5,3.0,0.2608695652173913,580.3383584778023,5,450.0,1000000000.0,0.5,2500.0,0.0,0.0,0.0,248.9442857142857,0.3915,-237.5478927203065,-239.02349696175406,0.0,0.0,0.0,248.24571428571429,0.39775,-233.8152105593966,-235.925702386871,-237.5478927203065,-239.02349696175406,0.0,<0.3 (WR muy alto)
select_flex,3,16,88.75,211.25,2.380281690140845,52.92027522690595,2,225.0,105.8405504538119,0.25,-1.0,0.0,0.0,0.0,250.0,0.2099,-471.6531681753216,-443.49477007530237,0.0,0.0,0.0,250.0,0.1834,-539.8037077426391,-507.5766207132278,-539.8037077426391,-507.5766207132278,0.0,2-3.5
growth,2,16,21.75,82.5,3.793103448275862,196.77928067275155,1,450.0,393.5585613455031,0.0,-1.0,462.8571428571428,0.1842857142857142,0.3171428571428571,44.26714285714286,0.3891,223.8440356867496,1232.5151510797712,694.1019342857143,0.2528571428571428,0.4628571428571428,48.14857142857143,0.43365,479.6432694638533,2434.51322821614,223.8440356867496,1232.5151510797712,0.1842857142857142,>3.5 (WR bajo)
select_flex,0,1,93.5,23.0,0.2459893048128342,45.48466765357644,3,900.0,45.48466765357644,0.0,-1.0,0.0,0.0,0.0,250.0,0.2908,-340.4401650618982,-320.11537908805354,0.0,0.0,0.0,250.0,0.31655,-312.74680145316694,-294.07535062014205,-340.4401650618982,-320.11537908805354,0.0,<0.3 (WR muy alto)
growth,2,16,24.25,18.25,0.7525773195876289,77.71026249529477,2,900.0,155.42052499058954,0.25,2500.0,0.0,0.0,0.0,250.0,0.3891,-239.01310717039323,-239.48828233375386,0.0,0.0,0.0,250.0,0.43365,-214.45866482186096,-214.8850239964571,-239.01310717039323,-239.48828233375386,0.0,0.6-1
select_flex,2,16,25.5,70.0,2.7450980392156863,260.07452939093776,8,450.0,1000000000.0,0.1,-1.0,406.5652183978675,0.3428571428571428,0.4642857142857143,250.0,0.306,83.0358066331616,78.0784450431221,383.6666984526488,0.3485714285714286,0.4685714285714286,250.0,0.4259,151.2177667785469,142.18984040370827,83.0358066331616,78.0784450431221,0.3428571428571428,2-3.5
growth,0,1,28.25,94.25,3.336283185840708,775.4118917329239,5,900.0,1550.8237834658478,0.0,2500.0,277.7142857142857,0.09,0.1742857142857143,27.43142857142857,0.37535,29.94553654684202,260.8331348441108,408.8571428571428,0.1214285714285714,0.2614285714285714,30.965714285714284,0.394,172.816533720087,1341.4079269657373,29.94553654684202,260.8331348441108,0.09,2-3.5
select_flex,3,16,73.5,336.5,4.578231292517007,1040.790699707396,2,1000000000.0,2081.581399414792,0.5,-1.0,539.7272514562759,0.1528571428571428,0.2928571428571428,249.65857142857143,0.2099,68.07408328095431,64.09161079819353,347.6226729110537,0.1142857142857142,0.1814285714285714,250.0,0.1834,-192.18103483158532,-180.70754021477427,-192.18103483158532,-180.70754021477427,0.1142857142857142,>3.5 (WR bajo)
growth,0,1,14.75,4.0,0.2711864406779661,118.53470622672285,3,900.0,237.0694124534457,0.1,2500.0,0.0,0.0,0.0,250.0,0.37535,-247.7687491674437,-248.2613311737408,0.0,0.0,0.0,250.0,0.394,-236.04060913705584,-236.50987476158278,-247.7687491674437,-248.2613311737408,0.0,<0.3 (WR muy alto)
select_flex,3,16,8.75,14.5,1.6571428571428573,47.9735171297613,3,150.0,1000000000.0,0.0,-1.0,9.044256501856752,0.0314285714285714,0.0342857142857142,112.86428571428571,0.2099,-462.6089116734648,-890.8270511347546,0.7579285714285714,0.0028571428571428,0.0028571428571428,70.66571428571429,0.1834,-539.0457791712105,-1532.0413019334503,-539.0457791712105,-1532.0413019334503,0.0028571428571428,1-2
growth,2,31,109.0,104.0,0.9541284403669724,675.4090862322536,1,1000000000.0,1000000000.0,0.0,-1.0,790.7142857142857,0.27,0.5214285714285715,19.65142857142857,0.3915,553.1663929939791,6590.473573155337,933.4285714285714,0.2871428571428571,0.5885714285714285,19.525714285714287,0.39775,699.6133608691748,8385.09286977323,553.1663929939791,6590.473573155337,0.27,0.6-1
select_flex,3,16,16.0,4.25,0.265625,307.14393881103626,8,225.0,307.14393881103626,0.0,-1.0,1.2773957142857144,0.0042857142857142,0.0042857142857142,18.04142857142857,0.2099,-470.3757724610359,-3288.8456245640627,2.41632,0.0057142857142857,0.0057142857142857,18.394285714285715,0.1834,-537.387387742639,-3720.9583607238783,-537.387387742639,-3720.9583607238783,0.0042857142857142,<0.3 (WR muy alto)
growth,1,1,93.25,106.75,1.1447721179624666,70.29166491153839,2,1000000000.0,70.29166491153839,0.0,1000.0,0.0,0.0,0.0,250.0,0.4027,-230.94114725602185,-231.40027478535788,0.0,0.0,0.0,250.0,0.39055,-238.12572013826653,-238.59913111269648,-238.12572013826653,-238.59913111269648,0.0,1-2
select_flex,2,16,42.25,107.5,2.544378698224852,786.8626441507985,2,450.0,1573.725288301597,0.0,-1.0,631.4398583802614,0.17,0.3085714285714285,7.261428571428572,0.306,307.9104466155555,3071.6169644847587,1102.4237993771264,0.1885714285714285,0.5114285714285715,7.551428571428572,0.4259,869.9748677030245,8580.094300727582,307.9104466155555,3071.6169644847587,0.17,2-3.5
growth,3,16,7.25,14.25,1.9655172413793105,232.20439777971524,1,1000000000.0,1000000000.0,0.1,-1.0,25.071428571428573,0.0157142857142857,0.0185714285714285,250.0,0.3558,-236.31137075403515,-236.78117467203523,0.0,0.0,0.0,250.0,0.36055,-257.9392594647067,-258.45206117338404,-257.9392594647067,-258.45206117338404,0.0,1-2
select_flex,0,1,12.0,2.75,0.2291666666666666,244.1778012412239,8,450.0,244.1778012412239,0.1,-1.0,0.0,0.0,0.0,250.0,0.2908,-340.4401650618982,-320.11537908805354,0.0,0.0,0.0,250.0,0.31655,-312.74680145316694,-294.07535062014205,-340.4401650618982,-320.11537908805354,0.0,<0.3 (WR muy alto)
growth,3,16,92.75,19.0,0.2048517520215633,67.6957714956203,5,450.0,67.6957714956203,0.0,-1.0,0.0,0.0,0.0,250.0,0.3558,-261.38279932546374,-261.9024470378404,0.0,0.0,0.0,250.0,0.36055,-257.9392594647067,-258.45206117338404,-261.38279932546374,-261.9024470378404,0.0,<0.3 (WR muy alto)
select_flex,1,1,18.5,8.5,0.4594594594594595,282.18317921785746,8,450.0,282.18317921785746,0.5,-1.0,44.762991323079135,0.0871428571428571,0.0985714285714285,248.28714285714287,0.3276,-257.4348108747231,-243.6226234746657,9.938590714285716,0.0257142857142857,0.0271428571428571,247.9442857142857,0.29715,-323.2264774331145,-306.2787083180763,-323.2264774331145,-306.2787083180763,0.0257142857142857,0.3-0.6 (WR alto)
growth,2,31,26.5,87.75,3.311320754716981,257.0203818399644,3,450.0,257.0203818399644,0.0,1000.0,547.7142857142857,0.2271428571428571,0.3728571428571428,37.74,0.3915,310.1663929939792,1991.8942669338112,730.9285714285714,0.27,0.4857142857142857,41.79,0.39775,497.1133608691748,2893.7991900908305,310.1663929939792,1991.8942669338112,0.2271428571428571,2-3.5
select_flex,2,31,13.25,12.25,0.9245283018867924,746.9689454630184,1,900.0,746.9689454630184,0.0,-1.0,352.83241831446816,0.3471428571428571,0.5,19.505714285714287,0.3128,36.33625463160371,244.14242846861026,192.37561945342972,0.2385714285714285,0.3142857142857143,17.54,0.31945,-117.53203432650452,-833.3728939301952,-117.53203432650452,-833.3728939301952,0.2385714285714285,0.6-1
growth,1,1,12.0,39.75,3.3125,74.30986425059805,2,900.0,74.30986425059805,0.1,-1.0,92.57142857142856,0.0628571428571428,0.0685714285714285,250.0,0.4027,-138.3697186845933,-138.6448075885388,52.07142857142857,0.0342857142857142,0.0385714285714285,250.0,0.39055,-186.05429156683795,-186.42418081448574,-186.05429156683795,-186.42418081448574,0.0342857142857142,2-3.5
select_flex,1,1,75.0,7.75,0.1033333333333333,679.0119461704663,8,450.0,1000000000.0,0.1,-1.0,0.0,0.0,0.0,250.0,0.3276,-302.1978021978022,-284.1561423650976,0.0,0.0,0.0,250.0,0.29715,-333.1650681474003,-313.2746163177047,-333.1650681474003,-313.2746163177047,0.0,<0.3 (WR muy alto)
growth,1,1,100.25,25.25,0.2518703241895262,223.1790220504555,2,450.0,446.358044100911,0.1,1000.0,0.0,0.0,0.0,250.0,0.4027,-230.94114725602185,-231.40027478535788,0.0,0.0,0.0,250.0,0.39055,-238.12572013826653,-238.59913111269648,-238.12572013826653,-238.59913111269648,0.0,<0.3 (WR muy alto)
select_flex,2,31,61.25,19.5,0.3183673469387755,236.2503629369887,8,225.0,472.5007258739774,0.5,-1.0,269.98935408638783,0.4042857142857143,0.73,250.0,0.3128,-46.50680959647661,-43.7302836504183,209.6303043501548,0.34,0.5528571428571428,250.0,0.31945,-100.27734942977948,-94.29064200113592,-100.27734942977948,-94.29064200113592,0.34,0.3-0.6 (WR alto)
