tipo,size,fr,R,S,rr,K,G,L,reserva,ev,p_cobra,n_ret,quiebra,dias,sd
select_flex,50,0.1,200.0,20,0.5,3,300.0,400.0,500,8.292273749999998,0.0245,0.0265,0.9695,22.901,57.91891953681616
select_flex,50,0.1,200.0,20,0.5,3,300.0,1000000000.0,0,8.146115999999997,0.024,0.026,0.979,20.738,57.53126688796748
select_flex,50,0.1,200.0,20,0.5,3,300.0,1000000000.0,500,8.146115999999997,0.024,0.026,0.979,20.738,57.53126688796748
select_flex,50,0.1,200.0,20,0.5,3,600.0,200.0,0,11.19156975,0.0375,0.04,0.9805,29.9285,60.39457490047023
select_flex,50,0.1,200.0,20,0.5,3,600.0,200.0,500,11.19156975,0.0375,0.04,0.9805,29.9285,60.39457490047023
select_flex,50,0.1,200.0,20,0.5,3,600.0,400.0,0,8.292273749999998,0.0245,0.0265,0.9695,22.901,57.91891953681616
select_flex,50,0.1,200.0,20,0.5,3,600.0,400.0,500,8.292273749999998,0.0245,0.0265,0.9695,22.901,57.91891953681616
select_flex,50,0.1,200.0,20,0.5,3,600.0,1000000000.0,0,8.146115999999997,0.024,0.026,0.979,20.738,57.53126688796748
select_flex,50,0.1,200.0,20,0.5,3,600.0,1000000000.0,500,8.146115999999997,0.024,0.026,0.979,20.738,57.53126688796748
select_flex,50,0.1,200.0,20,0.5,3,1000000000.0,200.0,0,11.19156975,0.0375,0.04,0.9805,29.9285,60.39457490047023
select_flex,50,0.1,200.0,20,0.5,3,1000000000.0,200.0,500,11.19156975,0.0375,0.04,0.9805,29.9285,60.39457490047023
select_flex,50,0.1,200.0,20,0.5,3,1000000000.0,400.0,0,8.292273749999998,0.0245,0.0265,0.9695,22.901,57.91891953681616
select_flex,50,0.1,200.0,20,0.5,3,1000000000.0,400.0,500,8.292273749999998,0.0245,0.0265,0.9695,22.901,57.91891953681616
select_flex,50,0.1,200.0,20,0.5,3,1000000000.0,1000000000.0,0,8.146115999999997,0.024,0.026,0.979,20.738,57.53126688796748
select_flex,50,0.1,200.0,20,0.5,3,1000000000.0,1000000000.0,500,8.146115999999997,0.024,0.026,0.979,20.738,57.53126688796748
select_flex,50,0.1,200.0,20,1.0,1,150.0,200.0,0,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,150.0,200.0,500,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,150.0,400.0,0,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,150.0,400.0,500,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,150.0,1000000000.0,0,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,150.0,1000000000.0,500,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,300.0,200.0,0,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,300.0,200.0,500,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,300.0,400.0,0,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,300.0,400.0,500,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,300.0,1000000000.0,0,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,300.0,1000000000.0,500,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,600.0,200.0,0,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,600.0,200.0,500,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,600.0,400.0,0,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,600.0,400.0,500,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,600.0,1000000000.0,0,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,600.0,1000000000.0,500,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,1000000000.0,200.0,0,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,1000000000.0,200.0,500,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,1000000000.0,400.0,0,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,1000000000.0,400.0,500,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,1000000000.0,1000000000.0,0,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,1,1000000000.0,1000000000.0,500,0.0,0.0,0.0,0.865,64.3695,0.0
select_flex,50,0.1,200.0,20,1.0,2,150.0,200.0,0,139.3271710963191,0.272,0.41,0.9365,48.9945,297.98448156706314
select_flex,50,0.1,200.0,20,1.0,2,150.0,200.0,500,139.3271710963191,0.272,0.41,0.9365,48.9945,297.98448156706314
select_flex,50,0.1,200.0,20,1.0,2,150.0,400.0,0,122.03521914446415,0.2385,0.3365,0.962,36.1285,278.92340413465143
select_flex,50,0.1,200.0,20,1.0,2,150.0,400.0,500,122.03521914446415,0.2385,0.3365,0.962,36.1285,278.92340413465143
select_flex,50,0.1,200.0,20,1.0,2,150.0,1000000000.0,0,122.03521914446415,0.2385,0.3365,0.962,36.1285,278.92340413465143
select_flex,50,0.1,200.0,20,1.0,2,150.0,1000000000.0,500,122.03521914446415,0.2385,0.3365,0.962,36.1285,278.92340413465143
select_flex,50,0.1,200.0,20,1.0,2,300.0,200.0,0,139.3271710963191,0.272,0.41,0.9365,48.9945,297.98448156706314
select_flex,50,0.1,200.0,20,1.0,2,300.0,200.0,500,139.3271710963191,0.272,0.41,0.9365,48.9945,297.98448156706314
select_flex,50,0.1,200.0,20,1.0,2,300.0,400.0,0,122.03521914446415,0.2385,0.3365,0.962,36.1285,278.92340413465143
select_flex,50,0.1,200.0,20,1.0,2,300.0,400.0,500,122.03521914446415,0.2385,0.3365,0.962,36.1285,278.92340413465143
select_flex,50,0.1,200.0,20,1.0,2,300.0,1000000000.0,0,122.03521914446415,0.2385,0.3365,0.962,36.1285,278.92340413465143
select_flex,50,0.1,200.0,20,1.0,2,300.0,1000000000.0,500,122.03521914446415,0.2385,0.3365,0.962,36.1285,278.92340413465143
select_flex,50,0.1,200.0,20,1.0,2,600.0,200.0,0,139.3271710963191,0.272,0.41,0.9365,48.9945,297.98448156706314
select_flex,50,0.1,200.0,20,1.0,2,600.0,200.0,500,139.3271710963191,0.272,0.41,0.9365,48.9945,297.98448156706314
select_flex,50,0.1,200.0,20,1.0,2,600.0,400.0,0,122.03521914446415,0.2385,0.3365,0.962,36.1285,278.92340413465143
select_flex,50,0.1,200.0,20,1.0,2,600.0,400.0,500,122.03521914446415,0.2385,0.3365,0.962,36.1285,278.92340413465143
select_flex,50,0.1,200.0,20,1.0,2,600.0,1000000000.0,0,122.03521914446415,0.2385,0.3365,0.962,36.1285,278.92340413465143
select_flex,50,0.1,200.0,20,1.0,2,600.0,1000000000.0,500,122.03521914446415,0.2385,0.3365,0.962,36.1285,278.92340413465143
select_flex,50,0.1,200.0,20,1.0,2,1000000000.0,200.0,0,139.3271710963191,0.272,0.41,0.9365,48.9945,297.98448156706314
select_flex,50,0.1,200.0,20,1.0,2,1000000000.0,200.0,500,139.3271710963191,0.272,0.41,0.9365,48.9945,297.98448156706314
select_flex,50,0.1,200.0,20,1.0,2,1000000000.0,400.0,0,122.03521914446415,0.2385,0.3365,0.962,36.1285,278.92340413465143
select_flex,50,0.1,200.0,20,1.0,2,1000000000.0,400.0,500,122.03521914446415,0.2385,0.3365,0.962,36.1285,278.92340413465143
select_flex,50,0.1,200.0,20,1.0,2,1000000000.0,1000000000.0,0,122.03521914446415,0.2385,0.3365,0.962,36.1285,278.92340413465143
select_flex,50,0.1,200.0,20,1.0,2,1000000000.0,1000000000.0,500,122.03521914446415,0.2385,0.3365,0.962,36.1285,278.92340413465143
select_flex,50,0.1,200.0,20,1.0,3,150.0,200.0,0,141.26316308187492,0.266,0.4035,0.9565,42.518,302.7193757778197
select_flex,50,0.1,200.0,20,1.0,3,150.0,200.0,500,141.26316308187492,0.266,0.4035,0.9565,42.518,302.7193757778197
select_flex,50,0.1,200.0,20,1.0,3,150.0,400.0,0,110.88938958010058,0.2105,0.291,0.976,29.043,279.88841683587805
select_flex,50,0.1,200.0,20,1.0,3,150.0,400.0,500,110.88938958010058,0.2105,0.291,0.976,29.043,279.88841683587805
select_flex,50,0.1,200.0,20,1.0,3,150.0,1000000000.0,0,110.17351867938929,0.2085,0.288,0.9545,29.0425,279.93019561003075
select_flex,50,0.1,200.0,20,1.0,3,150.0,1000000000.0,500,110.17351867938929,0.2085,0.288,0.9545,29.0425,279.93019561003075
select_flex,50,0.1,200.0,20,1.0,3,300.0,200.0,0,83.86183854791865,0.152,0.1925,0.95,40.044,254.9439631760396
select_flex,50,0.1,200.0,20,1.0,3,300.0,200.0,500,83.86183854791865,0.152,0.1925,0.95,40.044,254.9439631760396
select_flex,50,0.1,200.0,20,1.0,3,300.0,400.0,0,65.41586516300096,0.1205,0.1385,0.978,27.448,219.83977180970953
select_flex,50,0.1,200.0,20,1.0,3,300.0,400.0,500,65.41586516300096,0.1205,0.1385,0.978,27.448,219.83977180970953
select_flex,50,0.1,200.0,20,1.0,3,300.0,1000000000.0,0,61.5976841785842,0.11,0.125,0.952,28.0205,216.2550068984808
select_flex,50,0.1,200.0,20,1.0,3,300.0,1000000000.0,500,61.5976841785842,0.11,0.125,0.952,28.0205,216.2550068984808
select_flex,50,0.1,200.0,20,1.0,3,600.0,200.0,0,83.86183854791865,0.152,0.1925,0.95,40.044,254.9439631760396
select_flex,50,0.1,200.0,20,1.0,3,600.0,200.0,500,83.86183854791865,0.152,0.1925,0.95,40.044,254.9439631760396
select_flex,50,0.1,200.0,20,1.0,3,600.0,400.0,0,65.41586516300096,0.1205,0.1385,0.978,27.448,219.83977180970953
select_flex,50,0.1,200.0,20,1.0,3,600.0,400.0,500,65.41586516300096,0.1205,0.1385,0.978,27.448,219.83977180970953
select_flex,50,0.1,200.0,20,1.0,3,600.0,1000000000.0,0,61.5976841785842,0.11,0.125,0.952,28.0205,216.2550068984808
select_flex,50,0.1,200.0,20,1.0,3,600.0,1000000000.0,500,61.5976841785842,0.11,0.125,0.952,28.0205,216.2550068984808
select_flex,50,0.1,200.0,20,1.0,3,1000000000.0,200.0,0,83.86183854791865,0.152,0.1925,0.95,40.044,254.9439631760396
select_flex,50,0.1,200.0,20,1.0,3,1000000000.0,200.0,500,83.86183854791865,0.152,0.1925,0.95,40.044,254.9439631760396
select_flex,50,0.1,200.0,20,1.0,3,1000000000.0,400.0,0,65.41586516300096,0.1205,0.1385,0.978,27.448,219.83977180970953
select_flex,50,0.1,200.0,20,1.0,3,1000000000.0,400.0,500,65.41586516300096,0.1205,0.1385,0.978,27.448,219.83977180970953
select_flex,50,0.1,200.0,20,1.0,3,1000000000.0,1000000000.0,0,61.5976841785842,0.11,0.125,0.952,28.0205,216.2550068984808
select_flex,50,0.1,200.0,20,1.0,3,1000000000.0,1000000000.0,500,61.5976841785842,0.11,0.125,0.952,28.0205,216.2550068984808
select_flex,50,0.1,200.0,20,2.0,1,150.0,200.0,0,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,150.0,200.0,500,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,150.0,400.0,0,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,150.0,400.0,500,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,150.0,1000000000.0,0,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,150.0,1000000000.0,500,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,300.0,200.0,0,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,300.0,200.0,500,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,300.0,400.0,0,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,300.0,400.0,500,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,300.0,1000000000.0,0,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,300.0,1000000000.0,500,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,600.0,200.0,0,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,600.0,200.0,500,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,600.0,400.0,0,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,600.0,400.0,500,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,600.0,1000000000.0,0,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,600.0,1000000000.0,500,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,1000000000.0,200.0,0,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,1000000000.0,200.0,500,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,1000000000.0,400.0,0,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,1000000000.0,400.0,500,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,1000000000.0,1000000000.0,0,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,1,1000000000.0,1000000000.0,500,495.76169159153466,0.5475,1.332,0.9425,50.6915,706.1004782416072
select_flex,50,0.1,200.0,20,2.0,2,150.0,200.0,0,496.5802641662021,0.5475,1.334,0.9445,50.468,707.1214380658421
select_flex,50,0.1,200.0,20,2.0,2,150.0,200.0,500,496.5802641662021,0.5475,1.334,0.9445,50.468,707.1214380658421
select_flex,50,0.1,200.0,20,2.0,2,150.0,400.0,0,452.3642380877965,0.51,1.024,0.9805,32.3105,710.127932650453
select_flex,50,0.1,200.0,20,2.0,2,150.0,400.0,500,452.3642380877965,0.51,1.024,0.9805,32.3105,710.127932650453
select_flex,50,0.1,200.0,20,2.0,2,150.0,1000000000.0,0,452.3642380877965,0.51,1.024,0.9805,32.3105,710.127932650453
select_flex,50,0.1,200.0,20,2.0,2,150.0,1000000000.0,500,452.3642380877965,0.51,1.024,0.9805,32.3105,710.127932650453
select_flex,50,0.1,200.0,20,2.0,2,300.0,200.0,0,495.6313099318271,0.5485,1.332,0.9455,50.3515,702.3988079867302
select_flex,50,0.1,200.0,20,2.0,2,300.0,200.0,500,495.6313099318271,0.5485,1.332,0.9455,50.3515,702.3988079867302
select_flex,50,0.1,200.0,20,2.0,2,300.0,400.0,0,450.06336419382865,0.5095,1.016,0.9825,32.105,709.4448161832453
select_flex,50,0.1,200.0,20,2.0,2,300.0,400.0,500,450.06336419382865,0.5095,1.016,0.9825,32.105,709.4448161832453
select_flex,50,0.1,200.0,20,2.0,2,300.0,1000000000.0,0,450.06336419382865,0.5095,1.016,0.9825,32.105,709.4448161832453
select_flex,50,0.1,200.0,20,2.0,2,300.0,1000000000.0,500,450.06336419382865,0.5095,1.016,0.9825,32.105,709.4448161832453
select_flex,50,0.1,200.0,20,2.0,2,600.0,200.0,0,331.5830760419918,0.355,0.514,0.964,44.3795,642.9318807157473
select_flex,50,0.1,200.0,20,2.0,2,600.0,200.0,500,331.5830760419918,0.355,0.514,0.964,44.3795,642.9318807157473
select_flex,50,0.1,200.0,20,2.0,2,600.0,400.0,0,255.89967410036806,0.259,0.334,0.972,31.9655,587.3196185270962
select_flex,50,0.1,200.0,20,2.0,2,600.0,400.0,500,255.89967410036806,0.259,0.334,0.972,31.9655,587.3196185270962
select_flex,50,0.1,200.0,20,2.0,2,600.0,1000000000.0,0,255.89967410036806,0.259,0.334,0.972,31.9655,587.3196185270962
select_flex,50,0.1,200.0,20,2.0,2,600.0,1000000000.0,500,255.89967410036806,0.259,0.334,0.972,31.9655,587.3196185270962
select_flex,50,0.1,200.0,20,2.0,2,1000000000.0,200.0,0,331.5830760419918,0.355,0.514,0.964,44.3795,642.9318807157473
select_flex,50,0.1,200.0,20,2.0,2,1000000000.0,200.0,500,331.5830760419918,0.355,0.514,0.964,44.3795,642.9318807157473
select_flex,50,0.1,200.0,20,2.0,2,1000000000.0,400.0,0,255.89967410036806,0.259,0.334,0.972,31.9655,587.3196185270962
select_flex,50,0.1,200.0,20,2.0,2,1000000000.0,400.0,500,255.89967410036806,0.259,0.334,0.972,31.9655,587.3196185270962
select_flex,50,0.1,200.0,20,2.0,2,1000000000.0,1000000000.0,0,255.89967410036806,0.259,0.334,0.972,31.9655,587.3196185270962
select_flex,50,0.1,200.0,20,2.0,2,1000000000.0,1000000000.0,500,255.89967410036806,0.259,0.334,0.972,31.9655,587.3196185270962
select_flex,50,0.1,200.0,20,2.0,3,150.0,200.0,0,496.5802641662021,0.5475,1.334,0.9445,50.468,707.1214380658421
select_flex,50,0.1,200.0,20,2.0,3,150.0,200.0,500,496.5802641662021,0.5475,1.334,0.9445,50.468,707.1214380658421
select_flex,50,0.1,200.0,20,2.0,3,150.0,400.0,0,450.35069428113684,0.496,1.022,0.985,27.9945,704.0721593809649
select_flex,50,0.1,200.0,20,2.0,3,150.0,400.0,500,450.35069428113684,0.496,1.022,0.985,27.9945,704.0721593809649
select_flex,50,0.1,200.0,20,2.0,3,150.0,1000000000.0,0,421.16544053914237,0.4775,0.904,0.9825,24.061,672.8251223509636
select_flex,50,0.1,200.0,20,2.0,3,150.0,1000000000.0,500,421.16544053914237,0.4775,0.904,0.9825,24.061,672.8251223509636
select_flex,50,0.1,200.0,20,2.0,3,300.0,200.0,0,495.9988751036604,0.552,1.337,0.9455,50.328,698.77497905727
select_flex,50,0.1,200.0,20,2.0,3,300.0,200.0,500,495.9988751036604,0.552,1.337,0.9455,50.328,698.77497905727
select_flex,50,0.1,200.0,20,2.0,3,300.0,400.0,0,450.8072533914885,0.499,1.0245,0.9855,27.9855,699.3959126460816
select_flex,50,0.1,200.0,20,2.0,3,300.0,400.0,500,450.8072533914885,0.499,1.0245,0.9855,27.9855,699.3959126460816
select_flex,50,0.1,200.0,20,2.0,3,300.0,1000000000.0,0,420.7121617389246,0.478,0.9015,0.982,24.1045,675.5176686419599
select_flex,50,0.1,200.0,20,2.0,3,300.0,1000000000.0,500,420.7121617389246,0.478,0.9015,0.982,24.1045,675.5176686419599
select_flex,50,0.1,200.0,20,2.0,3,600.0,200.0,0,425.3781246417179,0.435,0.756,0.9785,38.7895,742.5222993220871
select_flex,50,0.1,200.0,20,2.0,3,600.0,200.0,500,425.3781246417179,0.435,0.756,0.9785,38.7895,742.5222993220871
select_flex,50,0.1,200.0,20,2.0,3,600.0,400.0,0,383.81948571653834,0.406,0.6585,0.9875,24.662,734.6843030518974
select_flex,50,0.1,200.0,20,2.0,3,600.0,400.0,500,383.81948571653834,0.406,0.6585,0.9875,24.662,734.6843030518974
select_flex,50,0.1,200.0,20,2.0,3,600.0,1000000000.0,0,348.4749591965523,0.3735,0.5655,0.9815,22.2815,706.782322096883
select_flex,50,0.1,200.0,20,2.0,3,600.0,1000000000.0,500,348.4749591965523,0.3735,0.5655,0.9815,22.2815,706.782322096883
select_flex,50,0.1,200.0,20,2.0,3,1000000000.0,200.0,0,394.6965217315417,0.4005,0.678,0.975,37.3965,720.1544127371128
select_flex,50,0.1,200.0,20,2.0,3,1000000000.0,200.0,500,394.6965217315417,0.4005,0.678,0.975,37.3965,720.1544127371128
select_flex,50,0.1,200.0,20,2.0,3,1000000000.0,400.0,0,384.17654088478,0.3865,0.641,0.986,24.5355,714.7304555173152
select_flex,50,0.1,200.0,20,2.0,3,1000000000.0,400.0,500,384.17654088478,0.3865,0.641,0.986,24.5355,714.7304555173152
select_flex,50,0.1,200.0,20,2.0,3,1000000000.0,1000000000.0,0,372.1437020889693,0.3605,0.5755,0.9815,22.5,728.4428048785127
select_flex,50,0.1,200.0,20,2.0,3,1000000000.0,1000000000.0,500,372.1437020889693,0.3605,0.5755,0.9815,22.5,728.4428048785127
select_flex,50,0.1,200.0,20,3.0,1,150.0,200.0,0,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,150.0,200.0,500,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,150.0,400.0,0,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,150.0,400.0,500,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,150.0,1000000000.0,0,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,150.0,1000000000.0,500,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,300.0,200.0,0,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,300.0,200.0,500,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,300.0,400.0,0,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,300.0,400.0,500,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,300.0,1000000000.0,0,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,300.0,1000000000.0,500,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,600.0,200.0,0,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,600.0,200.0,500,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,600.0,400.0,0,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,600.0,400.0,500,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,600.0,1000000000.0,0,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,600.0,1000000000.0,500,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,1000000000.0,200.0,0,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,1000000000.0,200.0,500,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,1000000000.0,400.0,0,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,1000000000.0,400.0,500,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,1000000000.0,1000000000.0,0,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,1,1000000000.0,1000000000.0,500,596.204322065168,0.5505,1.1375,0.9815,40.0445,868.5343054101154
select_flex,50,0.1,200.0,20,3.0,2,150.0,200.0,0,594.9579611745847,0.55,1.137,0.98,40.006,865.1304495616628
select_flex,50,0.1,200.0,20,3.0,2,150.0,200.0,500,594.9579611745847,0.55,1.137,0.98,40.006,865.1304495616628
select_flex,50,0.1,200.0,20,3.0,2,150.0,400.0,0,613.4647857809407,0.569,1.173,0.9935,23.5585,920.125997535397
select_flex,50,0.1,200.0,20,3.0,2,150.0,400.0,500,613.4647857809407,0.569,1.173,0.9935,23.5585,920.125997535397
select_flex,50,0.1,200.0,20,3.0,2,150.0,1000000000.0,0,613.4647857809407,0.569,1.173,0.9935,23.5585,920.125997535397
select_flex,50,0.1,200.0,20,3.0,2,150.0,1000000000.0,500,613.4647857809407,0.569,1.173,0.9935,23.5585,920.125997535397
select_flex,50,0.1,200.0,20,3.0,2,300.0,200.0,0,598.7786399517407,0.551,1.1435,0.9785,40.186,866.5364578247722
select_flex,50,0.1,200.0,20,3.0,2,300.0,200.0,500,598.7786399517407,0.551,1.1435,0.9785,40.186,866.5364578247722
select_flex,50,0.1,200.0,20,3.0,2,300.0,400.0,0,609.8400382664628,0.5695,1.168,0.9935,23.5435,914.6842157571206
select_flex,50,0.1,200.0,20,3.0,2,300.0,400.0,500,609.8400382664628,0.5695,1.168,0.9935,23.5435,914.6842157571206
select_flex,50,0.1,200.0,20,3.0,2,300.0,1000000000.0,0,609.8400382664628,0.5695,1.168,0.9935,23.5435,914.6842157571206
select_flex,50,0.1,200.0,20,3.0,2,300.0,1000000000.0,500,609.8400382664628,0.5695,1.168,0.9935,23.5435,914.6842157571206
select_flex,50,0.1,200.0,20,3.0,2,600.0,200.0,0,574.3631629249021,0.5025,0.957,0.989,35.6775,927.8056804359153
select_flex,50,0.1,200.0,20,3.0,2,600.0,200.0,500,574.3631629249021,0.5025,0.957,0.989,35.6775,927.8056804359153
select_flex,50,0.1,200.0,20,3.0,2,600.0,400.0,0,560.9983367235009,0.5195,1.012,0.992,22.2245,857.8404932180171
select_flex,50,0.1,200.0,20,3.0,2,600.0,400.0,500,560.9983367235009,0.5195,1.012,0.992,22.2245,857.8404932180171
select_flex,50,0.1,200.0,20,3.0,2,600.0,1000000000.0,0,560.9983367235009,0.5195,1.012,0.992,22.2245,857.8404932180171
select_flex,50,0.1,200.0,20,3.0,2,600.0,1000000000.0,500,560.9983367235009,0.5195,1.012,0.992,22.2245,857.8404932180171
select_flex,50,0.1,200.0,20,3.0,2,1000000000.0,200.0,0,574.3631629249021,0.5025,0.957,0.989,35.6775,927.8056804359153
select_flex,50,0.1,200.0,20,3.0,2,1000000000.0,200.0,500,574.3631629249021,0.5025,0.957,0.989,35.6775,927.8056804359153
select_flex,50,0.1,200.0,20,3.0,2,1000000000.0,400.0,0,560.9983367235009,0.5195,1.012,0.992,22.2245,857.8404932180171
select_flex,50,0.1,200.0,20,3.0,2,1000000000.0,400.0,500,560.9983367235009,0.5195,1.012,0.992,22.2245,857.8404932180171
