R,S,rr,K,G,colchon,ev,p_cobra,n_ret,dias,neto_cupo,neto_cupo_año
400,90,2,2,300.0,2500,824.4,0.20733333333333334,0.504,25.329333333333334,590.20206497104,5871.884522794471
400,90,2,2,600.0,-1,792.0,0.258,0.5113333333333333,19.810666666666666,557.8020649710401,7095.476529783725
400,90,2,2,600.0,0,792.0,0.258,0.5113333333333333,19.810666666666666,557.8020649710401,7095.476529783725
400,90,2,2,600.0,500,793.8,0.258,0.512,19.818,559.60206497104,7115.739245771625
400,90,2,2,600.0,1000,799.2,0.258,0.514,19.872,565.0020649710401,7164.881258690726
400,90,2,2,600.0,1500,801.0,0.258,0.5146666666666667,20.016666666666666,566.8020649710401,7135.7595523414875
400,90,2,2,600.0,2500,819.9,0.20933333333333334,0.5026666666666667,25.298666666666666,585.70206497104,5834.177837015209
400,90,2,2,1000000000.0,-1,589.5,0.19533333333333333,0.38266666666666665,28.557333333333332,355.30206497104007,3135.310966454691
400,90,2,2,1000000000.0,0,589.5,0.19533333333333333,0.38266666666666665,28.557333333333332,355.30206497104007,3135.310966454691
400,90,2,2,1000000000.0,500,589.5,0.19533333333333333,0.38266666666666665,28.557333333333332,355.30206497104007,3135.310966454691
400,90,2,2,1000000000.0,1000,589.5,0.19533333333333333,0.38266666666666665,28.557333333333332,355.30206497104007,3135.310966454691
400,90,2,2,1000000000.0,1500,589.5,0.19533333333333333,0.38266666666666665,28.557333333333332,355.30206497104007,3135.310966454691
400,90,2,2,1000000000.0,2500,579.6,0.18933333333333333,0.37533333333333335,28.838,345.4020649710401,3018.2856083189577
400,90,3,1,300.0,-1,844.2,0.2793333333333333,0.538,33.484,610.0020649710401,4590.864901824814
400,90,3,1,300.0,0,844.2,0.2793333333333333,0.538,33.484,610.0020649710401,4590.864901824814
400,90,3,1,300.0,500,844.2,0.2793333333333333,0.538,33.484,610.0020649710401,4590.864901824814
400,90,3,1,300.0,1000,844.2,0.2793333333333333,0.538,33.484,610.0020649710401,4590.864901824814
400,90,3,1,300.0,1500,844.2,0.2793333333333333,0.538,33.484,610.0020649710401,4590.864901824814
400,90,3,1,300.0,2500,817.2,0.22466666666666665,0.5106666666666667,40.02333333333333,583.0020649710401,3670.77172581083
400,90,3,1,600.0,-1,844.2,0.2793333333333333,0.538,33.484,610.0020649710401,4590.864901824814
400,90,3,1,600.0,0,844.2,0.2793333333333333,0.538,33.484,610.0020649710401,4590.864901824814
400,90,3,1,600.0,500,844.2,0.2793333333333333,0.538,33.484,610.0020649710401,4590.864901824814
400,90,3,1,600.0,1000,844.2,0.2793333333333333,0.538,33.484,610.0020649710401,4590.864901824814
400,90,3,1,600.0,1500,844.2,0.2793333333333333,0.538,33.484,610.0020649710401,4590.864901824814
400,90,3,1,600.0,2500,817.2,0.22466666666666665,0.5106666666666667,40.02333333333333,583.0020649710401,3670.77172581083
400,90,3,1,1000000000.0,-1,844.2,0.2793333333333333,0.538,33.484,610.0020649710401,4590.864901824814
400,90,3,1,1000000000.0,0,844.2,0.2793333333333333,0.538,33.484,610.0020649710401,4590.864901824814
400,90,3,1,1000000000.0,500,844.2,0.2793333333333333,0.538,33.484,610.0020649710401,4590.864901824814
400,90,3,1,1000000000.0,1000,844.2,0.2793333333333333,0.538,33.484,610.0020649710401,4590.864901824814
400,90,3,1,1000000000.0,1500,844.2,0.2793333333333333,0.538,33.484,610.0020649710401,4590.864901824814
400,90,3,1,1000000000.0,2500,817.2,0.22466666666666665,0.5106666666666667,40.02333333333333,583.0020649710401,3670.77172581083
400,90,3,2,300.0,-1,812.7,0.2633333333333333,0.512,23.408,578.5020649710401,6227.893043946604
400,90,3,2,300.0,0,812.7,0.2633333333333333,0.512,23.408,578.5020649710401,6227.893043946604
400,90,3,2,300.0,500,812.7,0.2633333333333333,0.512,23.408,578.5020649710401,6227.893043946604
400,90,3,2,300.0,1000,812.7,0.2633333333333333,0.512,23.408,578.5020649710401,6227.893043946604
400,90,3,2,300.0,1500,812.7,0.2633333333333333,0.512,23.408,578.5020649710401,6227.893043946604
400,90,3,2,300.0,2500,783.9,0.218,0.4806666666666667,27.025333333333332,549.70206497104,5125.743267034712
400,90,3,2,600.0,-1,809.1,0.26066666666666666,0.506,23.216666666666665,574.9020649710401,6240.14301677109
400,90,3,2,600.0,0,809.1,0.26066666666666666,0.506,23.216666666666665,574.9020649710401,6240.14301677109
400,90,3,2,600.0,500,809.1,0.26066666666666666,0.506,23.216666666666665,574.9020649710401,6240.14301677109
400,90,3,2,600.0,1000,809.1,0.26066666666666666,0.506,23.216666666666665,574.9020649710401,6240.14301677109
400,90,3,2,600.0,1500,809.1,0.26066666666666666,0.506,23.216666666666665,574.9020649710401,6240.14301677109
400,90,3,2,600.0,2500,784.8,0.216,0.478,26.924666666666667,550.60206497104,5153.331036201083
400,90,3,2,1000000000.0,-1,514.8,0.17666666666666667,0.338,30.245333333333335,280.60206497104,2337.93820664462
400,90,3,2,1000000000.0,0,514.8,0.17666666666666667,0.338,30.245333333333335,280.60206497104,2337.93820664462
400,90,3,2,1000000000.0,500,514.8,0.17666666666666667,0.338,30.245333333333335,280.60206497104,2337.93820664462
400,90,3,2,1000000000.0,1000,514.8,0.17666666666666667,0.338,30.245333333333335,280.60206497104,2337.93820664462
400,90,3,2,1000000000.0,1500,514.8,0.17666666666666667,0.338,30.245333333333335,280.60206497104,2337.93820664462
400,90,3,2,1000000000.0,2500,522.0,0.16866666666666666,0.33866666666666667,31.265333333333334,287.80206497104007,2319.697653611095
600,20,1,1,300.0,-1,125.1,0.07266666666666667,0.092,39.593333333333334,-109.09793502895997,-694.3764849460661
600,20,1,1,300.0,0,125.1,0.07266666666666667,0.092,39.593333333333334,-109.09793502895997,-694.3764849460661
600,20,1,1,300.0,500,125.1,0.07266666666666667,0.092,39.593333333333334,-109.09793502895997,-694.3764849460661
600,20,1,1,300.0,1000,125.1,0.07266666666666667,0.092,39.593333333333334,-109.09793502895997,-694.3764849460661
600,20,1,1,300.0,1500,123.3,0.07266666666666667,0.09133333333333334,39.63,-110.89793502895996,-705.179904801865
600,20,1,1,300.0,2500,61.2,0.034,0.04533333333333334,40.21,-172.99793502895994,-1084.1949671051455
600,20,1,1,600.0,-1,125.1,0.07266666666666667,0.092,39.593333333333334,-109.09793502895997,-694.3764849460661
600,20,1,1,600.0,0,125.1,0.07266666666666667,0.092,39.593333333333334,-109.09793502895997,-694.3764849460661
600,20,1,1,600.0,500,125.1,0.07266666666666667,0.092,39.593333333333334,-109.09793502895997,-694.3764849460661
600,20,1,1,600.0,1000,125.1,0.07266666666666667,0.092,39.593333333333334,-109.09793502895997,-694.3764849460661
600,20,1,1,600.0,1500,123.3,0.07266666666666667,0.09133333333333334,39.63,-110.89793502895996,-705.179904801865
600,20,1,1,600.0,2500,61.2,0.034,0.04533333333333334,40.21,-172.99793502895994,-1084.1949671051455
600,20,1,1,1000000000.0,-1,125.1,0.07266666666666667,0.092,39.593333333333334,-109.09793502895997,-694.3764849460661
600,20,1,1,1000000000.0,0,125.1,0.07266666666666667,0.092,39.593333333333334,-109.09793502895997,-694.3764849460661
600,20,1,1,1000000000.0,500,125.1,0.07266666666666667,0.092,39.593333333333334,-109.09793502895997,-694.3764849460661
600,20,1,1,1000000000.0,1000,125.1,0.07266666666666667,0.092,39.593333333333334,-109.09793502895997,-694.3764849460661
600,20,1,1,1000000000.0,1500,123.3,0.07266666666666667,0.09133333333333334,39.63,-110.89793502895996,-705.179904801865
600,20,1,1,1000000000.0,2500,61.2,0.034,0.04533333333333334,40.21,-172.99793502895994,-1084.1949671051455
600,20,1,2,300.0,-1,155.7,0.09066666666666667,0.114,36.486666666666665,-78.49793502895997,-542.156393951158
600,20,1,2,300.0,0,155.7,0.09066666666666667,0.114,36.486666666666665,-78.49793502895997,-542.156393951158
600,20,1,2,300.0,500,155.7,0.09066666666666667,0.114,36.486666666666665,-78.49793502895997,-542.156393951158
600,20,1,2,300.0,1000,155.7,0.09066666666666667,0.114,36.486666666666665,-78.49793502895997,-542.156393951158
600,20,1,2,300.0,1500,155.7,0.09066666666666667,0.114,36.486666666666665,-78.49793502895997,-542.156393951158
600,20,1,2,300.0,2500,85.5,0.046,0.062,37.088,-148.69793502895996,-1010.3505076385329
600,20,1,2,600.0,-1,119.7,0.07733333333333334,0.08866666666666667,46.94133333333333,-114.49793502895996,-614.6710708536452
600,20,1,2,600.0,0,119.7,0.07733333333333334,0.08866666666666667,46.94133333333333,-114.49793502895996,-614.6710708536452
600,20,1,2,600.0,500,119.7,0.07733333333333334,0.08866666666666667,46.94133333333333,-114.49793502895996,-614.6710708536452
600,20,1,2,600.0,1000,119.7,0.07733333333333334,0.08866666666666667,46.94133333333333,-114.49793502895996,-614.6710708536452
600,20,1,2,600.0,1500,119.7,0.07733333333333334,0.08866666666666667,46.94133333333333,-114.49793502895996,-614.6710708536452
600,20,1,2,600.0,2500,89.1,0.058,0.066,47.494,-145.09793502895997,-769.8799769928393
600,20,1,2,1000000000.0,-1,119.7,0.07733333333333334,0.08866666666666667,46.94133333333333,-114.49793502895996,-614.6710708536452
600,20,1,2,1000000000.0,0,119.7,0.07733333333333334,0.08866666666666667,46.94133333333333,-114.49793502895996,-614.6710708536452
600,20,1,2,1000000000.0,500,119.7,0.07733333333333334,0.08866666666666667,46.94133333333333,-114.49793502895996,-614.6710708536452
600,20,1,2,1000000000.0,1000,119.7,0.07733333333333334,0.08866666666666667,46.94133333333333,-114.49793502895996,-614.6710708536452
600,20,1,2,1000000000.0,1500,119.7,0.07733333333333334,0.08866666666666667,46.94133333333333,-114.49793502895996,-614.6710708536452
600,20,1,2,1000000000.0,2500,89.1,0.058,0.066,47.494,-145.09793502895997,-769.8799769928393
600,20,2,1,300.0,-1,319.5,0.152,0.222,12.814,85.30206497104004,1677.5495842595667
600,20,2,1,300.0,0,319.5,0.152,0.222,12.814,85.30206497104004,1677.5495842595667
600,20,2,1,300.0,500,319.5,0.152,0.222,12.814,85.30206497104004,1677.5495842595667
600,20,2,1,300.0,1000,319.5,0.152,0.222,12.814,85.30206497104004,1677.5495842595667
600,20,2,1,300.0,1500,319.5,0.152,0.222,12.814,85.30206497104004,1677.5495842595667
600,20,2,1,300.0,2500,281.7,0.12866666666666668,0.196,13.612,47.50206497104003,879.4093720762626
600,20,2,1,600.0,-1,319.5,0.152,0.222,12.814,85.30206497104004,1677.5495842595667
600,20,2,1,600.0,0,319.5,0.152,0.222,12.814,85.30206497104004,1677.5495842595667
600,20,2,1,600.0,500,319.5,0.152,0.222,12.814,85.30206497104004,1677.5495842595667
600,20,2,1,600.0,1000,319.5,0.152,0.222,12.814,85.30206497104004,1677.5495842595667
600,20,2,1,600.0,1500,319.5,0.152,0.222,12.814,85.30206497104004,1677.5495842595667
600,20,2,1,600.0,2500,281.7,0.12866666666666668,0.196,13.612,47.50206497104003,879.4093720762626
600,20,2,1,1000000000.0,-1,319.5,0.152,0.222,12.814,85.30206497104004,1677.5495842595667
600,20,2,1,1000000000.0,0,319.5,0.152,0.222,12.814,85.30206497104004,1677.5495842595667
600,20,2,1,1000000000.0,500,319.5,0.152,0.222,12.814,85.30206497104004,1677.5495842595667
600,20,2,1,1000000000.0,1000,319.5,0.152,0.222,12.814,85.30206497104004,1677.5495842595667
600,20,2,1,1000000000.0,1500,319.5,0.152,0.222,12.814,85.30206497104004,1677.5495842595667
600,20,2,1,1000000000.0,2500,281.7,0.12866666666666668,0.196,13.612,47.50206497104003,879.4093720762626
600,20,2,2,300.0,-1,340.2,0.16533333333333333,0.23666666666666666,8.470666666666666,106.00206497104003,3153.5322335159085
600,20,2,2,300.0,0,340.2,0.16533333333333333,0.23666666666666666,8.470666666666666,106.00206497104003,3153.5322335159085
600,20,2,2,300.0,500,340.2,0.16533333333333333,0.23666666666666666,8.470666666666666,106.00206497104003,3153.5322335159085
600,20,2,2,300.0,1000,340.2,0.16533333333333333,0.23666666666666666,8.470666666666666,106.00206497104003,3153.5322335159085
600,20,2,2,300.0,1500,340.2,0.16533333333333333,0.23666666666666666,8.470666666666666,106.00206497104003,3153.5322335159085
600,20,2,2,300.0,2500,284.4,0.12866666666666668,0.196,8.81,50.202064971040016,1435.972800533721
600,20,2,2,600.0,-1,341.1,0.166,0.23733333333333334,8.42,106.90206497104006,3199.4442247864718
600,20,2,2,600.0,0,341.1,0.166,0.23733333333333334,8.42,106.90206497104006,3199.4442247864718
600,20,2,2,600.0,500,341.1,0.166,0.23733333333333334,8.42,106.90206497104006,3199.4442247864718
600,20,2,2,600.0,1000,341.1,0.166,0.23733333333333334,8.42,106.90206497104006,3199.4442247864718
600,20,2,2,600.0,1500,341.1,0.166,0.23733333333333334,8.42,106.90206497104006,3199.4442247864718
600,20,2,2,600.0,2500,284.4,0.12933333333333333,0.196,8.741333333333333,50.202064971040016,1447.2529407453574
600,20,2,2,1000000000.0,-1,182.7,0.09733333333333333,0.13133333333333333,11.068666666666667,-51.49793502895997,-1172.4519328402619
600,20,2,2,1000000000.0,0,182.7,0.09733333333333333,0.13133333333333333,11.068666666666667,-51.49793502895997,-1172.4519328402619
600,20,2,2,1000000000.0,500,182.7,0.09733333333333333,0.13133333333333333,11.068666666666667,-51.49793502895997,-1172.4519328402619
600,20,2,2,1000000000.0,1000,182.7,0.09733333333333333,0.13133333333333333,11.068666666666667,-51.49793502895997,-1172.4519328402619
600,20,2,2,1000000000.0,1500,182.7,0.09733333333333333,0.13133333333333333,11.068666666666667,-51.49793502895997,-1172.4519328402619
600,20,2,2,1000000000.0,2500,177.3,0.094,0.12733333333333333,11.081333333333333,-56.89793502895995,-1293.9128529025907
600,20,3,1,300.0,-1,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,1,300.0,0,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,1,300.0,500,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,1,300.0,1000,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,1,300.0,1500,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,1,300.0,2500,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,1,600.0,-1,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,1,600.0,0,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,1,600.0,500,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,1,600.0,1000,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,1,600.0,1500,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,1,600.0,2500,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,1,1000000000.0,-1,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,1,1000000000.0,0,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,1,1000000000.0,500,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,1,1000000000.0,1000,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,1,1000000000.0,1500,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,1,1000000000.0,2500,272.7,0.12066666666666667,0.192,14.713333333333333,38.50206497104003,659.4372704600422
600,20,3,2,300.0,-1,357.3,0.13666666666666666,0.23133333333333334,10.39,123.10206497104005,2985.7286210492866
600,20,3,2,300.0,0,357.3,0.13666666666666666,0.23133333333333334,10.39,123.10206497104005,2985.7286210492866
600,20,3,2,300.0,500,357.3,0.13666666666666666,0.23133333333333334,10.39,123.10206497104005,2985.7286210492866
600,20,3,2,300.0,1000,357.3,0.13666666666666666,0.23133333333333334,10.39,123.10206497104005,2985.7286210492866
600,20,3,2,300.0,1500,357.3,0.13666666666666666,0.23133333333333334,10.39,123.10206497104005,2985.7286210492866
600,20,3,2,300.0,2500,357.3,0.13666666666666666,0.23133333333333334,10.39,123.10206497104005,2985.7286210492866
600,20,3,2,600.0,-1,354.6,0.13466666666666666,0.22933333333333333,10.196666666666667,120.40206497104006,2975.611674341493
600,20,3,2,600.0,0,354.6,0.13466666666666666,0.22933333333333333,10.196666666666667,120.40206497104006,2975.611674341493
600,20,3,2,600.0,500,354.6,0.13466666666666666,0.22933333333333333,10.196666666666667,120.40206497104006,2975.611674341493
600,20,3,2,600.0,1000,354.6,0.13466666666666666,0.22933333333333333,10.196666666666667,120.40206497104006,2975.611674341493
600,20,3,2,600.0,1500,354.6,0.13466666666666666,0.22933333333333333,10.196666666666667,120.40206497104006,2975.611674341493
600,20,3,2,600.0,2500,354.6,0.13466666666666666,0.22933333333333333,10.196666666666667,120.40206497104006,2975.611674341493
600,20,3,2,1000000000.0,-1,199.8,0.094,0.14266666666666666,30.189333333333334,-34.39793502895995,-287.1305414925108
600,20,3,2,1000000000.0,0,199.8,0.094,0.14266666666666666,30.189333333333334,-34.39793502895995,-287.1305414925108
600,20,3,2,1000000000.0,500,199.8,0.094,0.14266666666666666,30.189333333333334,-34.39793502895995,-287.1305414925108
600,20,3,2,1000000000.0,1000,199.8,0.094,0.14266666666666666,30.189333333333334,-34.39793502895995,-287.1305414925108
600,20,3,2,1000000000.0,1500,199.8,0.094,0.14266666666666666,30.189333333333334,-34.39793502895995,-287.1305414925108
600,20,3,2,1000000000.0,2500,193.5,0.09,0.138,30.356,-40.69793502895996,-337.85345985300796
600,40,1,1,300.0,-1,414.9,0.18266666666666667,0.288,17.284666666666666,180.70206497104002,2634.5269625893134
600,40,1,1,300.0,0,414.9,0.18266666666666667,0.288,17.284666666666666,180.70206497104002,2634.5269625893134
600,40,1,1,300.0,500,414.9,0.18266666666666667,0.288,17.316,180.70206497104002,2629.7597812833264
600,40,1,1,300.0,1000,420.3,0.18266666666666667,0.29,17.412666666666667,186.10206497104005,2693.310638196452
600,40,1,1,300.0,1500,416.7,0.18266666666666667,0.2886666666666667,17.536,182.50206497104003,2622.6346015455115
600,40,1,1,300.0,2500,363.6,0.12733333333333333,0.24333333333333335,20.357333333333333,129.40206497104006,1601.846363605356
600,40,1,1,600.0,-1,414.9,0.18266666666666667,0.288,17.284666666666666,180.70206497104002,2634.5269625893134
600,40,1,1,600.0,0,414.9,0.18266666666666667,0.288,17.284666666666666,180.70206497104002,2634.5269625893134
600,40,1,1,600.0,500,414.9,0.18266666666666667,0.288,17.316,180.70206497104002,2629.7597812833264
600,40,1,1,600.0,1000,420.3,0.18266666666666667,0.29,17.412666666666667,186.10206497104005,2693.310638196452
600,40,1,1,600.0,1500,416.7,0.18266666666666667,0.2886666666666667,17.536,182.50206497104003,2622.6346015455115
600,40,1,1,600.0,2500,363.6,0.12733333333333333,0.24333333333333335,20.357333333333333,129.40206497104006,1601.846363605356
600,40,1,1,1000000000.0,-1,414.9,0.18266666666666667,0.288,17.284666666666666,180.70206497104002,2634.5269625893134
600,40,1,1,1000000000.0,0,414.9,0.18266666666666667,0.288,17.284666666666666,180.70206497104002,2634.5269625893134
600,40,1,1,1000000000.0,500,414.9,0.18266666666666667,0.288,17.316,180.70206497104002,2629.7597812833264
600,40,1,1,1000000000.0,1000,420.3,0.18266666666666667,0.29,17.412666666666667,186.10206497104005,2693.310638196452
600,40,1,1,1000000000.0,1500,416.7,0.18266666666666667,0.2886666666666667,17.536,182.50206497104003,2622.6346015455115
600,40,1,1,1000000000.0,2500,363.6,0.12733333333333333,0.24333333333333335,20.357333333333333,129.40206497104006,1601.846363605356
600,40,1,2,300.0,-1,423.0,0.18666666666666668,0.2946666666666667,12.168,188.80206497104004,3910.10193727006
600,40,1,2,300.0,0,423.0,0.18666666666666668,0.2946666666666667,12.168,188.80206497104004,3910.10193727006
600,40,1,2,300.0,500,423.0,0.18666666666666668,0.2946666666666667,12.168,188.80206497104004,3910.10193727006
600,40,1,2,300.0,1000,423.0,0.18666666666666668,0.2946666666666667,12.168,188.80206497104004,3910.10193727006
600,40,1,2,300.0,1500,417.6,0.18666666666666668,0.2926666666666667,12.196,183.40206497104006,3789.5474231471053
600,40,1,2,300.0,2500,359.1,0.128,0.24133333333333334,13.920666666666667,124.90206497104006,2261.0497849266385
600,40,1,2,600.0,-1,290.7,0.144,0.20866666666666667,13.178666666666667,56.50206497104003,1080.4219222507654
600,40,1,2,600.0,0,290.7,0.144,0.20866666666666667,13.178666666666667,56.50206497104003,1080.4219222507654
600,40,1,2,600.0,500,290.7,0.144,0.20866666666666667,13.178666666666667,56.50206497104003,1080.4219222507654
600,40,1,2,600.0,1000,290.7,0.144,0.20866666666666667,13.178666666666667,56.50206497104003,1080.4219222507654
600,40,1,2,600.0,1500,290.7,0.144,0.20866666666666667,13.178666666666667,56.50206497104003,1080.4219222507654
600,40,1,2,600.0,2500,264.6,0.124,0.18866666666666668,13.844666666666667,30.402064971040062,553.3770192638871
600,40,1,2,1000000000.0,-1,290.7,0.144,0.20866666666666667,13.178666666666667,56.50206497104003,1080.4219222507654
600,40,1,2,1000000000.0,0,290.7,0.144,0.20866666666666667,13.178666666666667,56.50206497104003,1080.4219222507654
600,40,1,2,1000000000.0,500,290.7,0.144,0.20866666666666667,13.178666666666667,56.50206497104003,1080.4219222507654
600,40,1,2,1000000000.0,1000,290.7,0.144,0.20866666666666667,13.178666666666667,56.50206497104003,1080.4219222507654
600,40,1,2,1000000000.0,1500,290.7,0.144,0.20866666666666667,13.178666666666667,56.50206497104003,1080.4219222507654
600,40,1,2,1000000000.0,2500,264.6,0.124,0.18866666666666668,13.844666666666667,30.402064971040062,553.3770192638871
600,40,2,1,300.0,-1,504.9,0.20066666666666666,0.3353333333333333,16.556,270.70206497104004,4120.374509102567
600,40,2,1,300.0,0,504.9,0.20066666666666666,0.3353333333333333,16.556,270.70206497104004,4120.374509102567
600,40,2,1,300.0,500,504.9,0.20066666666666666,0.3353333333333333,16.556,270.70206497104004,4120.374509102567
600,40,2,1,300.0,1000,504.9,0.20066666666666666,0.3353333333333333,16.556,270.70206497104004,4120.374509102567
600,40,2,1,300.0,1500,504.9,0.20066666666666666,0.3353333333333333,16.556,270.70206497104004,4120.374509102567
600,40,2,1,300.0,2500,468.0,0.164,0.30666666666666664,18.302666666666667,233.80206497104004,3219.100333614524
600,40,2,1,600.0,-1,504.9,0.20066666666666666,0.3353333333333333,16.556,270.70206497104004,4120.374509102567
600,40,2,1,600.0,0,504.9,0.20066666666666666,0.3353333333333333,16.556,270.70206497104004,4120.374509102567
600,40,2,1,600.0,500,504.9,0.20066666666666666,0.3353333333333333,16.556,270.70206497104004,4120.374509102567
600,40,2,1,600.0,1000,504.9,0.20066666666666666,0.3353333333333333,16.556,270.70206497104004,4120.374509102567
600,40,2,1,600.0,1500,504.9,0.20066666666666666,0.3353333333333333,16.556,270.70206497104004,4120.374509102567
600,40,2,1,600.0,2500,468.0,0.164,0.30666666666666664,18.302666666666667,233.80206497104004,3219.100333614524
600,40,2,1,1000000000.0,-1,504.9,0.20066666666666666,0.3353333333333333,16.556,270.70206497104004,4120.374509102567
600,40,2,1,1000000000.0,0,504.9,0.20066666666666666,0.3353333333333333,16.556,270.70206497104004,4120.374509102567
600,40,2,1,1000000000.0,500,504.9,0.20066666666666666,0.3353333333333333,16.556,270.70206497104004,4120.374509102567
600,40,2,1,1000000000.0,1000,504.9,0.20066666666666666,0.3353333333333333,16.556,270.70206497104004,4120.374509102567
600,40,2,1,1000000000.0,1500,504.9,0.20066666666666666,0.3353333333333333,16.556,270.70206497104004,4120.374509102567
600,40,2,1,1000000000.0,2500,468.0,0.164,0.30666666666666664,18.302666666666667,233.80206497104004,3219.100333614524
600,40,2,2,300.0,-1,530.1,0.21266666666666667,0.3446666666666667,10.417333333333334,295.9020649710401,7158.004643482219
600,40,2,2,300.0,0,530.1,0.21266666666666667,0.3446666666666667,10.417333333333334,295.9020649710401,7158.004643482219
600,40,2,2,300.0,500,530.1,0.21266666666666667,0.3446666666666667,10.417333333333334,295.9020649710401,7158.004643482219
600,40,2,2,300.0,1000,530.1,0.21266666666666667,0.3446666666666667,10.417333333333334,295.9020649710401,7158.004643482219
600,40,2,2,300.0,1500,530.1,0.21266666666666667,0.3446666666666667,10.417333333333334,295.9020649710401,7158.004643482219
600,40,2,2,300.0,2500,536.4,0.18266666666666667,0.33666666666666667,11.730666666666666,302.20206497104004,6491.951611676127
600,40,2,2,600.0,-1,547.2,0.216,0.35333333333333333,10.689333333333334,313.0020649710401,7378.993423915003
600,40,2,2,600.0,0,547.2,0.216,0.35333333333333333,10.689333333333334,313.0020649710401,7378.993423915003
600,40,2,2,600.0,500,547.2,0.216,0.35333333333333333,10.689333333333334,313.0020649710401,7378.993423915003
600,40,2,2,600.0,1000,547.2,0.216,0.35333333333333333,10.689333333333334,313.0020649710401,7378.993423915003
600,40,2,2,600.0,1500,547.2,0.216,0.35333333333333333,10.689333333333334,313.0020649710401,7378.993423915003
600,40,2,2,600.0,2500,552.6,0.186,0.3453333333333333,11.996666666666666,318.4020649710401,6688.3012258434655
600,40,2,2,1000000000.0,-1,315.0,0.112,0.20866666666666667,17.412666666666667,80.80206497104004,1169.38552620901
600,40,2,2,1000000000.0,0,315.0,0.112,0.20866666666666667,17.412666666666667,80.80206497104004,1169.38552620901
600,40,2,2,1000000000.0,500,315.0,0.112,0.20866666666666667,17.412666666666667,80.80206497104004,1169.38552620901
600,40,2,2,1000000000.0,1000,315.0,0.112,0.20866666666666667,17.412666666666667,80.80206497104004,1169.38552620901
600,40,2,2,1000000000.0,1500,315.0,0.112,0.20866666666666667,17.412666666666667,80.80206497104004,1169.38552620901
600,40,2,2,1000000000.0,2500,303.3,0.10466666666666667,0.20066666666666666,17.548,69.10206497104005,992.3478671473725
600,40,3,1,300.0,-1,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
600,40,3,1,300.0,0,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
600,40,3,1,300.0,500,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
600,40,3,1,300.0,1000,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
600,40,3,1,300.0,1500,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
600,40,3,1,300.0,2500,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
600,40,3,1,600.0,-1,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
600,40,3,1,600.0,0,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
600,40,3,1,600.0,500,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
600,40,3,1,600.0,1000,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
600,40,3,1,600.0,1500,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
600,40,3,1,600.0,2500,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
600,40,3,1,1000000000.0,-1,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
600,40,3,1,1000000000.0,0,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
600,40,3,1,1000000000.0,500,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
600,40,3,1,1000000000.0,1000,404.1,0.14333333333333334,0.266,19.402666666666665,169.90206497104006,2206.671954338
