tipo,size,R,S,rr,K,G,L,reserva,ev,p_cobra,n_ret,quiebra,dias,p10,p50,p90,ev_val,p_cobra_val,n_ret_val,dias_val,p10_val,p50_val,p90_val
lightning,50,300.0,60,3,2,262.5,450.0,500,945.6,0.254,0.5253333333333333,0.9573333333333334,44.132666666666665,0.0,0.0,3600.0,874.125,0.252,0.485625,41.7855,0.0,0.0,3600.0
lightning,50,300.0,60,3,2,187.5,450.0,500,945.6,0.254,0.5253333333333333,0.9573333333333334,44.132666666666665,0.0,0.0,3600.0,874.125,0.252,0.485625,41.7855,0.0,0.0,3600.0
lightning,50,300.0,60,3,2,262.5,450.0,0,945.6,0.254,0.5253333333333333,0.9573333333333334,44.132666666666665,0.0,0.0,3600.0,874.125,0.252,0.485625,41.7855,0.0,0.0,3600.0
lightning,50,300.0,60,3,2,150.0,450.0,0,945.6,0.254,0.5253333333333333,0.9573333333333334,44.132666666666665,0.0,0.0,3600.0,874.125,0.252,0.485625,41.7855,0.0,0.0,3600.0
lightning,50,300.0,60,3,2,150.0,450.0,500,945.6,0.254,0.5253333333333333,0.9573333333333334,44.132666666666665,0.0,0.0,3600.0,874.125,0.252,0.485625,41.7855,0.0,0.0,3600.0
lightning,50,300.0,60,3,2,375.0,450.0,500,938.4,0.252,0.5213333333333333,0.9573333333333334,44.096,0.0,0.0,3600.0,876.375,0.25225,0.486875,41.95075,0.0,0.0,3600.0
lightning,50,300.0,60,3,2,600.0,450.0,500,938.4,0.252,0.5213333333333333,0.9573333333333334,44.096,0.0,0.0,3600.0,876.375,0.25225,0.486875,41.95075,0.0,0.0,3600.0
lightning,50,300.0,60,3,2,600.0,450.0,0,938.4,0.252,0.5213333333333333,0.9573333333333334,44.096,0.0,0.0,3600.0,876.375,0.25225,0.486875,41.95075,0.0,0.0,3600.0
lightning,50,300.0,60,3,2,375.0,450.0,0,938.4,0.252,0.5213333333333333,0.9573333333333334,44.096,0.0,0.0,3600.0,876.375,0.25225,0.486875,41.95075,0.0,0.0,3600.0
lightning,50,150.0,60,3,3,150.0,225.0,500,910.8,0.338,0.506,0.87,118.174,0.0,0.0,3600.0,900.225,0.336,0.500125,113.562875,0.0,0.0,3600.0
lightning,50,150.0,60,3,3,150.0,225.0,0,910.8,0.338,0.506,0.87,118.174,0.0,0.0,3600.0,900.225,0.336,0.500125,113.562875,0.0,0.0,3600.0
lightning,50,200.0,60,3,1,150.0,600.0,500,910.8,0.338,0.506,0.87,118.174,0.0,0.0,3600.0,900.225,0.336,0.500125,113.562875,0.0,0.0,3600.0
lightning,50,200.0,60,3,1,150.0,1000000000.0,0,910.8,0.338,0.506,0.87,118.174,0.0,0.0,3600.0,900.225,0.336,0.500125,113.562875,0.0,0.0,3600.0
lightning,50,150.0,60,3,2,262.5,225.0,500,910.8,0.338,0.506,0.87,118.174,0.0,0.0,3600.0,900.225,0.336,0.500125,113.562875,0.0,0.0,3600.0
select_daily,25,150.0,60,3,3,375.0,225.0,0,502.44982545549607,0.33066666666666666,1.216,0.9966666666666667,29.121333333333332,0.0,0.0,1796.961767908812,444.6195901821944,0.318125,1.078,28.389625,0.0,0.0,1556.5769822857103
select_daily,25,150.0,60,3,3,375.0,225.0,500,502.44982545549607,0.33066666666666666,1.216,0.9966666666666667,29.121333333333332,0.0,0.0,1796.961767908812,444.6195901821944,0.318125,1.078,28.389625,0.0,0.0,1556.5769822857103
